date,AS_MSCI_EM_HK_STAY_2022_Q3,meta
2022-09-20 01:00:00,124.39743624670717,
2022-09-20 02:30:00,103.56631523991814,
2022-09-20 03:00:00,115.26010613789452,
2022-09-20 18:30:00,115.26010613789452,
2022-09-20 20:00:00,115.26010613789452,
2022-09-20 23:00:00,10.683164463992682,
2022-09-20 23:59:59,14.980649766035782,c
2022-09-21 00:00:00,20.845261556711804,
2022-09-21 01:00:00,20.845261556711804,
2022-09-21 02:30:00,23.874673888854076,
2022-09-21 03:00:00,5.198710548309421,
2022-09-21 18:30:00,5.198710548309421,
2022-09-21 20:00:00,5.198710548309421,
2022-09-21 23:00:00,20.999617837217414,
2022-09-21 23:59:59,9.225380038323024,c
2022-09-22 00:00:00,-36.69955447402233,
2022-09-22 01:00:00,-36.69955447402233,
2022-09-22 02:30:00,-43.36853426476456,
2022-09-22 03:00:00,-56.317408657531125,
2022-09-22 18:30:00,-56.317408657531125,
2022-09-22 20:00:00,-56.317408657531125,
2022-09-22 23:00:00,-66.22172755726719,
2022-09-22 23:59:59,-67.6445099147524,c
2022-09-23 00:00:00,-82.8709044992233,
2022-09-23 01:00:00,-82.8709044992233,
2022-09-23 02:30:00,-84.11451364276292,
2022-09-23 03:00:00,-91.14320740364661,
2022-09-23 18:30:00,-91.14320740364661,
2022-09-23 20:00:00,-91.14320740364661,
2022-09-23 23:00:00,-91.14320740364661,
2022-09-23 23:59:59,-119.59756556607724,w
2022-09-26 00:00:00,47.80973511623573,
2022-09-26 01:00:00,47.80973511623573,
2022-09-26 02:30:00,12.257080215107905,
2022-09-26 03:00:00,30.77871182111697,
2022-09-26 18:30:00,30.77871182111697,
2022-09-26 20:00:00,30.77871182111697,
2022-09-26 23:00:00,66.5708125791491,
2022-09-26 23:59:59,62.81734755088664,c
2022-09-27 00:00:00,64.22864517370127,
2022-09-27 01:00:00,64.22864517370127,
2022-09-27 02:30:00,135.39491979717286,
2022-09-27 03:00:00,138.47478652574887,
2022-09-27 18:30:00,138.47478652574887,
2022-09-27 20:00:00,138.47478652574887,
2022-09-27 23:00:00,144.22146447606593,
2022-09-27 23:59:59,165.79385661938804,c
2022-09-28 00:00:00,132.77910883945256,
2022-09-28 01:00:00,132.77910883945256,
2022-09-28 02:30:00,155.29672470192227,
2022-09-28 03:00:00,130.74190912090233,
2022-09-28 18:30:00,130.74190912090233,
2022-09-28 20:00:00,130.74190912090233,
2022-09-28 23:00:00,130.74190912090233,
2022-09-28 23:59:59,107.49727032385445,c
