date,CNY_2014,meta
2014-02-03 10:30:00,-12.800410603841543,
2014-02-03 12:00:00,14.662469748865366,
2014-02-03 13:30:00,20.5211787198472,
2014-02-03 15:00:00,31.161742650199532,
2014-02-03 15:30:30,31.161742650199532,
2014-02-03 23:59:59,1.6031960276776551,c
2014-02-04 00:00:00,-20.371110936487913,
2014-02-04 10:00:00,-1.987340037997961,
2014-02-04 10:30:00,15.377900066183805,
2014-02-04 12:00:00,10.154919602370859,
2014-02-04 13:30:00,26.013427833581567,
2014-02-04 15:00:00,44.00416215480625,
2014-02-04 15:30:30,44.00416215480625,
2014-02-04 23:59:59,32.818697134355304,c
2014-02-05 00:00:00,49.581149241634606,
2014-02-05 10:00:00,17.873657098184825,
2014-02-05 10:30:00,34.90678219961882,
2014-02-05 12:00:00,17.889494172967076,
2014-02-05 13:30:00,25.010239231551882,
2014-02-05 15:00:00,32.17774194209933,
2014-02-05 15:30:30,32.17774194209933,
2014-02-05 23:59:59,30.13442069747627,c
2014-02-06 00:00:00,18.583823447081446,
2014-02-06 10:00:00,29.840666478161214,
2014-02-06 10:30:00,20.93772350659311,
2014-02-06 12:00:00,11.192505992152096,
2014-02-06 13:30:00,-3.451015816379189,
2014-02-06 15:00:00,1.1447815102910994,
2014-02-06 15:30:30,1.1447815102910994,
2014-02-06 23:59:59,0.0,a
2014-02-07 00:00:00,-23.382916384945513,
2014-02-07 10:00:00,-45.39130163126826,
2014-02-07 10:30:00,-35.68893576896489,
2014-02-07 12:00:00,-55.89487337480962,
2014-02-07 13:30:00,-60.019315715859534,
2014-02-07 15:00:00,-58.9569125357759,
2014-02-07 15:30:30,-58.9569125357759,
2014-02-07 23:59:59,-77.0455385780245,w
2014-02-10 00:00:00,-77.60898234633684,
2014-02-10 10:00:00,-69.99435457337201,
2014-02-10 10:30:00,-70.8415544510281,
2014-02-10 12:00:00,-76.47927759087204,
2014-02-10 13:30:00,-74.32799517514289,
2014-02-10 15:00:00,-80.13322541049958,
2014-02-10 15:30:30,-80.13322541049958,
2014-02-10 23:59:59,-91.62973164607227,c
2014-02-11 00:00:00,-95.8555599084115,
2014-02-11 10:00:00,-90.23079403789401,
2014-02-11 10:30:00,-90.59853463900863,
2014-02-11 12:00:00,-110.03734464576661,
2014-02-11 13:30:00,-121.98961062787414,
2014-02-11 15:00:00,-127.38474520059646,
2014-02-11 15:30:30,-127.38474520059646,
2014-02-11 23:59:59,-125.3782845247209,c
2014-02-12 00:00:00,-132.13960974446476,
2014-02-12 10:00:00,-143.4647455836767,
2014-02-12 10:30:00,-134.18209340459705,
2014-02-12 12:00:00,-137.99971859841466,
2014-02-12 13:30:00,-149.2685939646542,
2014-02-12 15:00:00,-136.73759616700886,
2014-02-12 15:30:30,-136.73759616700886,
2014-02-12 23:59:59,-142.52811658385514,c
2014-02-13 00:00:00,-107.87632483267248,
2014-02-13 10:00:00,-148.8017010185623,
2014-02-13 10:30:00,-155.82125438736676,
2014-02-13 12:00:00,-156.55420573171912,
2014-02-13 13:30:00,-160.19125679392337,
2014-02-13 15:00:00,-168.20182300892773,
2014-02-13 15:30:30,-168.20182300892773,
2014-02-13 23:59:59,-164.82116039905426,c
2014-02-14 00:00:00,-159.75016648424804,
2014-02-14 10:00:00,-157.80396667238534,
2014-02-14 10:30:00,-165.47996049116193,
2014-02-14 12:00:00,-163.00833204263927,
2014-02-14 13:30:00,-176.00837106430532,
2014-02-14 15:00:00,-176.98728770964803,
2014-02-14 15:30:30,-176.98728770964803,
2014-02-14 23:59:59,-178.71807182765008,w
2014-02-17 00:00:00,-178.71807182765008,
2014-02-17 10:00:00,-178.71807182765008,
2014-02-17 10:30:00,-178.71807182765008,
2014-02-17 12:00:00,-178.71807182765008,
2014-02-17 13:30:00,-178.71807182765008,
2014-02-17 15:00:00,-178.71807182765008,
2014-02-17 15:30:30,-178.71807182765008,
2014-02-17 23:59:59,-178.71807182765008,c
2014-02-18 00:00:00,-183.50734385830162,
2014-02-18 10:00:00,-183.47726416294694,
2014-02-18 10:30:00,-190.24450259654105,
2014-02-18 12:00:00,-190.64613236124336,
2014-02-18 13:30:00,-188.16472749287428,
2014-02-18 15:00:00,-196.12466925460936,
2014-02-18 15:30:30,-196.12466925460936,
2014-02-18 23:59:59,-201.69894754701556,c
2014-02-19 00:00:00,-188.17629710752902,
2014-02-19 10:00:00,-198.4479752189368,
2014-02-19 10:30:00,-200.99794020004632,
2014-02-19 12:00:00,-183.46784577180682,
2014-02-19 13:30:00,-189.85766460588277,
2014-02-19 15:00:00,-184.72896751818658,
2014-02-19 15:30:30,-184.72896751818658,
2014-02-19 23:59:59,-154.84140572469474,c
2014-02-20 00:00:00,-161.88445282859385,
2014-02-20 10:00:00,-159.44721271362963,
2014-02-20 10:30:00,-172.32320768387376,
2014-02-20 12:00:00,-175.40710326807914,
2014-02-20 13:30:00,-186.95770051847217,
2014-02-20 15:00:00,-189.92998166865468,
2014-02-20 15:30:30,-189.92998166865468,
2014-02-20 23:59:59,-183.16865644891263,e
