date,FT_STYLE_2022_Q4,meta
2022-10-19 15:30:30,3.82252778239382,
2022-10-19 23:59:59,1.4625475549067204,c
2022-10-20 00:00:00,17.703958153155938,
2022-10-20 10:00:00,27.573561030520366,
2022-10-20 10:30:00,31.84370790093797,
2022-10-20 12:00:00,38.52828625212747,
2022-10-20 13:30:00,29.61785415237854,
2022-10-20 15:00:00,26.88165215226074,
2022-10-20 15:30:30,26.88165215226074,
2022-10-20 23:59:59,27.66869297079805,c
2022-10-21 00:00:00,26.591579290957768,
2022-10-21 10:00:00,18.813473085534056,
2022-10-21 10:30:00,25.86936035328641,
2022-10-21 12:00:00,34.52076932375293,
2022-10-21 13:30:00,35.883635089876634,
2022-10-21 15:00:00,38.628926806557104,
2022-10-21 15:30:30,38.628926806557104,
2022-10-21 23:59:59,39.25355320930346,w
