date,EU_MSCI_DM_SC_2022_Q3,meta
2022-07-21 10:30:00,-194.60899255759136,
2022-07-21 11:00:00,-194.01498640872887,
2022-07-21 23:59:59,-195.95339126163435,c
2022-07-22 00:00:00,-179.60830936821435,
2022-07-22 03:30:00,-168.64176766238097,
2022-07-22 04:00:00,-174.2456900804707,
2022-07-22 06:00:00,-152.94241450340996,
2022-07-22 08:00:00,-149.55098033329523,
2022-07-22 10:30:00,-154.03885252421173,
2022-07-22 11:00:00,-164.1344832122818,
2022-07-22 23:59:59,-176.90514973868358,w
2022-07-25 00:00:00,-172.12018974411058,
2022-07-25 03:30:00,-168.9634007608381,
2022-07-25 04:00:00,-177.91316062898113,
2022-07-25 06:00:00,-188.90439652191117,
2022-07-25 08:00:00,-198.83635046135237,
2022-07-25 10:30:00,-180.59033487230704,
2022-07-25 11:00:00,-168.17071066286871,
2022-07-25 23:59:59,-177.7973094846518,c
2022-07-26 00:00:00,-144.24018546685147,
2022-07-26 03:30:00,-149.12736099524386,
2022-07-26 04:00:00,-149.1440472349616,
2022-07-26 06:00:00,-134.82202262231863,
2022-07-26 08:00:00,-145.6858606382948,
2022-07-26 10:30:00,-158.6841839502831,
2022-07-26 11:00:00,-162.54199175480358,
2022-07-26 23:59:59,-149.93618749843085,c
2022-07-27 00:00:00,-173.79223418678043,
2022-07-27 03:30:00,-151.43710597185395,
2022-07-27 04:00:00,-142.78697524293761,
2022-07-27 06:00:00,-119.15506674559401,
2022-07-27 08:00:00,-129.26044946189404,
2022-07-27 10:30:00,-125.69018552265834,
2022-07-27 11:00:00,-147.2825592789602,
2022-07-27 23:59:59,-128.2454226992736,c
2022-07-28 00:00:00,-73.00620710787439,
2022-07-28 03:30:00,-82.2726008899092,
2022-07-28 04:00:00,-87.84839021828702,
2022-07-28 06:00:00,-113.35603932378808,
2022-07-28 08:00:00,-70.62690833736201,
2022-07-28 10:30:00,-64.01568526693313,
2022-07-28 11:00:00,-62.98797336309531,
2022-07-28 23:59:59,-49.770959150616136,c
2022-07-29 00:00:00,-46.88077609001812,
2022-07-29 03:30:00,-64.5507603632575,
2022-07-29 04:00:00,-71.20191434057324,
2022-07-29 06:00:00,-89.12494719753408,
2022-07-29 08:00:00,-64.82864538249919,
2022-07-29 10:30:00,-96.87007388946654,
2022-07-29 11:00:00,-81.86440856058493,
2022-07-29 23:59:59,-71.8641938035064,w
2022-08-01 00:00:00,-34.24747045196682,
2022-08-01 03:30:00,-66.09901302275807,
2022-08-01 04:00:00,-78.21627553064036,
2022-08-01 06:00:00,-69.66719296788324,
2022-08-01 08:00:00,-91.01309624105374,
2022-08-01 10:30:00,-96.36225122683368,
2022-08-01 11:00:00,-93.41865258702774,
2022-08-01 23:59:59,-105.55080065147831,c
2022-08-02 00:00:00,-109.55392610757622,
2022-08-02 03:30:00,-69.23469864773165,
2022-08-02 04:00:00,-84.16417037940414,
2022-08-02 06:00:00,-106.13468298119483,
2022-08-02 08:00:00,-105.29038964025813,
2022-08-02 10:30:00,-130.98424754044981,
2022-08-02 11:00:00,-121.93802156275433,
2022-08-02 23:59:59,-139.58581453856664,c
2022-08-03 00:00:00,-133.27377749506104,
2022-08-03 03:30:00,-122.09827556453024,
2022-08-03 04:00:00,-123.40670813772567,
2022-08-03 06:00:00,-136.90531115505473,
2022-08-03 08:00:00,-143.92039659829902,
2022-08-03 10:30:00,-139.4852767609334,
2022-08-03 11:00:00,-143.99666071614183,
2022-08-03 23:59:59,-136.0394834406702,c
2022-08-04 00:00:00,-119.78615219381027,
2022-08-04 03:30:00,-121.87866089426029,
2022-08-04 04:00:00,-101.1169794553191,
2022-08-04 06:00:00,-101.95713022767563,
2022-08-04 08:00:00,-111.37834779606646,
2022-08-04 10:30:00,-111.65987552560364,
2022-08-04 11:00:00,-111.25400893737401,
2022-08-04 23:59:59,-110.12604739529206,c
2022-08-05 00:00:00,-86.216426090818,
2022-08-05 03:30:00,-138.14470240406104,
2022-08-05 04:00:00,-121.93058494923935,
2022-08-05 06:00:00,-149.0055596939651,
2022-08-05 08:00:00,-142.35075079363673,
2022-08-05 10:30:00,-165.39027685561223,
2022-08-05 11:00:00,-161.88568561973239,
2022-08-05 23:59:59,-149.9303470652128,w
2022-08-08 00:00:00,-121.665965442078,
2022-08-08 03:30:00,-146.1569621710148,
2022-08-08 04:00:00,-149.99801520419442,
2022-08-08 06:00:00,-125.63001870568496,
2022-08-08 08:00:00,-127.39823956316263,
2022-08-08 10:30:00,-109.69544505899171,
2022-08-08 11:00:00,-124.40777240881721,
2022-08-08 23:59:59,-126.37228831687935,c
2022-08-09 00:00:00,-118.53164856499666,
2022-08-09 03:30:00,-144.6051882407903,
2022-08-09 04:00:00,-140.0981248752796,
2022-08-09 06:00:00,-111.47721701874116,
2022-08-09 08:00:00,-119.81477431502299,
2022-08-09 10:30:00,-100.6056675382863,
2022-08-09 11:00:00,-99.25605093071863,
2022-08-09 23:59:59,-111.70240437006487,c
2022-08-10 00:00:00,-78.72489132486226,
2022-08-10 03:30:00,-122.69834327922945,
2022-08-10 04:00:00,-118.70560413045587,
2022-08-10 06:00:00,-105.3093280069786,
2022-08-10 08:00:00,-147.41335922333496,
2022-08-10 10:30:00,-137.8772332675237,
2022-08-10 11:00:00,-138.57830339980524,
2022-08-10 23:59:59,-147.04003774616672,c
2022-08-11 00:00:00,-180.0084571989196,
2022-08-11 03:30:00,-280.96397215165416,
2022-08-11 04:00:00,-234.33681706905077,
2022-08-11 06:00:00,-91.4334708529093,
2022-08-11 08:00:00,23.40018507725722,
2022-08-11 10:30:00,1.440713176839381,
2022-08-11 11:00:00,3.394721939105466,
2022-08-11 23:59:59,0.0,a
2022-08-12 00:00:00,14.492476923580398,
2022-08-12 03:30:00,141.39059779561285,
2022-08-12 04:00:00,137.18827757870054,
2022-08-12 06:00:00,129.53205881771896,
2022-08-12 08:00:00,153.6732802430779,
2022-08-12 10:30:00,179.61375862456748,
2022-08-12 11:00:00,177.33891366403532,
2022-08-12 23:59:59,198.79715373611884,w
2022-08-15 00:00:00,186.78441048965442,
2022-08-15 03:30:00,192.18276143985463,
2022-08-15 04:00:00,188.38054669481494,
2022-08-15 06:00:00,160.8698223004062,
2022-08-15 08:00:00,159.18131302060715,
2022-08-15 10:30:00,195.3363708169586,
2022-08-15 11:00:00,200.89888356943038,
2022-08-15 23:59:59,219.0927939338369,c
2022-08-16 00:00:00,185.73223882593607,
2022-08-16 03:30:00,150.54892614990376,
2022-08-16 04:00:00,167.12907630447307,
2022-08-16 06:00:00,144.1921353752432,
2022-08-16 08:00:00,120.26702644157376,
2022-08-16 10:30:00,114.15320975471536,
2022-08-16 11:00:00,91.76492783036952,
2022-08-16 23:59:59,96.61551264909781,c
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
0,96.61551264909781,
2022-08-17 00:00:00,102.3866459986773,
2022-08-17 03:30:00,33.94124523974256,
2022-08-17 04:00:00,13.710502320524029,
2022-08-17 06:00:00,19.898894211500647,
2022-08-17 08:00:00,5.830105926297392,
2022-08-17 10:30:00,-29.824767349054582,
2022-08-17 11:00:00,-35.05497603567301,
2022-08-17 23:59:59,-27.627713379327588,c
2022-08-18 00:00:00,-23.82448215103659,
2022-08-18 03:30:00,-10.755600650220003,
2022-08-18 04:00:00,-6.5035633497104754,
2022-08-18 06:00:00,-45.75585768151973,
2022-08-18 08:00:00,-27.882621030635164,
2022-08-18 10:30:00,-41.883539381906076,
2022-08-18 11:00:00,-50.48972369195758,
2022-08-18 23:59:59,-53.51195089288831,c
2022-08-19 00:00:00,-65.7144907311299,
2022-08-19 03:30:00,-78.54891690183945,
2022-08-19 04:00:00,-86.71370244792092,
2022-08-19 06:00:00,-83.43279568642697,
2022-08-19 08:00:00,-88.17025397468115,
2022-08-19 10:30:00,-78.29803541030219,
2022-08-19 11:00:00,-60.93797120946647,
2022-08-19 23:59:59,-62.074577509634764,w
2022-08-22 00:00:00,-42.84673760667829,
2022-08-22 03:30:00,-58.64431375331333,
2022-08-22 04:00:00,-73.83825838062239,
2022-08-22 06:00:00,-5.204114497551018,
2022-08-22 08:00:00,-17.044122478621603,
2022-08-22 10:30:00,-21.474819871950558,
2022-08-22 11:00:00,-20.526772766729664,
2022-08-22 23:59:59,1.4526544626189661,c
2022-08-23 00:00:00,-24.813428053573034,
2022-08-23 03:30:00,34.307023205196174,
2022-08-23 04:00:00,35.13970983555191,
2022-08-23 06:00:00,45.457190578134714,
2022-08-23 08:00:00,54.48197392450447,
2022-08-23 10:30:00,73.12393070347434,
2022-08-23 11:00:00,73.9760768822382,
2022-08-23 23:59:59,55.967874194927845,c
2022-08-24 00:00:00,65.17282283679742,
2022-08-24 03:30:00,82.99355748521702,
2022-08-24 04:00:00,78.33180040574598,
2022-08-24 06:00:00,78.87760474411925,
2022-08-24 08:00:00,66.51579722520228,
2022-08-24 10:30:00,94.88900926388965,
2022-08-24 11:00:00,91.2219176956512,
2022-08-24 23:59:59,88.75620039020623,c
2022-08-25 00:00:00,128.5044342508113,
2022-08-25 03:30:00,96.65548733790229,
2022-08-25 04:00:00,83.64818683488261,
2022-08-25 06:00:00,85.21876469702079,
2022-08-25 08:00:00,71.81310990060365,
2022-08-25 10:30:00,88.66250783861778,
2022-08-25 11:00:00,81.59165323334696,
2022-08-25 23:59:59,96.31399296149425,c
2022-08-26 00:00:00,96.4029170514209,
2022-08-26 03:30:00,88.67064399977858,
2022-08-26 04:00:00,76.2823535575601,
2022-08-26 06:00:00,59.330882841588846,
2022-08-26 08:00:00,72.36320676286778,
2022-08-26 10:30:00,89.00409180936367,
2022-08-26 11:00:00,71.0832256703734,
2022-08-26 23:59:59,70.46958788102529,w
2022-08-29 00:00:00,60.72930839659966,
2022-08-29 03:30:00,51.39961178673525,
2022-08-29 04:00:00,48.76190974902988,
2022-08-29 06:00:00,31.164549241056648,
2022-08-29 08:00:00,31.301998278018345,
2022-08-29 10:30:00,32.1784809412768,
2022-08-29 11:00:00,29.96273056662926,
2022-08-29 23:59:59,29.298453439261266,c
2022-08-30 00:00:00,21.664775663106866,
2022-08-30 03:30:00,31.248262673209865,
2022-08-30 04:00:00,15.728671108225171,
2022-08-30 06:00:00,-2.4624075782635373,
2022-08-30 08:00:00,-6.8862409739961095,
2022-08-30 10:30:00,-4.539887054590963,
2022-08-30 11:00:00,-9.21666432523557,
2022-08-30 23:59:59,-10.086584457196523,c
2022-08-31 00:00:00,-13.111980253552247,
2022-08-31 03:30:00,-37.861084438686476,
2022-08-31 04:00:00,-61.494293529983906,
2022-08-31 06:00:00,-70.93614819729873,
2022-08-31 08:00:00,-67.80236303867491,
2022-08-31 10:30:00,-68.22668342084717,
2022-08-31 11:00:00,-81.7137551973517,
2022-08-31 23:59:59,-72.52298635286593,e
2022-09-01 00:00:00,-51.2063977218329,
2022-09-01 03:30:00,-94.69299802034402,
2022-09-01 04:00:00,-104.31920133227572,
2022-09-01 06:00:00,-81.01883446695138,
2022-09-01 08:00:00,-53.556870322613804,
2022-09-01 10:30:00,-78.75272833437907,
2022-09-01 11:00:00,-84.07152039185803,
2022-09-01 23:59:59,-58.78014265393858,c
2022-09-02 00:00:00,-43.79754706721951,
2022-09-02 03:30:00,-75.22334560284594,
2022-09-02 04:00:00,-79.25211894869062,
2022-09-02 06:00:00,-65.68008851937088,
2022-09-02 08:00:00,-79.76528055349127,
2022-09-02 10:30:00,-52.49990820213452,
2022-09-02 11:00:00,-54.97658925969472,
2022-09-02 23:59:59,-45.10219432111103,w
2022-09-05 00:00:00,-51.2158567472884,
2022-09-05 03:30:00,-101.09914309907231,
2022-09-05 04:00:00,-105.65898023417776,
2022-09-05 06:00:00,-96.43589203355691,
2022-09-05 08:00:00,-89.53224261747482,
2022-09-05 10:30:00,-96.1635100561648,
2022-09-05 11:00:00,-89.13258414653728,
2022-09-05 23:59:59,-101.76381672552407,c
2022-09-06 00:00:00,-98.94447030980132,
2022-09-06 03:30:00,-64.13071034134214,
2022-09-06 04:00:00,-82.41021942865405,
2022-09-06 06:00:00,-89.97814793859197,
2022-09-06 08:00:00,-78.74142323241017,
2022-09-06 10:30:00,-103.02399412142358,
2022-09-06 11:00:00,-93.6378024211856,
2022-09-06 23:59:59,-87.23046718528462,c
2022-09-07 00:00:00,-110.27326406325028,
2022-09-07 03:30:00,-114.72981816684455,
2022-09-07 04:00:00,-90.54719502581133,
2022-09-07 06:00:00,-54.06202816211044,
2022-09-07 08:00:00,-66.87889277967042,
2022-09-07 10:30:00,-50.909380732513455,
2022-09-07 11:00:00,-56.09527499407386,
2022-09-07 23:59:59,-51.44490543038637,c
2022-09-08 00:00:00,-39.55034982289226,
2022-09-08 03:30:00,-70.11724991363121,
2022-09-08 04:00:00,-78.59027798620832,
2022-09-08 06:00:00,-75.27674766270593,
2022-09-08 08:00:00,-48.80329498459105,
2022-09-08 10:30:00,-14.258274474158497,
2022-09-08 11:00:00,-25.443477582951573,
2022-09-08 23:59:59,-15.037212936773813,c
2022-09-09 00:00:00,-72.5566352957585,
2022-09-09 03:30:00,-29.492894396213842,
2022-09-09 04:00:00,-42.87333241442002,
2022-09-09 06:00:00,-58.19553938019203,
2022-09-09 08:00:00,-39.464699622818216,
2022-09-09 10:30:00,-8.183691049086974,
2022-09-09 11:00:00,10.411211301770209,
2022-09-09 23:59:59,16.86344996646085,w
2022-09-12 00:00:00,13.936954968618693,
2022-09-12 03:30:00,14.99407359114798,
2022-09-12 04:00:00,24.65536294786193,
2022-09-12 06:00:00,26.288727892399038,
2022-09-12 08:00:00,20.701522559041905,
2022-09-12 10:30:00,18.690009165558195,
2022-09-12 11:00:00,24.054822967468,
2022-09-12 23:59:59,-1.6500161661851962,c
2022-09-13 00:00:00,4.873988565035916,
2022-09-13 03:30:00,-22.386000543076534,
2022-09-13 04:00:00,-19.80191081655721,
2022-09-13 06:00:00,-17.57885844384691,
2022-09-13 08:00:00,-23.360858031803673,
2022-09-13 10:30:00,-89.98743776419201,
2022-09-13 11:00:00,-98.6511584176144,
2022-09-13 23:59:59,-68.55583512124122,c
2022-09-14 00:00:00,-68.34809563812405,
2022-09-14 03:30:00,-78.84803236236849,
2022-09-14 04:00:00,-70.37181033525007,
2022-09-14 06:00:00,-92.5541060517512,
2022-09-14 08:00:00,-133.11733302770972,
2022-09-14 10:30:00,-119.04289343555138,
2022-09-14 11:00:00,-128.1602978502267,
2022-09-14 23:59:59,-119.7803384294316,c
2022-09-15 00:00:00,-113.69453347473018,
2022-09-15 03:30:00,-145.9683118338928,
2022-09-15 04:00:00,-134.2688322043805,
2022-09-15 06:00:00,-146.98207821162123,
2022-09-15 08:00:00,-151.50687666039016,
2022-09-15 10:30:00,-171.08490266076114,
2022-09-15 11:00:00,-164.5022765175322,
2022-09-15 23:59:59,-150.99641528635516,c
2022-09-16 00:00:00,-169.75771882290246,
2022-09-16 03:30:00,-167.79178215138836,
2022-09-16 04:00:00,-167.86330766147307,
2022-09-16 06:00:00,-142.93597784681742,
2022-09-16 08:00:00,-119.29558004067962,
2022-09-16 10:30:00,-112.30877888280042,
2022-09-16 11:00:00,-105.74468377596259,
2022-09-16 23:59:59,-103.2481998871574,w
2022-09-19 00:00:00,-103.26091548443196,
2022-09-19 03:30:00,-133.672038163126,
2022-09-19 04:00:00,-140.78347644970086,
2022-09-19 06:00:00,-128.3789641702058,
2022-09-19 08:00:00,-139.452413705754,
2022-09-19 10:30:00,-124.77360811518656,
2022-09-19 11:00:00,-123.10117301161426,
2022-09-19 23:59:59,-119.68384935368726,c
2022-09-20 00:00:00,-123.23278820853602,
2022-09-20 03:30:00,-105.92667611752927,
2022-09-20 04:00:00,-119.57246693443176,
2022-09-20 06:00:00,-133.88114987314725,
2022-09-20 08:00:00,-104.38611412452224,
2022-09-20 10:30:00,-106.43437593916497,
2022-09-20 11:00:00,-123.42436740944117,
2022-09-20 23:59:59,-111.62062630619516,c
2022-09-21 00:00:00,-92.84377083427194,
2022-09-21 03:30:00,-116.86813419197256,
2022-09-21 04:00:00,-111.01888881027958,
2022-09-21 06:00:00,-87.65620095340023,
2022-09-21 08:00:00,-97.70607459116013,
2022-09-21 10:30:00,-88.69766329030836,
2022-09-21 11:00:00,-78.70504380902253,
2022-09-21 23:59:59,-81.90196258656056,c
2022-09-22 00:00:00,-106.86163651223683,
2022-09-22 03:30:00,-112.25931039419743,
2022-09-22 04:00:00,-116.86072700837371,
2022-09-22 06:00:00,-119.26408103061567,
2022-09-22 08:00:00,-135.20417817378666,
2022-09-22 10:30:00,-148.10946380066957,
2022-09-22 11:00:00,-139.649811306615,
2022-09-22 23:59:59,-153.10834551017228,c
2022-09-23 00:00:00,-162.79974358549657,
2022-09-23 03:30:00,-198.55344461552454,
2022-09-23 04:00:00,-198.18271422942257,
2022-09-23 06:00:00,-256.48435774423933,
2022-09-23 08:00:00,-283.26335414140544,
2022-09-23 10:30:00,-242.1436471745635,
2022-09-23 11:00:00,-243.08324214304616,
2022-09-23 23:59:59,-211.38424432553302,w
2022-09-26 00:00:00,-234.36981904296817,
2022-09-26 03:30:00,-196.56614370562738,
2022-09-26 04:00:00,-206.24377741538933,
2022-09-26 06:00:00,-219.24958032475547,
2022-09-26 08:00:00,-220.78877693056143,
2022-09-26 10:30:00,-196.45336815766746,
2022-09-26 11:00:00,-201.03585821411366,
2022-09-26 23:59:59,-210.6799373834922,c
2022-09-27 00:00:00,-213.8245783622251,
2022-09-27 03:30:00,-197.03881869924294,
2022-09-27 04:00:00,-185.81204571038256,
2022-09-27 06:00:00,-208.6861763354757,
2022-09-27 08:00:00,-203.34973476034702,
2022-09-27 10:30:00,-260.84266451800886,
2022-09-27 11:00:00,-267.79553243812916,
2022-09-27 23:59:59,-278.2656983055863,c
2022-09-28 00:00:00,-282.900092533607,
2022-09-28 03:30:00,-301.41126887189375,
2022-09-28 04:00:00,-299.74091387110957,
2022-09-28 06:00:00,-330.75214741708623,
2022-09-28 08:00:00,-311.3680580602388,
2022-09-28 10:30:00,-298.9868735622342,
2022-09-28 11:00:00,-294.6143982212045,
2022-09-28 23:59:59,-288.8833759758752,c
