date,NANR_2021_Q4,meta
2021-12-24 13:30:00,2.90256176477844,
2021-12-24 15:00:00,2.90256176477844,
2021-12-24 15:30:30,2.90256176477844,
2021-12-24 23:59:59,0.0,a
2021-12-27 00:00:00,-0.7021566929713998,
2021-12-27 10:00:00,5.721554690606453,
2021-12-27 10:30:00,15.178818329236563,
2021-12-27 12:00:00,11.583206081446932,
2021-12-27 13:30:00,18.313770001751706,
2021-12-27 15:00:00,19.132815816505882,
2021-12-27 15:30:30,19.132815816505882,
2021-12-27 23:59:59,20.576315873226918,c
2021-12-28 00:00:00,16.370039078461033,
2021-12-28 10:00:00,25.29988629126194,
2021-12-28 10:30:00,26.741234787718156,
2021-12-28 12:00:00,27.374541755371524,
2021-12-28 13:30:00,24.92079414367575,
2021-12-28 15:00:00,18.3862615465422,
2021-12-28 15:30:30,18.3862615465422,
2021-12-28 23:59:59,20.302991624124147,c
2021-12-29 00:00:00,-16.294655662227854,
2021-12-29 10:00:00,-27.28821171387351,
2021-12-29 10:30:00,-36.79062995470227,
2021-12-29 12:00:00,-5.644163630947062,
2021-12-29 13:30:00,-19.089738243847577,
2021-12-29 15:00:00,-15.334057563076115,
2021-12-29 15:30:30,-15.334057563076115,
2021-12-29 23:59:59,-6.38445685911951,c
2021-12-30 00:00:00,-14.081292016706271,
2021-12-30 10:00:00,11.961101509709891,
2021-12-30 10:30:00,8.308958951231148,
2021-12-30 12:00:00,11.079633832083815,
2021-12-30 13:30:00,0.38141017986392,
2021-12-30 15:00:00,4.46774999607824,
2021-12-30 15:30:30,4.46774999607824,
2021-12-30 23:59:59,16.491574440590142,c
2021-12-31 00:00:00,32.05137621787051,
2021-12-31 10:00:00,9.783905394219346,
2021-12-31 10:30:00,10.349001607796907,
2021-12-31 12:00:00,12.194887658860836,
2021-12-31 13:30:00,8.568526776717263,
2021-12-31 15:00:00,9.891785500035567,
2021-12-31 15:30:30,9.891785500035567,
2021-12-31 23:59:59,11.553285584531892,e
2022-01-03 00:00:00,0.1327610849847929,
2022-01-03 10:00:00,5.3713131283292626,
2022-01-03 10:30:00,6.0121541621760315,
2022-01-03 12:00:00,-9.838273550204121,
2022-01-03 13:30:00,-16.091273231081217,
2022-01-03 15:00:00,-15.662544540700779,
2022-01-03 15:30:30,-15.662544540700779,
2022-01-03 23:59:59,-18.198935446099185,c
2022-01-04 00:00:00,-62.21517343147966,
2022-01-04 10:00:00,-107.67936980378532,
2022-01-04 10:30:00,-101.66869915620721,
2022-01-04 12:00:00,-91.33999224455557,
2022-01-04 13:30:00,-92.51176194919226,
2022-01-04 15:00:00,-103.45826239397259,
2022-01-04 15:30:30,-103.45826239397259,
2022-01-04 23:59:59,-98.90745023477648,c
2022-01-05 00:00:00,-98.51733727443148,
2022-01-05 10:00:00,-111.10695284395014,
2022-01-05 10:30:00,-122.46743710155033,
2022-01-05 12:00:00,-120.09722063555812,
2022-01-05 13:30:00,-108.78725527241814,
2022-01-05 15:00:00,-108.78092007289021,
2022-01-05 15:30:30,-108.78092007289021,
2022-01-05 23:59:59,-128.18449154059238,c
2022-01-06 00:00:00,-191.3452464342385,
2022-01-06 10:00:00,-215.2919619038551,
2022-01-06 10:30:00,-212.68102839218005,
2022-01-06 12:00:00,-229.7126537606222,
2022-01-06 13:30:00,-234.39553096844335,
2022-01-06 15:00:00,-235.26803891991926,
2022-01-06 15:30:30,-235.26803891991926,
2022-01-06 23:59:59,-232.84645900600623,c
2022-01-07 00:00:00,-222.10235507404678,
2022-01-07 10:00:00,-229.6194869795798,
2022-01-07 10:30:00,-233.51411366124992,
2022-01-07 12:00:00,-220.4853065781802,
2022-01-07 13:30:00,-235.89697964824748,
2022-01-07 15:00:00,-230.37479193671962,
2022-01-07 15:30:30,-230.37479193671962,
2022-01-07 23:59:59,-237.3113308519478,w
2022-01-10 00:00:00,-224.39898413563947,
2022-01-10 10:00:00,-232.2105465551361,
2022-01-10 10:30:00,-223.14356567355543,
2022-01-10 12:00:00,-207.76399086171216,
2022-01-10 13:30:00,-209.3352158516911,
2022-01-10 15:00:00,-204.5215852263417,
2022-01-10 15:30:30,-204.5215852263417,
2022-01-10 23:59:59,-211.75460400570256,c
2022-01-11 00:00:00,-236.6984083388107,
2022-01-11 10:00:00,-237.10903409827012,
2022-01-11 10:30:00,-245.13772090961345,
2022-01-11 12:00:00,-262.0799740023723,
2022-01-11 13:30:00,-264.74762522333367,
2022-01-11 15:00:00,-267.4558682682449,
2022-01-11 15:30:30,-267.4558682682449,
2022-01-11 23:59:59,-240.2326591277785,c
2022-01-12 00:00:00,-222.87197440736253,
2022-01-12 10:00:00,-245.00594402247026,
2022-01-12 10:30:00,-248.5027394049182,
2022-01-12 12:00:00,-248.77903504802953,
2022-01-12 13:30:00,-235.68911954895444,
2022-01-12 15:00:00,-218.62912711078567,
2022-01-12 15:30:30,-218.62912711078567,
2022-01-12 23:59:59,-209.77066889628952,c
2022-01-13 00:00:00,-222.92652126455278,
2022-01-13 10:00:00,-209.07420294866682,
2022-01-13 10:30:00,-212.86329282763216,
2022-01-13 12:00:00,-198.944498370813,
2022-01-13 13:30:00,-203.52227814938618,
2022-01-13 15:00:00,-213.71605933066337,
2022-01-13 15:30:30,-213.71605933066337,
2022-01-13 23:59:59,-245.81078756204093,c
2022-01-14 00:00:00,-251.81394933101546,
2022-01-14 10:00:00,-295.32321418327206,
2022-01-14 10:30:00,-310.2033018331586,
2022-01-14 12:00:00,-319.34386684754355,
2022-01-14 13:30:00,-314.403909306964,
2022-01-14 15:00:00,-350.2338851964132,
2022-01-14 15:30:30,-350.2338851964132,
2022-01-14 23:59:59,-357.3265189362047,w
