date,JPDIV_2013,meta
2013-04-01 23:59:59,-174.6576313979131,c
2013-04-02 00:00:00,-169.381443420825,
2013-04-02 10:00:00,-175.0451822538036,
2013-04-02 10:30:00,-174.39894304849088,
2013-04-02 12:00:00,-162.5903645076072,
2013-04-02 13:30:00,-147.50572682849884,
2013-04-02 15:00:00,-142.3994524939108,
2013-04-02 15:30:30,-142.3994524939108,
2013-04-02 23:59:59,-141.36120626274348,c
2013-04-03 00:00:00,-109.51126335372807,
2013-04-03 10:00:00,-110.95360855205716,
2013-04-03 10:30:00,-99.0102781501025,
2013-04-03 12:00:00,-104.6625633260691,
2013-04-03 13:30:00,-107.44107394877672,
2013-04-03 15:00:00,-103.14496854676365,
2013-04-03 15:30:30,-103.14496854676365,
2013-04-03 23:59:59,-106.82130876647412,c
2013-04-04 00:00:00,67.35140387084604,
2013-04-04 10:00:00,67.19803833961547,
2013-04-04 10:30:00,66.63229978558897,
2013-04-04 12:00:00,70.78528471025766,
2013-04-04 13:30:00,80.08972622332156,
2013-04-04 15:00:00,76.10251791333496,
2013-04-04 15:30:30,76.10251791333496,
2013-04-04 23:59:59,72.14681011515498,c
2013-04-05 00:00:00,123.84370072504818,
2013-04-05 10:00:00,121.2097437643224,
2013-04-05 10:30:00,132.23733123881996,
2013-04-05 12:00:00,133.62924311303496,
2013-04-05 13:30:00,133.27287362680673,
2013-04-05 15:00:00,133.1153710677576,
2013-04-05 15:30:30,133.1153710677576,
2013-04-05 23:59:59,122.32836653594376,w
2013-04-08 00:00:00,118.75397450173139,
2013-04-08 10:00:00,136.03808370508133,
2013-04-08 10:30:00,140.85973939089476,
2013-04-08 12:00:00,139.39114475106,
2013-04-08 13:30:00,142.58827826358439,
2013-04-08 15:00:00,145.18056944415153,
2013-04-08 15:30:30,145.18056944415153,
2013-04-08 23:59:59,139.680538711946,c
2013-04-09 00:00:00,74.86986092494965,
2013-04-09 10:00:00,68.07878201173425,
2013-04-09 10:30:00,65.29145951977611,
2013-04-09 12:00:00,79.81863270048679,
2013-04-09 13:30:00,85.41396282348752,
2013-04-09 15:00:00,77.03544723635078,
2013-04-09 15:30:30,77.03544723635078,
2013-04-09 23:59:59,80.78019616604269,c
2013-04-10 00:00:00,146.07992974145114,
2013-04-10 10:00:00,138.3438354739541,
2013-04-10 10:30:00,132.0418123491478,
2013-04-10 12:00:00,123.1099692914349,
2013-04-10 13:30:00,114.1739892059046,
2013-04-10 15:00:00,117.25213588836014,
2013-04-10 15:30:30,117.25213588836014,
2013-04-10 23:59:59,125.98638563245595,c
2013-04-11 00:00:00,159.7511814169407,
2013-04-11 10:00:00,167.17640759415926,
2013-04-11 10:30:00,170.37403459500194,
2013-04-11 12:00:00,189.2945835667771,
2013-04-11 13:30:00,189.05626121429444,
2013-04-11 15:00:00,198.95061334391593,
2013-04-11 15:30:30,198.95061334391593,
2013-04-11 23:59:59,169.57617923021914,c
2013-04-12 00:00:00,190.4820583013511,
2013-04-12 10:00:00,192.71605332273424,
2013-04-12 10:30:00,185.53328652581035,
2013-04-12 12:00:00,182.81644125774383,
2013-04-12 13:30:00,185.69078908485534,
2013-04-12 15:00:00,200.8562465573919,
2013-04-12 15:30:30,200.8562465573919,
2013-04-12 23:59:59,191.28198218003394,e
