date,JPDIV_2014,meta
2014-04-07 13:30:00,43.5713539680171,
2014-04-07 15:00:00,35.55039252211034,
2014-04-07 15:30:30,35.55039252211034,
2014-04-07 23:59:59,31.66899287920713,c
2014-04-08 00:00:00,-55.32304180343925,
2014-04-08 10:00:00,-57.306338381308315,
2014-04-08 10:30:00,-56.666004192043545,
2014-04-08 12:00:00,-83.5992317056346,
2014-04-08 13:30:00,-88.87893105573893,
2014-04-08 15:00:00,-91.4235037909913,
2014-04-08 15:30:30,-91.4235037909913,
2014-04-08 23:59:59,-94.56428008885443,c
2014-04-09 00:00:00,-88.07376717067062,
2014-04-09 10:00:00,-86.89563447786689,
2014-04-09 10:30:00,-86.80454854351878,
2014-04-09 12:00:00,-78.9126681776607,
2014-04-09 13:30:00,-78.36994949035763,
2014-04-09 15:00:00,-83.38413590221882,
2014-04-09 15:30:30,-83.38413590221882,
2014-04-09 23:59:59,-77.16098836556256,c
2014-04-10 00:00:00,-145.5634596806556,
2014-04-10 10:00:00,-148.04042413540782,
2014-04-10 10:30:00,-151.8511477573359,
2014-04-10 12:00:00,-127.04393518797934,
2014-04-10 13:30:00,-125.9996527317679,
2014-04-10 15:00:00,-121.01079641703843,
2014-04-10 15:30:30,-121.01079641703843,
2014-04-10 23:59:59,-113.17071602902233,c
2014-04-11 00:00:00,-82.42216328278899,
2014-04-11 10:00:00,-91.86796983022452,
2014-04-11 10:30:00,-91.64780281582593,
2014-04-11 12:00:00,-90.53114292257071,
2014-04-11 13:30:00,-91.52711554567458,
2014-04-11 15:00:00,-86.10380582466543,
2014-04-11 15:30:30,-86.10380582466543,
2014-04-11 23:59:59,-86.84136142922996,w
2014-04-14 00:00:00,-45.37211762772918,
2014-04-14 10:00:00,-45.25102447191954,
2014-04-14 10:30:00,-52.397361308974624,
2014-04-14 12:00:00,-58.87867100572467,
2014-04-14 13:30:00,-56.539990852451915,
2014-04-14 15:00:00,-57.54797957902312,
2014-04-14 15:30:30,-57.54797957902312,
2014-04-14 23:59:59,-58.88134465953886,e
