date,KBE_2021_Q3,meta
2021-09-09 13:30:00,-60.703593335957066,
2021-09-09 15:00:00,-53.869033360615504,
2021-09-09 15:30:30,-53.869033360615504,
2021-09-09 23:59:59,-45.64116098489785,c
2021-09-10 00:00:00,-89.17458338635151,
2021-09-10 10:00:00,-22.946189035581483,
2021-09-10 10:30:00,-6.294064300308037,
2021-09-10 12:00:00,-8.140591039084484,
2021-09-10 13:30:00,-14.776600461350426,
2021-09-10 15:00:00,-12.159724906143765,
2021-09-10 15:30:30,-12.159724906143765,
2021-09-10 23:59:59,0.0,a
2021-09-13 00:00:00,-27.65985897807559,
2021-09-13 10:00:00,8.209262885082353,
2021-09-13 10:30:00,-19.360883427549652,
2021-09-13 12:00:00,-24.150901762516696,
2021-09-13 13:30:00,-6.308174394529942,
2021-09-13 15:00:00,-20.671063317042353,
2021-09-13 15:30:30,-20.671063317042353,
2021-09-13 23:59:59,-39.38984145772383,c
2021-09-14 00:00:00,-37.30983986241836,
2021-09-14 10:00:00,-1.8986615730254925,
2021-09-14 10:30:00,10.795286981163372,
2021-09-14 12:00:00,4.274987216595946,
2021-09-14 13:30:00,-8.350357842302856,
2021-09-14 15:00:00,1.2461703582607697,
2021-09-14 15:30:30,1.2461703582607697,
2021-09-14 23:59:59,13.835473875815296,c
2021-09-15 00:00:00,-15.727728447735899,
2021-09-15 10:00:00,-17.621152572627125,
2021-09-15 10:30:00,13.59167676665902,
2021-09-15 12:00:00,-14.14280177521141,
2021-09-15 13:30:00,-10.909973727151737,
2021-09-15 15:00:00,-15.549652176607196,
2021-09-15 15:30:30,-15.549652176607196,
2021-09-15 23:59:59,-28.292562992765852,c
2021-09-16 00:00:00,-63.4787134660628,
2021-09-16 10:00:00,-17.139639761415765,
2021-09-16 10:30:00,-4.079009761132966,
2021-09-16 12:00:00,-1.6001396795372784,
2021-09-16 13:30:00,-10.553150783603087,
2021-09-16 15:00:00,-14.56391012210861,
2021-09-16 15:30:30,-14.56391012210861,
2021-09-16 23:59:59,-1.2872965764049695,c
2021-09-17 00:00:00,-27.139804917667334,
2021-09-17 10:00:00,-7.741658292062311,
2021-09-17 10:30:00,4.450120255559796,
2021-09-17 12:00:00,-70.43947213629326,
2021-09-17 13:30:00,-17.734733781004707,
2021-09-17 15:00:00,-1.2278683282011116,
2021-09-17 15:30:30,-1.2278683282011116,
2021-09-17 23:59:59,-34.21556249137711,e
2021-09-20 00:00:00,-3.3165569041243543,
2021-09-20 10:00:00,43.69158652423175,
2021-09-20 10:30:00,58.16087891435518,
2021-09-20 12:00:00,61.104913400866735,
2021-09-20 13:30:00,42.92012246378954,
2021-09-20 15:00:00,35.50837633064839,
2021-09-20 15:30:30,35.50837633064839,
2021-09-20 23:59:59,1.83766640199201,c
2021-09-21 00:00:00,-10.935481856316528,
2021-09-21 10:00:00,-7.57999581635022,
2021-09-21 10:30:00,-7.318657651787817,
2021-09-21 12:00:00,2.634531202535527,
2021-09-21 13:30:00,1.5911855148065115,
2021-09-21 15:00:00,-4.1249620832641085,
2021-09-21 15:30:30,-4.1249620832641085,
2021-09-21 23:59:59,6.711895729713433,c
2021-09-22 00:00:00,-35.354330048854536,
2021-09-22 10:00:00,-32.87630564642586,
2021-09-22 10:30:00,-14.534412894279285,
2021-09-22 12:00:00,-33.17134312744156,
2021-09-22 13:30:00,-37.18548678629804,
2021-09-22 15:00:00,-45.10008831378991,
2021-09-22 15:30:30,-45.10008831378991,
2021-09-22 23:59:59,-29.886950045387948,c
2021-09-23 00:00:00,-14.761469545775526,
2021-09-23 10:00:00,-87.82311018383825,
2021-09-23 10:30:00,-72.40520625302952,
2021-09-23 12:00:00,-94.69906407998542,
2021-09-23 13:30:00,-106.78946334923239,
2021-09-23 15:00:00,-111.54738939782783,
2021-09-23 15:30:30,-111.54738939782783,
2021-09-23 23:59:59,-92.49017438551027,c
2021-09-24 00:00:00,-100.56103168579239,
2021-09-24 10:00:00,-108.23713299853307,
2021-09-24 10:30:00,-110.02811608550746,
2021-09-24 12:00:00,-119.54930802862464,
2021-09-24 13:30:00,-118.2846749525579,
2021-09-24 15:00:00,-124.48664420129717,
2021-09-24 15:30:30,-124.48664420129717,
2021-09-24 23:59:59,-108.53200286439642,w
2021-09-27 00:00:00,-138.00746177880137,
2021-09-27 10:00:00,-166.96423932401558,
2021-09-27 10:30:00,-182.47910444884747,
2021-09-27 12:00:00,-199.03708119898556,
2021-09-27 13:30:00,-218.44521317293584,
2021-09-27 15:00:00,-226.22538537514947,
2021-09-27 15:30:30,-226.22538537514947,
2021-09-27 23:59:59,-205.8788797217353,c
2021-09-28 00:00:00,-215.8065953347027,
2021-09-28 10:00:00,-216.0860577193157,
2021-09-28 10:30:00,-181.70421569596465,
2021-09-28 12:00:00,-188.9774150918479,
2021-09-28 13:30:00,-187.30960945994912,
2021-09-28 15:00:00,-192.88333215230023,
2021-09-28 15:30:30,-192.88333215230023,
2021-09-28 23:59:59,-176.773710912355,c
2021-09-29 00:00:00,-184.01859171175238,
2021-09-29 10:00:00,-179.58425863717912,
2021-09-29 10:30:00,-191.32374253111084,
2021-09-29 12:00:00,-200.24491316514013,
2021-09-29 13:30:00,-215.07566969453228,
2021-09-29 15:00:00,-217.37846657296404,
2021-09-29 15:30:30,-217.37846657296404,
2021-09-29 23:59:59,-218.6061371889773,c
2021-09-30 00:00:00,-224.598872443014,
2021-09-30 10:00:00,-244.4879839029445,
2021-09-30 10:30:00,-222.32165800463918,
2021-09-30 12:00:00,-223.86259398978564,
2021-09-30 13:30:00,-225.6457514076992,
2021-09-30 15:00:00,-226.29262446187113,
2021-09-30 15:30:30,-226.29262446187113,
2021-09-30 23:59:59,-202.20501366203825,c
2021-10-01 00:00:00,-207.43801407468163,
2021-10-01 10:00:00,-208.48888212648308,
2021-10-01 10:30:00,-210.17998603778688,
2021-10-01 12:00:00,-252.82937204933796,
2021-10-01 13:30:00,-276.0290725228665,
2021-10-01 15:00:00,-290.6679856207611,
2021-10-01 15:30:30,-290.6679856207611,
2021-10-01 23:59:59,-274.2163079219913,w
