date,SCHD_HEDGED_2022_Q1,meta
2022-03-16 00:00:00,158.9949339487763,
2022-03-16 10:00:00,151.89838304097043,
2022-03-16 10:30:00,164.7257336769885,
2022-03-16 12:00:00,165.23247045571122,
2022-03-16 13:30:00,166.2757620005532,
2022-03-16 15:00:00,155.30442276752,
2022-03-16 15:30:30,155.30442276752,
2022-03-16 23:59:59,163.49733484235117,c
2022-03-17 00:00:00,131.94174084371082,
2022-03-17 10:00:00,170.80654655847422,
2022-03-17 10:30:00,152.46186176009837,
2022-03-17 12:00:00,138.30116396597748,
2022-03-17 13:30:00,138.11633509717103,
2022-03-17 15:00:00,130.04439318965444,
2022-03-17 15:30:30,130.04439318965444,
2022-03-17 23:59:59,139.33564551532686,c
2022-03-18 00:00:00,131.34377029382506,
2022-03-18 10:00:00,162.05364839818867,
2022-03-18 10:30:00,110.37194878316677,
2022-03-18 12:00:00,103.4826305575665,
2022-03-18 13:30:00,118.83807229447109,
2022-03-18 15:00:00,94.9774485118179,
2022-03-18 15:30:30,94.9774485118179,
2022-03-18 23:59:59,60.072140649095445,e
2022-03-21 00:00:00,21.144514706872656,
2022-03-21 10:00:00,48.860370110716644,
2022-03-21 10:30:00,55.85185348757557,
2022-03-21 12:00:00,67.32865531863126,
2022-03-21 13:30:00,66.78080754027144,
2022-03-21 15:00:00,62.19668198557554,
2022-03-21 15:30:30,62.19668198557554,
2022-03-21 23:59:59,62.897587607785795,c
2022-03-22 00:00:00,54.733381641153755,
2022-03-22 10:00:00,63.70270377322572,
2022-03-22 10:30:00,49.35125844693607,
2022-03-22 12:00:00,52.96548917985558,
2022-03-22 13:30:00,78.0166704794101,
2022-03-22 15:00:00,84.55824954350066,
2022-03-22 15:30:30,84.55824954350066,
2022-03-22 23:59:59,69.98327332522081,c
2022-03-23 00:00:00,95.243157680075,
2022-03-23 10:00:00,80.99749324257198,
2022-03-23 10:30:00,80.27969064306626,
2022-03-23 12:00:00,75.48177557095426,
2022-03-23 13:30:00,63.25876967187003,
2022-03-23 15:00:00,57.580720543402094,
2022-03-23 15:30:30,57.580720543402094,
2022-03-23 23:59:59,45.799706867320424,c
2022-03-24 00:00:00,31.486171084625653,
2022-03-24 10:00:00,7.895690319074788,
2022-03-24 10:30:00,-1.2353037012051118,
2022-03-24 12:00:00,20.946792427226796,
2022-03-24 13:30:00,8.541679279781533,
2022-03-24 15:00:00,7.5120836389845635,
2022-03-24 15:30:30,7.5120836389845635,
2022-03-24 23:59:59,11.27177073439907,c
2022-03-25 00:00:00,7.298883982095958,
2022-03-25 10:00:00,4.940610721610824,
2022-03-25 10:30:00,17.903250623050667,
2022-03-25 12:00:00,-4.303034571764329,
2022-03-25 13:30:00,3.5655773576968386,
2022-03-25 15:00:00,-3.332979022931795,
2022-03-25 15:30:30,-3.332979022931795,
2022-03-25 23:59:59,-0.9820652112541666,w
2022-03-28 00:00:00,-0.4914126626302959,
2022-03-28 10:00:00,9.449637164181354,
2022-03-28 10:30:00,-3.561433331994067,
2022-03-28 12:00:00,3.6984364486555705,
2022-03-28 13:30:00,0.11789656917312641,
2022-03-28 15:00:00,-14.96326120372305,
2022-03-28 15:30:30,-14.96326120372305,
2022-03-28 23:59:59,-13.952718897526552,c
2022-03-29 00:00:00,17.87709159925373,
2022-03-29 10:00:00,31.999161588353104,
2022-03-29 10:30:00,21.46957906737714,
2022-03-29 12:00:00,39.46683119927923,
2022-03-29 13:30:00,24.228733626362327,
2022-03-29 15:00:00,30.113357923193803,
2022-03-29 15:30:30,30.113357923193803,
2022-03-29 23:59:59,23.60494995650356,c
2022-03-30 00:00:00,9.817391041822816,
2022-03-30 10:00:00,13.421741164033733,
2022-03-30 10:30:00,10.92837516714826,
2022-03-30 12:00:00,9.289911086480402,
2022-03-30 13:30:00,3.0066368366823326,
2022-03-30 15:00:00,4.403541146863631,
2022-03-30 15:30:30,4.403541146863631,
2022-03-30 23:59:59,-3.4340668159655934,c
2022-03-31 00:00:00,4.04802360020733,
2022-03-31 10:00:00,-21.78018026776965,
2022-03-31 10:30:00,-32.621683154766856,
2022-03-31 12:00:00,-18.96106112010034,
2022-03-31 13:30:00,-32.642885113682496,
2022-03-31 15:00:00,-32.77519477515227,
2022-03-31 15:30:30,-32.77519477515227,
2022-03-31 23:59:59,-34.998847013371915,c
2022-04-01 00:00:00,-45.40526711373252,
2022-04-01 10:00:00,-64.72568726896907,
2022-04-01 10:30:00,-85.60813765643672,
2022-04-01 12:00:00,-96.29788289396276,
2022-04-01 13:30:00,-99.1545254981803,
2022-04-01 15:00:00,-85.68795334358697,
2022-04-01 15:30:30,-85.68795334358697,
2022-04-01 23:59:59,-92.72939925229036,w
