date,GDX_2021_Q2,meta
2021-06-14 15:30:30,95.09827287393819,
2021-06-14 23:59:59,33.76281506012583,c
2021-06-15 00:00:00,67.87132924875664,
2021-06-15 10:00:00,7.602063635536297,
2021-06-15 10:30:00,-40.12109544568034,
2021-06-15 12:00:00,8.34220260889174,
2021-06-15 13:30:00,28.17449027522639,
2021-06-15 15:00:00,63.45045658285585,
2021-06-15 15:30:30,63.45045658285585,
2021-06-15 23:59:59,33.59294696137226,c
2021-06-16 00:00:00,-0.7495178006802234,
2021-06-16 10:00:00,138.3727291010273,
2021-06-16 10:30:00,66.16842491811622,
2021-06-16 12:00:00,34.113456383191306,
2021-06-16 13:30:00,-53.18581401095935,
2021-06-16 15:00:00,-65.86724077386862,
2021-06-16 15:30:30,-65.86724077386862,
2021-06-16 23:59:59,-73.87428464340587,c
2021-06-17 00:00:00,-173.53878028704025,
2021-06-17 10:00:00,-121.96909191769782,
2021-06-17 10:30:00,-145.52047439587705,
2021-06-17 12:00:00,-150.08722678355002,
2021-06-17 13:30:00,-145.4507807457851,
2021-06-17 15:00:00,-151.52866341101412,
2021-06-17 15:30:30,-151.52866341101412,
2021-06-17 23:59:59,-125.90920108130058,c
2021-06-18 00:00:00,-109.70217607571908,
2021-06-18 10:00:00,-81.11792456112903,
2021-06-18 10:30:00,-160.4716738785321,
2021-06-18 12:00:00,-182.5067800574991,
2021-06-18 13:30:00,-174.69180794359954,
2021-06-18 15:00:00,-171.35296446037114,
2021-06-18 15:30:30,-171.35296446037114,
2021-06-18 23:59:59,-88.37876969754393,e
2021-06-21 00:00:00,-119.82927386946062,
2021-06-21 10:00:00,-171.9243345832806,
2021-06-21 10:30:00,-107.61158628660155,
2021-06-21 12:00:00,-82.74356469215536,
2021-06-21 13:30:00,-38.58370147292703,
2021-06-21 15:00:00,-42.445064791929326,
2021-06-21 15:30:30,-42.445064791929326,
2021-06-21 23:59:59,-80.50227158254461,c
2021-06-22 00:00:00,-99.85951801403598,
2021-06-22 10:00:00,-170.44930871231008,
2021-06-22 10:30:00,-148.1072384826573,
2021-06-22 12:00:00,-154.0206005877153,
2021-06-22 13:30:00,-133.85012786169568,
2021-06-22 15:00:00,-110.07620019871842,
2021-06-22 15:30:30,-110.07620019871842,
2021-06-22 23:59:59,-141.3927593946396,c
2021-06-23 00:00:00,-111.83723269044731,
2021-06-23 10:00:00,-81.35786136431716,
2021-06-23 10:30:00,-80.67116929592862,
2021-06-23 12:00:00,-79.78824292410673,
2021-06-23 13:30:00,-102.92175546487556,
2021-06-23 15:00:00,-118.30388720870769,
2021-06-23 15:30:30,-118.30388720870769,
2021-06-23 23:59:59,-130.27085285167186,c
2021-06-24 00:00:00,-114.26121416610545,
2021-06-24 10:00:00,-129.85938218587535,
2021-06-24 10:30:00,-124.62324366229268,
2021-06-24 12:00:00,-117.8854855373811,
2021-06-24 13:30:00,-135.40031069209226,
2021-06-24 15:00:00,-122.72166716248171,
2021-06-24 15:30:30,-122.72166716248171,
2021-06-24 23:59:59,-117.61346242539935,c
2021-06-25 00:00:00,-72.22039355002153,
2021-06-25 10:00:00,-150.76045293785887,
2021-06-25 10:30:00,-155.4038390839114,
2021-06-25 12:00:00,-191.19558532905307,
2021-06-25 13:30:00,-174.81117346159613,
2021-06-25 15:00:00,-162.80141585544266,
2021-06-25 15:30:30,-162.80141585544266,
2021-06-25 23:59:59,-173.32432803952634,w
2021-06-28 00:00:00,-152.22977991628136,
2021-06-28 10:00:00,-187.83033270044507,
2021-06-28 10:30:00,-204.49027558842727,
2021-06-28 12:00:00,-210.23435020445322,
2021-06-28 13:30:00,-241.6040198165158,
2021-06-28 15:00:00,-257.35368491936606,
2021-06-28 15:30:30,-257.35368491936606,
2021-06-28 23:59:59,-252.26898564761677,c
2021-06-29 00:00:00,-294.8920336489334,
2021-06-29 10:00:00,-272.2565614189207,
2021-06-29 10:30:00,-296.1365457698241,
2021-06-29 12:00:00,-260.62770670237796,
2021-06-29 13:30:00,-270.04804609128087,
2021-06-29 15:00:00,-289.2449928901192,
2021-06-29 15:30:30,-289.2449928901192,
2021-06-29 23:59:59,-303.2057511306466,c
2021-06-30 00:00:00,-334.2930938710672,
2021-06-30 10:00:00,-318.58012519464296,
2021-06-30 10:30:00,-280.70678606988713,
2021-06-30 12:00:00,-283.4348885517445,
2021-06-30 13:30:00,-252.01711642109422,
2021-06-30 15:00:00,-222.04782778687309,
2021-06-30 15:30:30,-222.04782778687309,
2021-06-30 23:59:59,-213.17972189075158,c
2021-07-01 00:00:00,-233.41903794976383,
2021-07-01 10:00:00,-226.00303823949525,
2021-07-01 10:30:00,-221.17261352403966,
2021-07-01 12:00:00,-231.19577863523523,
2021-07-01 13:30:00,-235.06321283705415,
2021-07-01 15:00:00,-225.05876839595112,
2021-07-01 15:30:30,-225.05876839595112,
2021-07-01 23:59:59,-211.6998079412126,c
2021-07-02 00:00:00,-219.12877964398945,
2021-07-02 10:00:00,-235.61846720398512,
2021-07-02 10:30:00,-236.09761069960086,
2021-07-02 12:00:00,-236.33775210580256,
2021-07-02 13:30:00,-256.78011470009915,
2021-07-02 15:00:00,-229.80863414219812,
2021-07-02 15:30:30,-229.80863414219812,
2021-07-02 23:59:59,-239.65817253758678,w
2021-07-05 00:00:00,-223.01373394573443,
2021-07-05 10:00:00,-233.30087965065695,
2021-07-05 10:30:00,-237.44874417365395,
2021-07-05 12:00:00,-253.12013979257745,
2021-07-05 13:30:00,-257.058795070478,
2021-07-05 15:00:00,-275.13825078745776,
2021-07-05 15:30:30,-275.13825078745776,
2021-07-05 23:59:59,-289.2876092140832,c
2021-07-06 00:00:00,-239.76880012665083,
2021-07-06 10:00:00,-245.68845113652492,
2021-07-06 10:30:00,-239.0885328540503,
2021-07-06 12:00:00,-293.81697494363334,
2021-07-06 13:30:00,-322.13904464283337,
2021-07-06 15:00:00,-308.83131452156294,
2021-07-06 15:30:30,-308.83131452156294,
2021-07-06 23:59:59,-297.92541362111024,c
2021-07-07 00:00:00,-291.47097267253,
2021-07-07 10:00:00,-295.425514549778,
2021-07-07 10:30:00,-324.7410198235307,
2021-07-07 12:00:00,-314.63316098484097,
2021-07-07 13:30:00,-314.4435860513033,
2021-07-07 15:00:00,-303.49618280758887,
2021-07-07 15:30:30,-303.49618280758887,
2021-07-07 23:59:59,-285.61180054624356,c
2021-07-08 00:00:00,-294.6039272507455,
2021-07-08 10:00:00,-368.2802102179569,
2021-07-08 10:30:00,-322.03964766205854,
2021-07-08 12:00:00,-349.3820054276425,
2021-07-08 13:30:00,-341.51875029372104,
2021-07-08 15:00:00,-359.9369490027409,
2021-07-08 15:30:30,-359.9369490027409,
2021-07-08 23:59:59,-357.003044601852,c
2021-07-09 00:00:00,-374.67924174305745,
2021-07-09 10:00:00,-340.1340034587661,
2021-07-09 10:30:00,-295.9222459848304,
2021-07-09 12:00:00,-299.6626767369298,
2021-07-09 13:30:00,-258.724577177886,
2021-07-09 15:00:00,-262.3959032306443,
2021-07-09 15:30:30,-262.3959032306443,
2021-07-09 23:59:59,-291.50069934505154,w
