date,INTEL_STY_2022_Q2,meta
2022-05-26 15:30:30,5.392441002947734,
2022-05-26 23:59:59,3.2407640778709492,c
2022-05-27 00:00:00,-7.681668302427923,
2022-05-27 10:00:00,-16.114369962931733,
2022-05-27 10:30:00,-14.94985529389254,
2022-05-27 12:00:00,-12.150864236917656,
2022-05-27 13:30:00,-3.592189804153989,
2022-05-27 15:00:00,-7.275749233913984,
2022-05-27 15:30:30,-7.275749233913984,
2022-05-27 23:59:59,-5.818851451620631,w
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
0,-5.818851451620631,
2022-05-30 00:00:00,-5.818851451620631,
2022-05-30 10:00:00,-5.818851451620631,
2022-05-30 10:30:00,-5.818851451620631,
2022-05-30 12:00:00,-5.818851451620631,
2022-05-30 13:30:00,-5.818851451620631,
2022-05-30 15:00:00,-5.818851451620631,
2022-05-30 15:30:30,-5.818851451620631,
2022-05-30 23:59:59,-5.818851451620631,c
2022-05-31 00:00:00,-14.408045138772337,
2022-05-31 10:00:00,-15.775931646056108,
2022-05-31 10:30:00,-14.741074903535974,
2022-05-31 12:00:00,-9.79610217926907,
2022-05-31 13:30:00,-10.559906482471789,
2022-05-31 15:00:00,-0.941443288994634,
2022-05-31 15:30:30,-0.941443288994634,m
2022-05-31 23:59:59,-0.7892095270892128,c
2022-06-01 00:00:00,-6.142697023566569,
2022-06-01 10:00:00,6.721501035407584,
2022-06-01 10:30:00,10.711244666248021,
2022-06-01 12:00:00,4.631059285856864,
2022-06-01 13:30:00,-1.2732371616393436,
2022-06-01 15:00:00,5.101841127359279,
2022-06-01 15:30:30,5.101841127359279,
2022-06-01 23:59:59,7.733277822468736,e
2022-06-02 00:00:00,13.761492448572966,
2022-06-02 10:00:00,7.01012898237019,
2022-06-02 10:30:00,-1.6070991071608915,
2022-06-02 12:00:00,-4.932735227709401,
2022-06-02 13:30:00,3.1325863171866075,
2022-06-02 15:00:00,5.883828426476114,
2022-06-02 15:30:30,5.883828426476114,
2022-06-02 23:59:59,-0.2082863742356693,c
2022-06-03 00:00:00,-3.7594112818004675,
2022-06-03 10:00:00,6.161616288752555,
2022-06-03 10:30:00,11.070231582168418,
2022-06-03 12:00:00,1.7808048731809833,
2022-06-03 13:30:00,4.246667832251006,
2022-06-03 15:00:00,7.256441001287058,
2022-06-03 15:30:30,7.256441001287058,
2022-06-03 23:59:59,8.020152677800226,w
2022-06-06 00:00:00,3.1196007404343504,
2022-06-06 10:00:00,-11.062876401027864,
2022-06-06 10:30:00,-11.15430752487778,
2022-06-06 12:00:00,-2.821401445925119,
2022-06-06 13:30:00,-4.2812925091205045,
2022-06-06 15:00:00,-0.5886897647918659,
2022-06-06 15:30:30,-0.5886897647918659,
2022-06-06 23:59:59,1.0654334104014254,c
2022-06-07 00:00:00,-6.311741468116637,
2022-06-07 10:00:00,-4.937687099463631,
2022-06-07 10:30:00,-2.5202539996012945,
2022-06-07 12:00:00,-4.366026666187324,
2022-06-07 13:30:00,-7.73211272733792,
2022-06-07 15:00:00,-14.755886681072383,
2022-06-07 15:30:30,-14.755886681072383,u
2022-06-07 23:59:59,-18.625136362061326,c
2022-06-08 00:00:00,-22.99471954227431,
2022-06-08 10:00:00,-27.894725636600697,
2022-06-08 10:30:00,-22.99376376321574,
2022-06-08 12:00:00,-29.339240188172965,
2022-06-08 13:30:00,-36.69657534844859,
2022-06-08 15:00:00,-36.61962581478576,
2022-06-08 15:30:30,-36.61962581478576,
2022-06-08 23:59:59,-32.964462741405356,c
2022-06-09 00:00:00,-30.87325666099855,
2022-06-09 10:00:00,-28.576191856482495,
2022-06-09 10:30:00,-27.14641233056085,
2022-06-09 12:00:00,-27.62457253248317,
2022-06-09 13:30:00,-28.341051540847786,
2022-06-09 15:00:00,-29.968673423400986,
2022-06-09 15:30:30,-29.968673423400986,
2022-06-09 23:59:59,-22.969638928546516,c
2022-06-10 00:00:00,-21.090581735568506,
2022-06-10 10:00:00,-10.90868184755621,
2022-06-10 10:30:00,-9.186660634161811,
2022-06-10 12:00:00,-5.183068253480755,
2022-06-10 13:30:00,3.5812538886878684,
2022-06-10 15:00:00,1.3709787980671422,
2022-06-10 15:30:30,1.3709787980671422,
2022-06-10 23:59:59,8.899266982164747,w
2022-06-13 00:00:00,25.63805823647742,
2022-06-13 10:00:00,33.532301397406144,
2022-06-13 10:30:00,28.484399067014635,
2022-06-13 12:00:00,22.67302004024988,
2022-06-13 13:30:00,26.820206796608346,
2022-06-13 15:00:00,32.38115237454322,
2022-06-13 15:30:30,32.38115237454322,
2022-06-13 23:59:59,32.36112400254083,c
2022-06-14 00:00:00,32.05821197521581,
2022-06-14 10:00:00,32.38566730972062,
2022-06-14 10:30:00,35.87579586905471,
2022-06-14 12:00:00,32.6875695034783,
2022-06-14 13:30:00,39.221109629884566,
2022-06-14 15:00:00,43.10026378543166,
2022-06-14 15:30:30,43.10026378543166,
2022-06-14 23:59:59,46.35219078648754,c
2022-06-15 00:00:00,47.979300697237186,
2022-06-15 10:00:00,47.81412501322503,
2022-06-15 10:30:00,48.9134211240824,
2022-06-15 12:00:00,50.96175609439334,
2022-06-15 13:30:00,50.45621727751706,
2022-06-15 15:00:00,44.70751969909862,
2022-06-15 15:30:30,44.70751969909862,
2022-06-15 23:59:59,45.300772206113265,c
