date,SPX500_PURE_2021_Q4,meta
2021-12-24 10:30:00,53.781707463761535,
2021-12-24 12:00:00,53.781707463761535,
2021-12-24 13:30:00,53.781707463761535,
2021-12-24 15:00:00,53.781707463761535,
2021-12-24 15:30:30,53.781707463761535,
2021-12-24 23:59:59,53.781707463761535,w
2021-12-27 00:00:00,45.883667365564406,
2021-12-27 10:00:00,54.18291348840481,
2021-12-27 10:30:00,59.42916661341383,
2021-12-27 12:00:00,55.912998616242874,
2021-12-27 13:30:00,50.574292190392924,
2021-12-27 15:00:00,53.51902916345125,
2021-12-27 15:30:30,53.51902916345125,
2021-12-27 23:59:59,46.14241401622289,c
2021-12-28 00:00:00,48.75866460389781,
2021-12-28 10:00:00,59.46351568088548,
2021-12-28 10:30:00,60.2425530954053,
2021-12-28 12:00:00,38.91253980241726,
2021-12-28 13:30:00,40.128185909976764,
2021-12-28 15:00:00,34.49355906082559,
2021-12-28 15:30:30,34.49355906082559,
2021-12-28 23:59:59,36.26203906455666,c
2021-12-29 00:00:00,32.885887587880774,
2021-12-29 10:00:00,20.82602685981132,
2021-12-29 10:30:00,25.62091617977333,
2021-12-29 12:00:00,29.31205026154288,
2021-12-29 13:30:00,33.698071020737075,
2021-12-29 15:00:00,26.79181919695378,
2021-12-29 15:30:30,26.79181919695378,
2021-12-29 23:59:59,23.685407451379177,c
2021-12-30 00:00:00,23.190078576219236,
2021-12-30 10:00:00,35.41621672577466,
2021-12-30 10:30:00,27.922220347906034,
2021-12-30 12:00:00,23.95847684055778,
2021-12-30 13:30:00,31.841950418773564,
2021-12-30 15:00:00,31.907367768798395,
2021-12-30 15:30:30,31.907367768798395,
2021-12-30 23:59:59,37.79856429866396,c
2021-12-31 00:00:00,37.52778749283732,
2021-12-31 10:00:00,30.159811853275215,
2021-12-31 10:30:00,22.804891022213297,
2021-12-31 12:00:00,30.283689556230968,
2021-12-31 13:30:00,29.568548873893036,
2021-12-31 15:00:00,29.417920802578237,
2021-12-31 15:30:30,29.417920802578237,
2021-12-31 23:59:59,34.130361583670464,w
2022-01-03 00:00:00,32.40472810924118,
2022-01-03 10:00:00,32.19046524800282,
2022-01-03 10:30:00,31.752905884529895,
2022-01-03 12:00:00,21.649909040198253,
2022-01-03 13:30:00,16.301148914445577,
2022-01-03 15:00:00,14.184417417603356,
2022-01-03 15:30:30,14.184417417603356,
2022-01-03 23:59:59,13.1385461649935,c
2022-01-04 00:00:00,11.096286423465159,
2022-01-04 10:00:00,-8.422690524597158,
2022-01-04 10:30:00,-3.8340955156490395,
2022-01-04 12:00:00,22.83079953304025,
2022-01-04 13:30:00,25.593250026529375,
2022-01-04 15:00:00,18.85317180045311,
2022-01-04 15:30:30,18.85317180045311,
2022-01-04 23:59:59,20.968449953527454,c
2022-01-05 00:00:00,22.4435031000462,
2022-01-05 10:00:00,-2.1634270042677315,
2022-01-05 10:30:00,-7.655646456871537,
2022-01-05 12:00:00,-8.022762212720153,
2022-01-05 13:30:00,0.1987882585313514,
2022-01-05 15:00:00,-5.931325517159138,
2022-01-05 15:30:30,-5.931325517159138,
2022-01-05 23:59:59,0.4408659117721925,c
2022-01-06 00:00:00,18.164738081363566,
2022-01-06 10:00:00,-0.48122515316578074,
2022-01-06 10:30:00,-20.39724643519743,
2022-01-06 12:00:00,-11.545316474051077,
2022-01-06 13:30:00,-15.84243399545936,
2022-01-06 15:00:00,-16.389855979634277,
2022-01-06 15:30:30,-16.389855979634277,
2022-01-06 23:59:59,-15.021028747809353,c
2022-01-07 00:00:00,-6.13787000854056,
2022-01-07 10:00:00,1.5140895019251843,
2022-01-07 10:30:00,3.6190947632552763,
2022-01-07 12:00:00,0.3703134569915676,
2022-01-07 13:30:00,7.621410643960644,
2022-01-07 15:00:00,7.272923142861828,
2022-01-07 15:30:30,7.272923142861828,
2022-01-07 23:59:59,10.246354500994585,w
