date,ACES_2022_Q1,meta
2022-03-22 13:30:00,-56.092016509331216,
2022-03-22 15:00:00,-54.757986482579895,
2022-03-22 15:30:30,-54.757986482579895,
2022-03-22 23:59:59,-48.974372711064206,c
2022-03-23 00:00:00,-44.980476689147466,
2022-03-23 10:00:00,-61.086611761536446,
2022-03-23 10:30:00,-71.26077346444328,
2022-03-23 12:00:00,-50.19220557182619,
2022-03-23 13:30:00,-56.93727748616029,
2022-03-23 15:00:00,-49.58107245348272,
2022-03-23 15:30:30,-49.58107245348272,
2022-03-23 23:59:59,-47.467766878031455,c
2022-03-24 00:00:00,-43.938686614911006,
2022-03-24 10:00:00,-33.69240025710323,
2022-03-24 10:30:00,-48.22278701277423,
2022-03-24 12:00:00,-41.39005867999799,
2022-03-24 13:30:00,-46.265325426602075,
2022-03-24 15:00:00,-31.942414731840643,
2022-03-24 15:30:30,-31.942414731840643,
2022-03-24 23:59:59,-22.511167886713437,c
2022-03-25 00:00:00,-55.073815596850075,
2022-03-25 10:00:00,-42.879267129992286,
2022-03-25 10:30:00,-56.2517299130562,
2022-03-25 12:00:00,-64.57698949563519,
2022-03-25 13:30:00,-46.26882639214307,
2022-03-25 15:00:00,-33.22209661259187,
2022-03-25 15:30:30,-33.22209661259187,
2022-03-25 23:59:59,-27.196187084180025,w
2022-03-28 00:00:00,-28.35946553201859,
2022-03-28 10:00:00,-3.463930849015611,
2022-03-28 10:30:00,0.512777786131636,
2022-03-28 12:00:00,-10.295548185620362,
2022-03-28 13:30:00,-1.4643040702185033,
2022-03-28 15:00:00,-1.2974768994474033,
2022-03-28 15:30:30,-1.2974768994474033,
2022-03-28 23:59:59,11.360000441153318,c
2022-03-29 00:00:00,60.02818891549961,
2022-03-29 10:00:00,66.24871425109865,
2022-03-29 10:30:00,44.023385303160694,
2022-03-29 12:00:00,59.29070823563248,
2022-03-29 13:30:00,62.763851575952,
2022-03-29 15:00:00,72.11659136957473,
2022-03-29 15:30:30,72.11659136957473,
2022-03-29 23:59:59,62.578339613533274,c
2022-03-30 00:00:00,61.710958922066936,
2022-03-30 10:00:00,80.71063169780788,
2022-03-30 10:30:00,93.55649049346479,
2022-03-30 12:00:00,98.14976925559361,
2022-03-30 13:30:00,92.1016219728617,
2022-03-30 15:00:00,87.96202439858595,
2022-03-30 15:30:30,87.96202439858595,
2022-03-30 23:59:59,88.82090317156047,c
2022-03-31 00:00:00,86.44576296434457,
2022-03-31 10:00:00,103.44063189497169,
2022-03-31 10:30:00,96.7272524092036,
2022-03-31 12:00:00,116.19666412499095,
2022-03-31 13:30:00,111.29733557756816,
2022-03-31 15:00:00,120.50899079007075,
2022-03-31 15:30:30,120.50899079007075,
2022-03-31 23:59:59,116.22624752783835,c
2022-04-01 00:00:00,112.99495245231961,
2022-04-01 10:00:00,110.21177342820312,
2022-04-01 10:30:00,98.08823079757414,
2022-04-01 12:00:00,99.9960423769277,
2022-04-01 13:30:00,77.03584142276202,
2022-04-01 15:00:00,83.6882667330471,
2022-04-01 15:30:30,83.6882667330471,
2022-04-01 23:59:59,88.05118931026732,w
