date,DW_2022_Q4,meta
2022-12-15 10:00:00,-109.14337239610724,
2022-12-15 10:30:00,-116.92709340635521,
2022-12-15 12:00:00,-101.95510795525134,
2022-12-15 13:30:00,-111.57956036116956,
2022-12-15 15:00:00,-115.39154325819037,
2022-12-15 15:30:30,-115.39154325819037,
2022-12-15 23:59:59,-124.05018343757895,c
2022-12-16 00:00:00,-121.45228799366548,
2022-12-16 10:00:00,-106.81587068593014,
2022-12-16 10:30:00,-92.41952052709418,
2022-12-16 12:00:00,-80.36790695715898,
2022-12-16 13:30:00,-88.15203159189927,
2022-12-16 15:00:00,-84.71270691897756,
2022-12-16 15:30:30,-84.71270691897756,q
2022-12-16 23:59:59,-92.21176509657992,w
2022-12-19 00:00:00,-89.77016450329704,
2022-12-19 10:00:00,-65.85909449174544,
2022-12-19 10:30:00,-61.66221713158204,
2022-12-19 12:00:00,-67.80352852530798,
2022-12-19 13:30:00,-70.05640567980025,
2022-12-19 15:00:00,-60.39662184654834,
2022-12-19 15:30:30,-60.39662184654834,
2022-12-19 23:59:59,-58.771174836890836,c
2022-12-20 00:00:00,-37.48169053816288,
2022-12-20 10:00:00,-57.24741065786007,
2022-12-20 10:30:00,-50.14017497413006,
2022-12-20 12:00:00,-49.091510179315335,
2022-12-20 13:30:00,-53.2711389302536,
2022-12-20 15:00:00,-47.230354089931026,
2022-12-20 15:30:30,-47.230354089931026,
2022-12-20 23:59:59,-41.8193122683188,c
2022-12-21 00:00:00,-54.23007352918897,
2022-12-21 10:00:00,-39.41713624039089,
2022-12-21 10:30:00,-40.35487447187451,
2022-12-21 12:00:00,-48.01197527581361,
2022-12-21 13:30:00,-52.43267358175446,
2022-12-21 15:00:00,-48.90536042710515,
2022-12-21 15:30:30,-48.90536042710515,
2022-12-21 23:59:59,-45.44130984692701,c
2022-12-22 00:00:00,-47.65175077432771,
2022-12-22 10:00:00,-38.053873315797446,
2022-12-22 10:30:00,-31.11109252975858,
2022-12-22 12:00:00,-20.18171520787932,
2022-12-22 13:30:00,-11.191856046060849,
2022-12-22 15:00:00,-7.980868506266816,
2022-12-22 15:30:30,-7.980868506266816,
2022-12-22 23:59:59,-12.395598779835723,c
2022-12-23 00:00:00,-7.7857361758071875,
2022-12-23 10:00:00,-0.6345585490140024,
2022-12-23 10:30:00,-11.0772492364232,
2022-12-23 12:00:00,1.920823635393461,
2022-12-23 13:30:00,8.323581265307169,
2022-12-23 15:00:00,10.524713218213066,
2022-12-23 15:30:30,10.524713218213066,s
2022-12-23 23:59:59,0.0,a
2022-12-26 00:00:00,0.0,
2022-12-26 10:00:00,0.0,
2022-12-26 10:30:00,0.0,
2022-12-26 12:00:00,0.0,
2022-12-26 13:30:00,0.0,
2022-12-26 15:00:00,0.0,
2022-12-26 15:30:30,0.0,
2022-12-26 23:59:59,0.0,c
2022-12-27 00:00:00,4.224682469560392,
2022-12-27 10:00:00,15.513861097751715,
2022-12-27 10:30:00,22.175276535262256,
2022-12-27 12:00:00,18.71725562616797,
2022-12-27 13:30:00,13.459141594130088,
2022-12-27 15:00:00,7.748097099730359,
2022-12-27 15:30:30,7.748097099730359,
2022-12-27 23:59:59,5.782298299403493,c
2022-12-28 00:00:00,18.76389644967739,
2022-12-28 10:00:00,40.34431962757452,
2022-12-28 10:30:00,43.691392813092136,
2022-12-28 12:00:00,48.17845935357464,
2022-12-28 13:30:00,45.38549463849688,
2022-12-28 15:00:00,48.25276177368229,
2022-12-28 15:30:30,48.25276177368229,
2022-12-28 23:59:59,46.107060224042904,c
2022-12-29 00:00:00,55.03071951351855,
2022-12-29 10:00:00,42.764638218825375,
2022-12-29 10:30:00,41.41614227025433,
2022-12-29 12:00:00,40.423870374115964,
2022-12-29 13:30:00,40.339671222143394,
2022-12-29 15:00:00,38.491276833431854,
2022-12-29 15:30:30,38.491276833431854,
2022-12-29 23:59:59,34.61379416465337,c
2022-12-30 00:00:00,34.98007920778646,
2022-12-30 10:00:00,31.187768893471215,
2022-12-30 10:30:00,26.86384762807326,
2022-12-30 12:00:00,22.535320153469,
2022-12-30 13:30:00,15.30854014610017,
2022-12-30 15:00:00,13.666640470526971,
2022-12-30 15:30:30,13.666640470526971,
2022-12-30 23:59:59,9.371476486877114,e
2023-01-02 00:00:00,9.371476486877114,
2023-01-02 10:00:00,9.371476486877114,
2023-01-02 10:30:00,9.371476486877114,
2023-01-02 12:00:00,9.371476486877114,
2023-01-02 13:30:00,9.371476486877114,
2023-01-02 15:00:00,9.371476486877114,
2023-01-02 15:30:30,9.371476486877114,
2023-01-02 23:59:59,9.371476486877114,c
2023-01-03 00:00:00,28.22689400400779,
2023-01-03 10:00:00,23.023507930078367,
2023-01-03 10:30:00,38.67980420806015,
2023-01-03 12:00:00,31.961216401695225,
2023-01-03 13:30:00,45.99255797508136,
2023-01-03 15:00:00,52.97269010423113,
2023-01-03 15:30:30,52.97269010423113,
2023-01-03 23:59:59,54.44660403098068,c
2023-01-04 00:00:00,77.18795804949507,
2023-01-04 10:00:00,59.72164258904345,
2023-01-04 10:30:00,64.19555848872173,
2023-01-04 12:00:00,49.63492674356003,
2023-01-04 13:30:00,38.826941090666224,
2023-01-04 15:00:00,41.784860817221414,
2023-01-04 15:30:30,41.784860817221414,
2023-01-04 23:59:59,44.77719922931733,c
2023-01-05 00:00:00,42.755737134028195,
2023-01-05 10:00:00,51.128650283303664,
2023-01-05 10:30:00,53.335687530914946,
2023-01-05 12:00:00,57.303329780840095,
2023-01-05 13:30:00,61.46497474249442,
2023-01-05 15:00:00,64.09958357105418,
2023-01-05 15:30:30,64.09958357105418,
2023-01-05 23:59:59,63.44622547836123,c
2023-01-06 00:00:00,71.31574946412293,
2023-01-06 10:00:00,83.88423468619256,
2023-01-06 10:30:00,70.77578974020925,
2023-01-06 12:00:00,68.41133125231562,
2023-01-06 13:30:00,71.25175758781471,
2023-01-06 15:00:00,76.01676288245696,
2023-01-06 15:30:30,76.01676288245696,
2023-01-06 23:59:59,86.09850234978128,w
2023-01-09 00:00:00,54.59777969243856,
2023-01-09 10:00:00,48.9776757976433,
2023-01-09 10:30:00,51.8737442697841,
2023-01-09 12:00:00,59.003354379462785,
2023-01-09 13:30:00,50.70770728676032,
2023-01-09 15:00:00,42.84525670239262,
2023-01-09 15:30:30,42.84525670239262,
2023-01-09 23:59:59,46.56233999560567,c
2023-01-10 00:00:00,37.24475641500548,
2023-01-10 10:00:00,45.99566056854891,
2023-01-10 10:30:00,54.86219561467744,
2023-01-10 12:00:00,65.24494339131485,
2023-01-10 13:30:00,62.13739314778141,
2023-01-10 15:00:00,65.66240331926639,
2023-01-10 15:30:30,65.66240331926639,
2023-01-10 23:59:59,70.46893341875385,c
2023-01-11 00:00:00,52.877525371237994,
2023-01-11 10:00:00,52.64804661793815,
2023-01-11 10:30:00,42.19829445118098,
2023-01-11 12:00:00,36.41395604364908,
2023-01-11 13:30:00,40.76089829223453,
2023-01-11 15:00:00,28.03225449493233,
2023-01-11 15:30:30,28.03225449493233,
2023-01-11 23:59:59,31.482063886243736,c
2023-01-12 00:00:00,15.873530197527188,
2023-01-12 10:00:00,14.59030495665786,
2023-01-12 10:30:00,6.403890198150066,
2023-01-12 12:00:00,-9.57012237583308,
2023-01-12 13:30:00,-16.524291697933748,
2023-01-12 15:00:00,-25.214001478424862,
2023-01-12 15:30:30,-25.214001478424862,
2023-01-12 23:59:59,-22.793643380929552,c
2023-01-13 00:00:00,-13.378914002654042,
2023-01-13 10:00:00,-7.92642264178869,
2023-01-13 10:30:00,-14.96545187771656,
2023-01-13 12:00:00,-10.416096328233351,
2023-01-13 13:30:00,-14.877996152464775,
2023-01-13 15:00:00,-13.152163289785136,
2023-01-13 15:30:30,-13.152163289785136,
2023-01-13 23:59:59,-9.823075678602734,w
