date,SML_HEDGED_2022_Q4,meta
2022-12-23 23:59:59,-444.9760526386981,w
2022-12-26 00:00:00,-444.9760526386981,
2022-12-26 10:00:00,-444.9760526386981,
2022-12-26 10:30:00,-444.9760526386981,
2022-12-26 12:00:00,-444.9760526386981,
2022-12-26 13:30:00,-444.9760526386981,
2022-12-26 15:00:00,-444.9760526386981,
2022-12-26 15:30:30,-444.9760526386981,
2022-12-26 23:59:59,-444.9760526386981,c
2022-12-27 00:00:00,-432.23014829705244,
2022-12-27 10:00:00,-484.92403328452656,
2022-12-27 10:30:00,-452.0383014409317,
2022-12-27 12:00:00,-461.7150651516413,
2022-12-27 13:30:00,-469.78728753342693,
2022-12-27 15:00:00,-484.7938649384596,
2022-12-27 15:30:30,-484.7938649384596,
2022-12-27 23:59:59,-484.9305790508033,c
2022-12-28 00:00:00,-477.81814451541777,
2022-12-28 10:00:00,-486.2338253766975,
2022-12-28 10:30:00,-510.7268036084506,
2022-12-28 12:00:00,-536.8872398260846,
2022-12-28 13:30:00,-520.8384964487877,
2022-12-28 15:00:00,-536.7873890422716,
2022-12-28 15:30:30,-536.7873890422716,
2022-12-28 23:59:59,-564.8409177596113,c
2022-12-29 00:00:00,-533.1359865254353,
2022-12-29 10:00:00,-490.7404575802866,
2022-12-29 10:30:00,-469.6078679455213,
2022-12-29 12:00:00,-435.67783622975094,
2022-12-29 13:30:00,-440.4156322629242,
2022-12-29 15:00:00,-452.25983562318197,
2022-12-29 15:30:30,-452.25983562318197,
2022-12-29 23:59:59,-444.18241738528286,c
2022-12-30 00:00:00,-485.4290001052268,
2022-12-30 10:00:00,-475.0031496164711,
2022-12-30 10:30:00,-465.7949878737136,
2022-12-30 12:00:00,-477.49808602025496,
2022-12-30 13:30:00,-504.23835284148663,
2022-12-30 15:00:00,-517.3512568568294,
2022-12-30 15:30:30,-517.3512568568294,
2022-12-30 23:59:59,-468.42851662601424,w
2023-01-02 00:00:00,-468.42851662601424,
2023-01-02 10:00:00,-468.42851662601424,
2023-01-02 10:30:00,-468.42851662601424,
2023-01-02 12:00:00,-468.42851662601424,
2023-01-02 13:30:00,-468.42851662601424,
2023-01-02 15:00:00,-468.42851662601424,
2023-01-02 15:30:30,-468.42851662601424,
2023-01-02 23:59:59,-468.42851662601424,c
2023-01-03 00:00:00,-417.5199945475788,
2023-01-03 10:00:00,-464.1340416502908,
2023-01-03 10:30:00,-469.7585708233719,
2023-01-03 12:00:00,-494.6380791144111,
2023-01-03 13:30:00,-467.367693964452,
2023-01-03 15:00:00,-476.62641761956274,
2023-01-03 15:30:30,-476.62641761956274,
2023-01-03 23:59:59,-460.6934912931338,c
2023-01-04 00:00:00,-411.052552648488,
2023-01-04 10:00:00,-382.80619466133794,
2023-01-04 10:30:00,-399.8241135651997,
2023-01-04 12:00:00,-346.4182439863707,
2023-01-04 13:30:00,-365.85163592230856,
2023-01-04 15:00:00,-386.2757759978467,
2023-01-04 15:30:30,-386.2757759978467,
2023-01-04 23:59:59,-395.8543308223989,c
2023-01-05 00:00:00,-439.54179587834915,
2023-01-05 10:00:00,-484.90964478630485,
2023-01-05 10:30:00,-471.6833586392331,
2023-01-05 12:00:00,-489.25650711249546,
2023-01-05 13:30:00,-464.69081916489904,
2023-01-05 15:00:00,-461.9258251215124,
2023-01-05 15:30:30,-461.9258251215124,
2023-01-05 23:59:59,-480.4653710883704,c
2023-01-06 00:00:00,-439.257715815108,
2023-01-06 10:00:00,-459.67195297166563,
2023-01-06 10:30:00,-410.7136204820872,
2023-01-06 12:00:00,-353.2849507371384,
2023-01-06 13:30:00,-367.60176468740246,
2023-01-06 15:00:00,-346.3964610932826,
2023-01-06 15:30:30,-346.3964610932826,
2023-01-06 23:59:59,-347.5828387434167,w
