date,VIG_HEDGED_2022_Q1,meta
2022-03-22 00:00:00,-65.43090633897714,
2022-03-22 10:00:00,-68.09306059760898,
2022-03-22 10:30:00,-69.24938499890943,
2022-03-22 12:00:00,-68.06773532659491,
2022-03-22 13:30:00,-70.91350528468462,
2022-03-22 15:00:00,-75.51105815318303,
2022-03-22 15:30:30,-75.51105815318303,
2022-03-22 23:59:59,-83.89025547053035,c
2022-03-23 00:00:00,-92.2561080917416,
2022-03-23 10:00:00,-95.76850945891884,
2022-03-23 10:30:00,-101.67957175182153,
2022-03-23 12:00:00,-103.7026992713147,
2022-03-23 13:30:00,-102.72111625811591,
2022-03-23 15:00:00,-103.38876782510766,
2022-03-23 15:30:30,-103.38876782510766,
2022-03-23 23:59:59,-104.99663811631983,c
2022-03-24 00:00:00,-100.95494648200253,
2022-03-24 10:00:00,-111.30710484692511,
2022-03-24 10:30:00,-114.02893182414498,
2022-03-24 12:00:00,-114.748862107997,
2022-03-24 13:30:00,-120.07221310873503,
2022-03-24 15:00:00,-119.15383776450794,
2022-03-24 15:30:30,-119.15383776450794,
2022-03-24 23:59:59,-110.3658449311951,c
2022-03-25 00:00:00,-111.92268149285346,
2022-03-25 10:00:00,-114.79627101193095,
2022-03-25 10:30:00,-111.45268416937682,
2022-03-25 12:00:00,-105.5424000289262,
2022-03-25 13:30:00,-108.93894779141169,
2022-03-25 15:00:00,-110.28912549749596,
2022-03-25 15:30:30,-110.28912549749596,
2022-03-25 23:59:59,-108.8916623747426,w
2022-03-28 00:00:00,-107.37797334159444,
2022-03-28 10:00:00,-107.5614099801854,
2022-03-28 10:30:00,-115.34997234322418,
2022-03-28 12:00:00,-114.9076236643526,
2022-03-28 13:30:00,-111.39683522967644,
2022-03-28 15:00:00,-109.43269147531552,
2022-03-28 15:30:30,-109.43269147531552,
2022-03-28 23:59:59,-111.54677528853055,c
2022-03-29 00:00:00,-96.44360031324062,
2022-03-29 10:00:00,-90.92507557375863,
2022-03-29 10:30:00,-88.69980372059364,
2022-03-29 12:00:00,-88.8996633245999,
2022-03-29 13:30:00,-84.5761213416964,
2022-03-29 15:00:00,-83.83470605682628,
2022-03-29 15:30:30,-83.83470605682628,
2022-03-29 23:59:59,-89.2381664134978,c
2022-03-30 00:00:00,-85.29005925529574,
2022-03-30 10:00:00,-79.13994299772979,
2022-03-30 10:30:00,-84.98310797418672,
2022-03-30 12:00:00,-89.36859451772426,
2022-03-30 13:30:00,-81.38619225702597,
2022-03-30 15:00:00,-84.4590712245215,
2022-03-30 15:30:30,-84.4590712245215,
2022-03-30 23:59:59,-82.84200624858693,c
2022-03-31 00:00:00,-75.62056274615033,
2022-03-31 10:00:00,-66.61530242777874,
2022-03-31 10:30:00,-65.91370701099852,
2022-03-31 12:00:00,-48.94195146493321,
2022-03-31 13:30:00,-51.80179332239287,
2022-03-31 15:00:00,-50.2768411085474,
2022-03-31 15:30:30,-50.2768411085474,
2022-03-31 23:59:59,-62.60439057300809,c
2022-04-01 00:00:00,-61.89803741610959,
2022-04-01 10:00:00,-51.9761523999893,
2022-04-01 10:30:00,-39.51818862951612,
2022-04-01 12:00:00,-33.79475791686056,
2022-04-01 13:30:00,-48.720347058736266,
2022-04-01 15:00:00,-51.79126977378671,
2022-04-01 15:30:30,-51.79126977378671,
2022-04-01 23:59:59,-47.89947426194783,w
2022-04-04 00:00:00,-47.853658174953665,
2022-04-04 10:00:00,-46.337272603039594,
2022-04-04 10:30:00,-39.52263412248486,
2022-04-04 12:00:00,-45.371074077196695,
2022-04-04 13:30:00,-46.77892831751761,
2022-04-04 15:00:00,-46.19541834265476,
2022-04-04 15:30:30,-46.19541834265476,
2022-04-04 23:59:59,-53.28732590921318,c
2022-04-05 00:00:00,-59.06130796867143,
2022-04-05 10:00:00,-61.353831137084896,
