date,AS_TW50_2022_Q2,meta
2022-06-22 20:00:00,-1361.8757230665997,
2022-06-22 23:00:00,-1775.198905896369,
2022-06-22 23:59:59,-1866.5888173741532,c
2022-06-23 00:00:00,-1855.6465395996393,
2022-06-23 01:00:00,-1796.294058055094,
2022-06-23 02:30:00,-1796.294058055094,
2022-06-23 03:00:00,-1796.294058055094,
2022-06-23 18:30:00,-1796.294058055094,
2022-06-23 20:00:00,-1796.294058055094,
2022-06-23 23:00:00,-1898.0550755310605,
2022-06-23 23:59:59,-2002.1020504608327,c
2022-06-24 00:00:00,-1987.6149661633535,
2022-06-24 01:00:00,-1950.8325908633042,
2022-06-24 02:30:00,-1950.8325908633042,
2022-06-24 03:00:00,-1950.8325908633042,
2022-06-24 18:30:00,-1950.8325908633042,
2022-06-24 20:00:00,-1950.8325908633042,
2022-06-24 23:00:00,-1950.8325908633042,
2022-06-24 23:59:59,-1974.0116021990207,w
2022-06-27 00:00:00,-1830.1605784615585,
2022-06-27 01:00:00,-1851.3306725998355,
2022-06-27 02:30:00,-1851.3306725998355,
2022-06-27 03:00:00,-1851.3306725998355,
2022-06-27 18:30:00,-1851.3306725998355,
2022-06-27 20:00:00,-1851.3306725998355,
2022-06-27 23:00:00,-2006.352916105579,
2022-06-27 23:59:59,-2000.027426215493,c
2022-06-28 00:00:00,-2008.68524486149,
2022-06-28 01:00:00,-2050.4527900907365,
2022-06-28 02:30:00,-2050.4527900907365,
2022-06-28 03:00:00,-2050.4527900907365,
2022-06-28 18:30:00,-2050.4527900907365,
2022-06-28 20:00:00,-2050.4527900907365,
2022-06-28 23:00:00,-1945.3855046538665,
2022-06-28 23:59:59,-1906.2069456701383,c
2022-06-29 00:00:00,-1984.5519600187627,
2022-06-29 01:00:00,-1991.9923152843567,
2022-06-29 02:30:00,-1991.9923152843567,
2022-06-29 03:00:00,-1991.9923152843567,
2022-06-29 18:30:00,-1991.9923152843567,
2022-06-29 20:00:00,-1991.9923152843567,
2022-06-29 23:00:00,-2166.2348755959324,
2022-06-29 23:59:59,-2248.749460016957,c
2022-06-30 00:00:00,-2271.6292853983596,
2022-06-30 01:00:00,-2241.2041666618506,
2022-06-30 02:30:00,-2241.2041666618506,
2022-06-30 03:00:00,-2241.2041666618506,
2022-06-30 18:30:00,-2241.2041666618506,
2022-06-30 20:00:00,-2241.2041666618506,
2022-06-30 23:00:00,-2374.1709012008164,
2022-06-30 23:59:59,-2455.3594591864144,c
2022-07-01 00:00:00,-2463.440594010266,
2022-07-01 01:00:00,-2536.155402345496,
2022-07-01 02:30:00,-2536.155402345496,
2022-07-01 03:00:00,-2536.155402345496,
2022-07-01 18:30:00,-2536.155402345496,
2022-07-01 20:00:00,-2536.155402345496,
2022-07-01 23:00:00,-2536.155402345496,
2022-07-01 23:59:59,-2574.4658782275606,w
