date,FT_FAM_2022_Q1,meta
2022-03-01 23:59:59,166.65732213068543,c
2022-03-02 00:00:00,152.99998055212671,
2022-03-02 10:00:00,133.43347223191995,
2022-03-02 10:30:00,146.67673302566658,
2022-03-02 12:00:00,141.27888531825874,
2022-03-02 13:30:00,126.18938364476618,
2022-03-02 15:00:00,135.06859602304178,
2022-03-02 15:30:30,135.06859602304178,
2022-03-02 23:59:59,137.90161327701026,c
2022-03-03 00:00:00,149.47188522796887,
2022-03-03 10:00:00,159.37047601531714,
2022-03-03 10:30:00,144.02157163557786,
2022-03-03 12:00:00,131.45262804652927,
2022-03-03 13:30:00,133.71958153416398,
2022-03-03 15:00:00,128.78589718673737,
2022-03-03 15:30:30,128.78589718673737,
2022-03-03 23:59:59,112.88259421703486,c
2022-03-04 00:00:00,94.35617171422402,
2022-03-04 10:00:00,81.46471290039716,
2022-03-04 10:30:00,50.43958304848868,
2022-03-04 12:00:00,58.54560269923842,
2022-03-04 13:30:00,56.35222039926883,
2022-03-04 15:00:00,58.13528571791209,
2022-03-04 15:30:30,58.13528571791209,
2022-03-04 23:59:59,66.5996979366512,w
2022-03-07 00:00:00,71.83132621514471,
2022-03-07 10:00:00,34.99899519726617,
2022-03-07 10:30:00,25.579206423686742,
2022-03-07 12:00:00,4.692938519215598,
2022-03-07 13:30:00,0.5958664190198562,
2022-03-07 15:00:00,-0.788580221471161,
2022-03-07 15:30:30,-0.788580221471161,
2022-03-07 23:59:59,-6.409011364435255,c
2022-03-08 00:00:00,-31.2463053605492,
2022-03-08 10:00:00,-63.585378966203194,
2022-03-08 10:30:00,-74.81782398701867,
2022-03-08 12:00:00,-86.05532424186693,
2022-03-08 13:30:00,-35.13436697111319,
2022-03-08 15:00:00,-22.595548700660167,
2022-03-08 15:30:30,-22.595548700660167,
2022-03-08 23:59:59,-27.45731116178949,c
2022-03-09 00:00:00,30.10411830390922,
2022-03-09 10:00:00,28.383324655144413,
2022-03-09 10:30:00,36.27193511146294,
2022-03-09 12:00:00,32.27915162245049,
2022-03-09 13:30:00,19.821987853344954,
2022-03-09 15:00:00,15.3831837841805,
2022-03-09 15:30:30,15.3831837841805,
2022-03-09 23:59:59,14.987709750155009,c
2022-03-10 00:00:00,33.38098679953051,
2022-03-10 10:00:00,20.006656617166676,
2022-03-10 10:30:00,41.25438785683943,
2022-03-10 12:00:00,41.27696166132067,
2022-03-10 13:30:00,8.128314461879,
2022-03-10 15:00:00,-4.861018279704808,
2022-03-10 15:30:30,-4.861018279704808,
2022-03-10 23:59:59,-1.7388986173188634,c
2022-03-11 00:00:00,18.55483519579888,
2022-03-11 10:00:00,12.846362667961824,
2022-03-11 10:30:00,17.11199151946554,
2022-03-11 12:00:00,35.01189206382139,
2022-03-11 13:30:00,6.319738799582241,
2022-03-11 15:00:00,1.5291649501173232,
2022-03-11 15:30:30,1.5291649501173232,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,28.832618597070926,
2022-03-14 10:00:00,62.8875657123649,
2022-03-14 10:30:00,81.20402656841425,
2022-03-14 12:00:00,63.368137034392596,
2022-03-14 13:30:00,41.0741415928774,
2022-03-14 15:00:00,41.492521665422686,
2022-03-14 15:30:30,41.492521665422686,
2022-03-14 23:59:59,41.73418541708426,c
2022-03-15 00:00:00,59.991619327889616,
2022-03-15 10:00:00,96.28935488646714,
2022-03-15 10:30:00,75.35585924041399,
2022-03-15 12:00:00,42.503273665556414,
2022-03-15 13:30:00,57.75396071351142,
2022-03-15 15:00:00,75.6531417019545,
2022-03-15 15:30:30,75.6531417019545,
2022-03-15 23:59:59,74.36962165646815,c
2022-03-16 00:00:00,82.08712592987563,
2022-03-16 10:00:00,113.20853306027564,
2022-03-16 10:30:00,149.74545489800516,
2022-03-16 12:00:00,164.55289691924787,
2022-03-16 13:30:00,154.48007341995634,
2022-03-16 15:00:00,149.24272824363777,
2022-03-16 15:30:30,149.24272824363777,
2022-03-16 23:59:59,155.03439245262257,c
2022-03-17 00:00:00,139.40211041483207,
2022-03-17 10:00:00,162.64761358292765,
2022-03-17 10:30:00,161.23690078419685,
2022-03-17 12:00:00,136.99387956339297,
2022-03-17 13:30:00,153.1648177791505,
2022-03-17 15:00:00,148.68627787038724,
2022-03-17 15:30:30,148.68627787038724,
2022-03-17 23:59:59,151.00131650824255,c
2022-03-18 00:00:00,124.25840489507563,
2022-03-18 10:00:00,130.8980108951582,
2022-03-18 10:30:00,131.36306190338323,
2022-03-18 12:00:00,133.72164006119974,
2022-03-18 13:30:00,143.23227476915724,
2022-03-18 15:00:00,150.08147820548965,
2022-03-18 15:30:30,150.08147820548965,
2022-03-18 23:59:59,119.72302488270307,e
2022-03-21 00:00:00,107.76198828168974,
2022-03-21 10:00:00,83.69996161206802,
2022-03-21 10:30:00,72.31624489752087,
2022-03-21 12:00:00,83.03956807467989,
2022-03-21 13:30:00,80.0290187561985,
2022-03-21 15:00:00,78.84239625662008,
2022-03-21 15:30:30,78.84239625662008,
2022-03-21 23:59:59,91.30604636941936,c
2022-03-22 00:00:00,94.22362132235322,
2022-03-22 10:00:00,87.56515059630102,
2022-03-22 10:30:00,105.94723049394679,
2022-03-22 12:00:00,119.64074534401834,
2022-03-22 13:30:00,97.50199780146318,
2022-03-22 15:00:00,101.19380599827323,
2022-03-22 15:30:30,101.19380599827323,
2022-03-22 23:59:59,103.03486786785065,c
2022-03-23 00:00:00,88.5305867063027,
2022-03-23 10:00:00,66.22117643868916,
2022-03-23 10:30:00,67.76048609888684,
2022-03-23 12:00:00,56.96315141398289,
2022-03-23 13:30:00,39.38632113183901,
2022-03-23 15:00:00,44.82997206984119,
2022-03-23 15:30:30,44.82997206984119,
2022-03-23 23:59:59,46.03745867142433,c
2022-03-24 00:00:00,39.830942700535175,
2022-03-24 10:00:00,41.62826767236537,
2022-03-24 10:30:00,28.636682753635817,
2022-03-24 12:00:00,30.507074403959514,
2022-03-24 13:30:00,26.01554438303446,
2022-03-24 15:00:00,35.599699866877685,
2022-03-24 15:30:30,35.599699866877685,
2022-03-24 23:59:59,29.863525483170015,c
2022-03-25 00:00:00,19.69605053037261,
2022-03-25 10:00:00,-47.26554072841627,
2022-03-25 10:30:00,-41.07654537288838,
2022-03-25 12:00:00,-71.6725490532814,
2022-03-25 13:30:00,-90.22738553968411,
2022-03-25 15:00:00,-69.09519899363718,
2022-03-25 15:30:30,-69.09519899363718,
2022-03-25 23:59:59,-78.64767715124921,w
2022-03-28 00:00:00,-71.77607363028599,
2022-03-28 10:00:00,-44.641532838045414,
2022-03-28 10:30:00,-72.47637074955293,
2022-03-28 12:00:00,-82.81407530341912,
2022-03-28 13:30:00,-59.69483599975007,
2022-03-28 15:00:00,-72.33640617029614,
2022-03-28 15:30:30,-72.33640617029614,
2022-03-28 23:59:59,-79.92706331595622,c
2022-03-29 00:00:00,-42.180845924420886,
2022-03-29 10:00:00,-24.697197282807522,
2022-03-29 10:30:00,-16.06093786498471,
2022-03-29 12:00:00,-8.498053522323929,
2022-03-29 13:30:00,-13.22309937257955,
2022-03-29 15:00:00,-22.99057200703372,
2022-03-29 15:30:30,-22.99057200703372,
2022-03-29 23:59:59,-30.19150732243881,c
2022-03-30 00:00:00,-70.70583038116563,
2022-03-30 10:00:00,-60.96587632995717,
2022-03-30 10:30:00,-49.89263138684035,
2022-03-30 12:00:00,-30.321564516638773,
2022-03-30 13:30:00,-31.836233305989317,
2022-03-30 15:00:00,-41.620198669996576,
2022-03-30 15:30:30,-41.620198669996576,
2022-03-30 23:59:59,-52.410296173518844,c
2022-03-31 00:00:00,-31.074433896403526,
2022-03-31 10:00:00,-51.3669955123853,
2022-03-31 10:30:00,-39.44974521630372,
2022-03-31 12:00:00,-46.57780103971354,
2022-03-31 13:30:00,-46.53332070748078,
2022-03-31 15:00:00,-38.31632307498253,
2022-03-31 15:30:30,-38.31632307498253,
2022-03-31 23:59:59,-32.04884599268963,c
2022-04-01 00:00:00,-22.125522099109425,
2022-04-01 10:00:00,-66.4727792473395,
2022-04-01 10:30:00,-86.06114313271563,
2022-04-01 12:00:00,-104.02663018859518,
2022-04-01 13:30:00,-94.88621952251864,
2022-04-01 15:00:00,-116.25929586039531,
2022-04-01 15:30:30,-116.25929586039531,
2022-04-01 23:59:59,-113.30832926885354,w
