date,COWZ_2021_Q4,meta
2021-12-16 10:00:00,-24.82230707356112,
2021-12-16 10:30:00,-13.47624196282272,
2021-12-16 12:00:00,-9.241295373299012,
2021-12-16 13:30:00,1.6395646163067354,
2021-12-16 15:00:00,-1.2085543679515478,
2021-12-16 15:30:30,-1.2085543679515478,
2021-12-16 23:59:59,0.0,a
2021-12-17 00:00:00,-4.286791719527085,
2021-12-17 10:00:00,-8.557628003035722,
2021-12-17 10:30:00,-2.014972493218411,
2021-12-17 12:00:00,10.715653180016401,
2021-12-17 13:30:00,17.520661697486233,
2021-12-17 15:00:00,12.714151747943466,
2021-12-17 15:30:30,12.714151747943466,
2021-12-17 23:59:59,32.04071264241045,e
2021-12-20 00:00:00,54.01425039353167,
2021-12-20 10:00:00,34.136637419080905,
2021-12-20 10:30:00,55.03794721873959,
2021-12-20 12:00:00,37.82066242437474,
2021-12-20 13:30:00,27.797602831268485,
2021-12-20 15:00:00,27.70021767874482,
2021-12-20 15:30:30,27.70021767874482,
2021-12-20 23:59:59,12.99608358202631,c
2021-12-21 00:00:00,3.618251216118562,
2021-12-21 10:00:00,0.2752819531952255,
2021-12-21 10:30:00,4.105180932051084,
2021-12-21 12:00:00,3.0679142231333696,
2021-12-21 13:30:00,12.296980018494773,
2021-12-21 15:00:00,17.894173005462598,
2021-12-21 15:30:30,17.894173005462598,
2021-12-21 23:59:59,14.391432447681039,c
2021-12-22 00:00:00,-0.18857947632516048,
2021-12-22 10:00:00,-29.087247869688746,
2021-12-22 10:30:00,-26.66738718470112,
2021-12-22 12:00:00,-20.15401681998965,
2021-12-22 13:30:00,-33.809883796605774,
2021-12-22 15:00:00,-35.93046494645655,
2021-12-22 15:30:30,-35.93046494645655,
2021-12-22 23:59:59,-43.350658513179695,c
2021-12-23 00:00:00,-41.023576903365324,
2021-12-23 10:00:00,-46.8302615411646,
2021-12-23 10:30:00,-53.32907716283096,
2021-12-23 12:00:00,-43.59891197210495,
2021-12-23 13:30:00,-45.23243278867626,
2021-12-23 15:00:00,-41.20106659159575,
2021-12-23 15:30:30,-41.20106659159575,
2021-12-23 23:59:59,-40.2312262092185,c
2021-12-24 00:00:00,-40.2312262092185,
2021-12-24 10:00:00,-40.2312262092185,
2021-12-24 10:30:00,-40.2312262092185,
2021-12-24 12:00:00,-40.2312262092185,
2021-12-24 13:30:00,-40.2312262092185,
2021-12-24 15:00:00,-40.2312262092185,
2021-12-24 15:30:30,-40.2312262092185,
2021-12-24 23:59:59,-40.2312262092185,w
2021-12-27 00:00:00,-52.41595418665904,
2021-12-27 10:00:00,-38.823702692144174,
2021-12-27 10:30:00,-44.75630885161952,
2021-12-27 12:00:00,-55.53720713164841,
2021-12-27 13:30:00,-46.28184433837529,
2021-12-27 15:00:00,-44.30694148347702,
2021-12-27 15:30:30,-44.30694148347702,
2021-12-27 23:59:59,-45.663401562696386,c
2021-12-28 00:00:00,-46.136801325659455,
2021-12-28 10:00:00,-41.13940256546824,
2021-12-28 10:30:00,-42.18251766741585,
2021-12-28 12:00:00,-52.05036401014349,
2021-12-28 13:30:00,-50.50916197592853,
2021-12-28 15:00:00,-45.51251326368858,
2021-12-28 15:30:30,-45.51251326368858,
2021-12-28 23:59:59,-40.1103327241552,c
2021-12-29 00:00:00,-38.4554876271432,
2021-12-29 10:00:00,-62.30741084190899,
2021-12-29 10:30:00,-55.25028149919895,
2021-12-29 12:00:00,-49.170795542279706,
2021-12-29 13:30:00,-50.150846222987035,
2021-12-29 15:00:00,-47.66784727513693,
2021-12-29 15:30:30,-47.66784727513693,
2021-12-29 23:59:59,-50.09268850452622,c
2021-12-30 00:00:00,-51.4285748995747,
2021-12-30 10:00:00,-54.661360365647745,
2021-12-30 10:30:00,-57.87898854929254,
2021-12-30 12:00:00,-67.34381426961647,
2021-12-30 13:30:00,-61.93509246206299,
2021-12-30 15:00:00,-66.46595148968794,
2021-12-30 15:30:30,-66.46595148968794,
2021-12-30 23:59:59,-57.7688028739694,c
2021-12-31 00:00:00,-67.40534758161023,
2021-12-31 10:00:00,-64.99485089663001,
2021-12-31 10:30:00,-71.57195272240591,
2021-12-31 12:00:00,-66.27406559422246,
2021-12-31 13:30:00,-67.92259908763305,
2021-12-31 15:00:00,-81.80151746535664,
2021-12-31 15:30:30,-81.80151746535664,
2021-12-31 23:59:59,-75.59627583235233,w
