date,XRT_WW_2022_Q1,meta
2022-03-03 15:30:30,-218.3438411176403,
2022-03-03 23:59:59,-209.67147638584117,c
2022-03-04 00:00:00,-190.4440715373521,
2022-03-04 10:00:00,-136.29581587984694,
2022-03-04 10:30:00,-114.1329398975106,
2022-03-04 12:00:00,-31.04963337419622,
2022-03-04 13:30:00,-47.22017630801929,
2022-03-04 15:00:00,-11.728142272375067,
2022-03-04 15:30:30,-11.728142272375067,
2022-03-04 23:59:59,-22.670311987268747,w
2022-03-07 00:00:00,-54.597388755814336,
2022-03-07 10:00:00,-11.387010354914878,
2022-03-07 10:30:00,16.050195375233443,
2022-03-07 12:00:00,14.372020606996784,
2022-03-07 13:30:00,1.1734039647301415,
2022-03-07 15:00:00,6.913225871597433,
2022-03-07 15:30:30,6.913225871597433,
2022-03-07 23:59:59,44.642824135827766,c
2022-03-08 00:00:00,27.24074403325932,
2022-03-08 10:00:00,80.59444470242477,
2022-03-08 10:30:00,63.31253437436078,
2022-03-08 12:00:00,-73.18616265703406,
2022-03-08 13:30:00,-87.06566739782352,
2022-03-08 15:00:00,-69.92399521369464,
2022-03-08 15:30:30,-69.92399521369464,
2022-03-08 23:59:59,-33.20759391571107,c
2022-03-09 00:00:00,-53.061558504031154,
2022-03-09 10:00:00,-86.57062548249769,
2022-03-09 10:30:00,-125.44204644169383,
2022-03-09 12:00:00,-92.0546559985429,
2022-03-09 13:30:00,-170.61222652153936,
2022-03-09 15:00:00,-141.16745497817908,
2022-03-09 15:30:30,-141.16745497817908,
2022-03-09 23:59:59,-151.51174124859438,c
2022-03-10 00:00:00,-106.18948329091256,
2022-03-10 10:00:00,-140.69563702168136,
2022-03-10 10:30:00,-131.32791301705265,
2022-03-10 12:00:00,-125.262917981138,
2022-03-10 13:30:00,-64.40163405527346,
2022-03-10 15:00:00,-105.79046783041133,
2022-03-10 15:30:30,-105.79046783041133,
2022-03-10 23:59:59,-120.96122846230787,c
2022-03-11 00:00:00,-166.74427105569214,
2022-03-11 10:00:00,-37.177072168538984,
2022-03-11 10:30:00,23.89768143831691,
2022-03-11 12:00:00,36.33728037558342,
2022-03-11 13:30:00,5.500053716041521,
2022-03-11 15:00:00,3.7768429872043043,
2022-03-11 15:30:30,3.7768429872043043,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,-21.04071946088061,
2022-03-14 10:00:00,130.85059220588818,
2022-03-14 10:30:00,99.6257454707391,
2022-03-14 12:00:00,165.11845217049728,
2022-03-14 13:30:00,220.64233212450335,
2022-03-14 15:00:00,206.17061554694607,
2022-03-14 15:30:30,206.17061554694607,
2022-03-14 23:59:59,216.9529069722891,c
2022-03-15 00:00:00,206.1622912242658,
2022-03-15 10:00:00,247.75864799726907,
2022-03-15 10:30:00,209.65932206741718,
2022-03-15 12:00:00,255.50624819789908,
2022-03-15 13:30:00,258.07710856509465,
2022-03-15 15:00:00,207.59258915142215,
2022-03-15 15:30:30,207.59258915142215,
2022-03-15 23:59:59,203.8001827489893,c
2022-03-16 00:00:00,97.71030531500736,
2022-03-16 10:00:00,138.34221773259583,
2022-03-16 10:30:00,72.17907274989108,
2022-03-16 12:00:00,29.2066330930067,
2022-03-16 13:30:00,55.14397571982647,
2022-03-16 15:00:00,14.98873141936815,
2022-03-16 15:30:30,14.98873141936815,
2022-03-16 23:59:59,-1.9600688424283135,c
2022-03-17 00:00:00,-17.398632325606286,
2022-03-17 10:00:00,6.425909100419403,
2022-03-17 10:30:00,36.00809779495063,
2022-03-17 12:00:00,63.574497084431755,
2022-03-17 13:30:00,43.649024836731996,
2022-03-17 15:00:00,-31.155028047117412,
2022-03-17 15:30:30,-31.155028047117412,
2022-03-17 23:59:59,-31.549974463588796,c
2022-03-18 00:00:00,6.3612642192057365,
2022-03-18 10:00:00,-24.439316624970388,
2022-03-18 10:30:00,-36.0323800593942,
2022-03-18 12:00:00,-57.00341535386508,
2022-03-18 13:30:00,-75.90684874132762,
2022-03-18 15:00:00,-96.5030216153408,
2022-03-18 15:30:30,-96.5030216153408,
2022-03-18 23:59:59,37.15683549706483,e
2022-03-21 00:00:00,6.8137535378083385,
2022-03-21 10:00:00,112.61641100347111,
2022-03-21 10:30:00,206.46153732133627,
2022-03-21 12:00:00,193.67116495957856,
2022-03-21 13:30:00,301.94264581037237,
2022-03-21 15:00:00,314.2963877414677,
2022-03-21 15:30:30,314.2963877414677,
2022-03-21 23:59:59,300.36029048840874,c
2022-03-22 00:00:00,266.9133925888777,
2022-03-22 10:00:00,177.25164278454946,
2022-03-22 10:30:00,187.8276332419104,
2022-03-22 12:00:00,141.25798302285506,
2022-03-22 13:30:00,128.68921801567888,
2022-03-22 15:00:00,129.02039350929215,
2022-03-22 15:30:30,129.02039350929215,
2022-03-22 23:59:59,163.5205513081164,c
2022-03-23 00:00:00,197.30391681767242,
2022-03-23 10:00:00,251.3296199356031,
2022-03-23 10:30:00,217.87400926801416,
2022-03-23 12:00:00,74.65600842409185,
2022-03-23 13:30:00,184.887142423282,
2022-03-23 15:00:00,230.90772087420925,
2022-03-23 15:30:30,230.90772087420925,
2022-03-23 23:59:59,231.8721438893761,c
2022-03-24 00:00:00,195.18334929926766,
2022-03-24 10:00:00,306.6439232227118,
2022-03-24 10:30:00,349.0086680136828,
2022-03-24 12:00:00,277.62231675051703,
2022-03-24 13:30:00,225.82636411957037,
2022-03-24 15:00:00,213.86671001946468,
2022-03-24 15:30:30,213.86671001946468,
2022-03-24 23:59:59,211.82850700929617,c
2022-03-25 00:00:00,187.4712521741909,
2022-03-25 10:00:00,331.00263152865944,
2022-03-25 10:30:00,364.337406652995,
2022-03-25 12:00:00,361.22910642168813,
2022-03-25 13:30:00,364.03086088748023,
2022-03-25 15:00:00,371.2878656725805,
2022-03-25 15:30:30,371.2878656725805,
2022-03-25 23:59:59,393.1203622406471,w
2022-03-28 00:00:00,402.64897946884986,
2022-03-28 10:00:00,512.6282926374342,
2022-03-28 10:30:00,524.0810135950509,
2022-03-28 12:00:00,486.2661959300591,
2022-03-28 13:30:00,453.12745610736596,
2022-03-28 15:00:00,429.68225574930216,
2022-03-28 15:30:30,429.68225574930216,
2022-03-28 23:59:59,400.6511896143527,c
2022-03-29 00:00:00,394.9409875770283,
2022-03-29 10:00:00,293.62871663834926,
2022-03-29 10:30:00,307.2702652051184,
2022-03-29 12:00:00,275.0704372437999,
2022-03-29 13:30:00,299.2980320361587,
2022-03-29 15:00:00,244.23854729817327,
2022-03-29 15:30:30,244.23854729817327,
2022-03-29 23:59:59,248.26472080035592,c
2022-03-30 00:00:00,299.4275572776171,
2022-03-30 10:00:00,290.33893301742364,
2022-03-30 10:30:00,250.32648237551325,
2022-03-30 12:00:00,321.25255717742937,
2022-03-30 13:30:00,389.38630968934433,
2022-03-30 15:00:00,439.4497558287238,
2022-03-30 15:30:30,439.4497558287238,
2022-03-30 23:59:59,462.1505028212494,c
2022-03-31 00:00:00,446.3746264880202,
2022-03-31 10:00:00,524.1773992356942,
2022-03-31 10:30:00,549.4425651427515,
2022-03-31 12:00:00,543.4999040916185,
2022-03-31 13:30:00,552.0210871633835,
2022-03-31 15:00:00,550.3366082871632,
2022-03-31 15:30:30,550.3366082871632,
2022-03-31 23:59:59,568.7019281612188,c
2022-04-01 00:00:00,551.4527457517481,
2022-04-01 10:00:00,549.9210973987201,
2022-04-01 10:30:00,582.2729436982972,
2022-04-01 12:00:00,568.0275382907695,
2022-04-01 13:30:00,585.8625701886058,
2022-04-01 15:00:00,585.7877691601847,
2022-04-01 15:30:30,585.7877691601847,
2022-04-01 23:59:59,589.0351763522403,w
