date,ROBO_2022_Q3,meta
2022-09-15 10:30:00,-6.959773265929016,
2022-09-15 12:00:00,-11.049859349450799,
2022-09-15 13:30:00,21.20460480038855,
2022-09-15 15:00:00,16.561633882272417,
2022-09-15 15:30:30,16.561633882272417,
2022-09-15 23:59:59,0.0,a
2022-09-16 00:00:00,18.90696726614169,
2022-09-16 10:00:00,-48.92788733504267,
2022-09-16 10:30:00,-32.02772775106723,
2022-09-16 12:00:00,-52.31026655763253,
2022-09-16 13:30:00,-70.21725156248476,
2022-09-16 15:00:00,-45.97362898469373,
2022-09-16 15:30:30,-45.97362898469373,
2022-09-16 23:59:59,-6.439196462394648,e
2022-09-19 00:00:00,-7.8628382185838745,
2022-09-19 10:00:00,-44.776474062009584,
2022-09-19 10:30:00,-41.82790160794184,
2022-09-19 12:00:00,-51.65950013124984,
2022-09-19 13:30:00,-52.7169418438707,
2022-09-19 15:00:00,-56.35155634499142,
2022-09-19 15:30:30,-56.35155634499142,
2022-09-19 23:59:59,-74.11645471177098,c
2022-09-20 00:00:00,-44.32234630385847,
2022-09-20 10:00:00,-63.02691496782518,
2022-09-20 10:30:00,-39.36647186561959,
2022-09-20 12:00:00,-50.625388059795114,
2022-09-20 13:30:00,-89.51553044816137,
2022-09-20 15:00:00,-99.65652821088815,
2022-09-20 15:30:30,-99.65652821088815,
2022-09-20 23:59:59,-96.6080541974543,c
2022-09-21 00:00:00,-82.83063630276547,
2022-09-21 10:00:00,-79.04740000344873,
2022-09-21 10:30:00,-60.42587342937304,
2022-09-21 12:00:00,-55.385599085563626,
2022-09-21 13:30:00,-45.150454238105795,
2022-09-21 15:00:00,-20.369563702571213,
2022-09-21 15:30:30,-20.369563702571213,
2022-09-21 23:59:59,-28.709320183133514,c
2022-09-22 00:00:00,-58.40272841727847,
2022-09-22 10:00:00,-78.8312225378204,
2022-09-22 10:30:00,-79.83348170385398,
2022-09-22 12:00:00,-97.07787895180627,
2022-09-22 13:30:00,-107.70979013976057,
2022-09-22 15:00:00,-110.86402539425126,
2022-09-22 15:30:30,-110.86402539425126,
2022-09-22 23:59:59,-98.79741039009605,c
2022-09-23 00:00:00,-86.65505095595472,
2022-09-23 10:00:00,-112.66053510486518,
2022-09-23 10:30:00,-118.31352479148882,
2022-09-23 12:00:00,-121.11104602635396,
2022-09-23 13:30:00,-113.99441818074229,
2022-09-23 15:00:00,-126.7569898096499,
2022-09-23 15:30:30,-126.7569898096499,
2022-09-23 23:59:59,-108.77750562108213,w
2022-09-26 00:00:00,-88.12875897643244,
2022-09-26 10:00:00,-105.31267165051122,
2022-09-26 10:30:00,-116.6077524494467,
2022-09-26 12:00:00,-137.09021088148393,
2022-09-26 13:30:00,-133.61498102255518,
2022-09-26 15:00:00,-143.94430404073137,
2022-09-26 15:30:30,-143.94430404073137,
2022-09-26 23:59:59,-137.60999776285553,c
2022-09-27 00:00:00,-124.52158779145611,
2022-09-27 10:00:00,-115.56917435795276,
2022-09-27 10:30:00,-107.80254943713271,
2022-09-27 12:00:00,-104.5082824488627,
2022-09-27 13:30:00,-115.21999195144326,
2022-09-27 15:00:00,-106.41958999666394,
2022-09-27 15:30:30,-106.41958999666394,
2022-09-27 23:59:59,-91.2584605725815,c
2022-09-28 00:00:00,-80.90274061618038,
2022-09-28 10:00:00,-91.2977085206926,
2022-09-28 10:30:00,-89.84466357348037,
2022-09-28 12:00:00,-87.02325608032879,
2022-09-28 13:30:00,-88.29742991886724,
2022-09-28 15:00:00,-95.21163446285345,
2022-09-28 15:30:30,-95.21163446285345,
2022-09-28 23:59:59,-73.11158811423047,c
2022-09-29 00:00:00,-71.32642008347966,
2022-09-29 10:00:00,-116.95567838896932,
2022-09-29 10:30:00,-128.13071316902733,
2022-09-29 12:00:00,-109.84911624993265,
2022-09-29 13:30:00,-129.72606741174104,
2022-09-29 15:00:00,-117.90054024345,
2022-09-29 15:30:30,-117.90054024345,
2022-09-29 23:59:59,-109.96885561037061,c
2022-09-30 00:00:00,-133.69620062810918,
2022-09-30 10:00:00,-119.54275419775286,
2022-09-30 10:30:00,-102.18331605939738,
2022-09-30 12:00:00,-86.8652508643936,
2022-09-30 13:30:00,-84.8042832874421,
2022-09-30 15:00:00,-78.07865275856739,
2022-09-30 15:30:30,-78.07865275856739,
2022-09-30 23:59:59,-99.54129725838447,w
