date,YYY_2022_Q1,meta
2022-01-27 00:00:00,8.074348948486659,
2022-01-27 10:00:00,0.8749404808886538,
2022-01-27 10:30:00,8.32004734926386,
2022-01-27 12:00:00,-0.7009555917738908,
2022-01-27 13:30:00,7.62031359997809,
2022-01-27 15:00:00,3.239314424166878,
2022-01-27 15:30:30,3.239314424166878,
2022-01-27 23:59:59,6.1645535397778985,c
2022-01-28 00:00:00,5.088982325287361,
2022-01-28 10:00:00,21.913893956562788,
2022-01-28 10:30:00,16.499016767788362,
2022-01-28 12:00:00,22.663717700318557,
2022-01-28 13:30:00,27.743510608507222,
2022-01-28 15:00:00,21.37311351970675,
2022-01-28 15:30:30,21.37311351970675,
2022-01-28 23:59:59,5.595520105642208,w
2022-01-31 00:00:00,5.595548841600703,
2022-01-31 10:00:00,26.954186182741523,
2022-01-31 10:30:00,29.618241811214375,
2022-01-31 12:00:00,11.879458093952053,
2022-01-31 13:30:00,28.816176937722958,
2022-01-31 15:00:00,37.96329006160204,
2022-01-31 15:30:30,37.96329006160204,
2022-01-31 23:59:59,23.982330801338776,c
2022-02-01 00:00:00,24.55989337888286,
2022-02-01 10:00:00,23.36551510591289,
2022-02-01 10:30:00,26.126142861019616,
2022-02-01 12:00:00,15.031986631541713,
2022-02-01 13:30:00,22.677295477591088,
2022-02-01 15:00:00,22.529202137423454,
2022-02-01 15:30:30,22.529202137423454,
2022-02-01 23:59:59,8.02754297065485,c
2022-02-02 00:00:00,8.158507938630919,
2022-02-02 10:00:00,-6.70220090536759,
2022-02-02 10:30:00,-5.6407412101716545,
2022-02-02 12:00:00,3.14267107003252,
2022-02-02 13:30:00,11.858941381011846,
2022-02-02 15:00:00,14.427413688289562,
2022-02-02 15:30:30,14.427413688289562,
2022-02-02 23:59:59,14.815807298568416,c
2022-02-03 00:00:00,16.227623988250343,
2022-02-03 10:00:00,6.842293218332088,
2022-02-03 10:30:00,-9.140088450842995,
2022-02-03 12:00:00,-9.647002712997619,
2022-02-03 13:30:00,-1.3720891240523088,
2022-02-03 15:00:00,10.729255057906812,
2022-02-03 15:30:30,10.729255057906812,
2022-02-03 23:59:59,13.041573984351999,c
2022-02-04 00:00:00,13.426583177552402,
2022-02-04 10:00:00,4.327449064159737,
2022-02-04 10:30:00,5.710883496912629,
2022-02-04 12:00:00,13.228700228794423,
2022-02-04 13:30:00,17.119931067587913,
2022-02-04 15:00:00,0.30645199537866574,
2022-02-04 15:30:30,0.30645199537866574,
2022-02-04 23:59:59,-7.453132289137102,w
2022-02-07 00:00:00,-7.3248346304358165,
2022-02-07 10:00:00,-10.41281973448713,
2022-02-07 10:30:00,-2.9923108152979694,
2022-02-07 12:00:00,-1.1018104065874468,
2022-02-07 13:30:00,2.01992393107912,
2022-02-07 15:00:00,-3.9009983498513066,
2022-02-07 15:30:30,-3.9009983498513066,
2022-02-07 23:59:59,1.9575405470295664,c
2022-02-08 00:00:00,2.085867011571736,
2022-02-08 10:00:00,-9.19770791990959,
2022-02-08 10:30:00,-12.972398230353065,
2022-02-08 12:00:00,-12.78721423585148,
2022-02-08 13:30:00,-9.69277666694461,
2022-02-08 15:00:00,-10.849100518265004,
2022-02-08 15:30:30,-10.849100518265004,
2022-02-08 23:59:59,-7.6830025099338854,c
2022-02-09 00:00:00,-7.747179722979126,
2022-02-09 10:00:00,12.95352514326487,
2022-02-09 10:30:00,7.249464955225903,
2022-02-09 12:00:00,7.723316975966554,
2022-02-09 13:30:00,9.047704841612358,
2022-02-09 15:00:00,3.0593118312558545,
2022-02-09 15:30:30,3.0593118312558545,
2022-02-09 23:59:59,6.47932696129692,c
2022-02-10 00:00:00,6.864341391823473,
2022-02-10 10:00:00,10.366978731240124,
2022-02-10 10:30:00,9.003998526878604,
2022-02-10 12:00:00,6.389459426395661,
2022-02-10 13:30:00,8.008683437663422,
2022-02-10 15:00:00,13.678408962841786,
2022-02-10 15:30:30,13.678408962841786,
2022-02-10 23:59:59,17.785409732874086,c
2022-02-11 00:00:00,17.233708233991365,
2022-02-11 10:00:00,22.980613541546973,
2022-02-11 10:30:00,20.153710425161535,
2022-02-11 12:00:00,40.64729267171333,
2022-02-11 13:30:00,50.39335988662606,
2022-02-11 15:00:00,55.7425559917524,
2022-02-11 15:30:30,55.7425559917524,
2022-02-11 23:59:59,62.809922803134214,w
