date,AS_PCOMP_2023_Q1,meta
2023-01-26 18:30:00,84.9752829986769,
2023-01-26 20:00:00,84.9752829986769,
2023-01-26 23:00:00,33.58796913814467,
2023-01-26 23:59:59,22.899265949088658,c
2023-01-27 00:00:00,38.078580226957,
2023-01-27 01:00:00,44.26257720483136,
2023-01-27 02:30:00,44.26257720483136,
2023-01-27 03:00:00,44.26257720483136,
2023-01-27 18:30:00,44.26257720483136,
2023-01-27 20:00:00,44.26257720483136,
2023-01-27 23:00:00,44.26257720483136,
2023-01-27 23:59:59,0.0,a
2023-01-30 00:00:00,194.07227939939003,
2023-01-30 01:00:00,128.1503366990696,
2023-01-30 02:30:00,128.1503366990696,
2023-01-30 03:00:00,128.1503366990696,
2023-01-30 18:30:00,128.1503366990696,
2023-01-30 20:00:00,128.1503366990696,
2023-01-30 23:00:00,80.89097801708931,
2023-01-30 23:59:59,73.78536060495844,c
2023-01-31 00:00:00,49.77403164079669,
2023-01-31 01:00:00,52.7232625663878,
2023-01-31 02:30:00,52.7232625663878,
2023-01-31 03:00:00,52.7232625663878,
2023-01-31 18:30:00,52.7232625663878,
2023-01-31 20:00:00,52.7232625663878,
2023-01-31 23:00:00,177.38262313211544,
2023-01-31 23:59:59,176.68848800845353,c
2023-02-01 00:00:00,161.299825253976,
2023-02-01 01:00:00,155.63561788778134,
2023-02-01 02:30:00,155.63561788778134,
2023-02-01 03:00:00,155.63561788778134,
2023-02-01 18:30:00,155.63561788778134,
2023-02-01 20:00:00,155.63561788778134,
2023-02-01 23:00:00,154.52552888847185,
2023-02-01 23:59:59,156.94205754113045,c
2023-02-02 00:00:00,200.45511624756818,
2023-02-02 01:00:00,212.8959789699161,
2023-02-02 02:30:00,212.8959789699161,
2023-02-02 03:00:00,212.8959789699161,
2023-02-02 18:30:00,212.8959789699161,
2023-02-02 20:00:00,212.8959789699161,
2023-02-02 23:00:00,161.52827504650713,
2023-02-02 23:59:59,153.85019734347634,c
2023-02-03 00:00:00,145.521480213808,
2023-02-03 01:00:00,249.73475630726625,
2023-02-03 02:30:00,249.73475630726625,
2023-02-03 03:00:00,249.73475630726625,
2023-02-03 18:30:00,249.73475630726625,
2023-02-03 20:00:00,249.73475630726625,
2023-02-03 23:00:00,249.73475630726625,
2023-02-03 23:59:59,166.13678579105408,e
2023-02-06 00:00:00,12.483955050644,
2023-02-06 01:00:00,-3.4021155600271413,
2023-02-06 02:30:00,-3.4021155600271413,
2023-02-06 03:00:00,-3.4021155600271413,
2023-02-06 18:30:00,-3.4021155600271413,
2023-02-06 20:00:00,-3.4021155600271413,
2023-02-06 23:00:00,81.13217347943646,
2023-02-06 23:59:59,90.83229639253841,c
2023-02-07 00:00:00,38.85173702539987,
2023-02-07 01:00:00,33.46813897861648,
2023-02-07 02:30:00,33.46813897861648,
2023-02-07 03:00:00,33.46813897861648,
2023-02-07 18:30:00,33.46813897861648,
2023-02-07 20:00:00,33.46813897861648,
2023-02-07 23:00:00,99.18789000673087,
2023-02-07 23:59:59,122.93521602412784,c
2023-02-08 00:00:00,94.22435816923962,
2023-02-08 01:00:00,108.79245380785869,
2023-02-08 02:30:00,108.79245380785869,
2023-02-08 03:00:00,108.79245380785869,
2023-02-08 18:30:00,108.79245380785869,
2023-02-08 20:00:00,108.79245380785869,
2023-02-08 23:00:00,60.879832667802475,
2023-02-08 23:59:59,54.528538604123696,c
2023-02-09 00:00:00,57.83166909473721,
2023-02-09 01:00:00,64.29860305788088,
2023-02-09 02:30:00,64.29860305788088,
2023-02-09 03:00:00,64.29860305788088,
2023-02-09 18:30:00,64.29860305788088,
2023-02-09 20:00:00,64.29860305788088,
2023-02-09 23:00:00,8.707683996624382,
2023-02-09 23:59:59,-4.487444108806358,c
2023-02-10 00:00:00,33.986356345496915,
2023-02-10 01:00:00,46.98499535160181,
2023-02-10 02:30:00,46.98499535160181,
2023-02-10 03:00:00,46.98499535160181,
2023-02-10 18:30:00,46.98499535160181,
2023-02-10 20:00:00,46.98499535160181,
2023-02-10 23:00:00,46.98499535160181,
2023-02-10 23:59:59,38.38256891393121,w
2023-02-13 00:00:00,75.00593183177398,
2023-02-13 01:00:00,39.53024447130156,
2023-02-13 02:30:00,39.53024447130156,
2023-02-13 03:00:00,39.53024447130156,
2023-02-13 18:30:00,39.53024447130156,
2023-02-13 20:00:00,39.53024447130156,
2023-02-13 23:00:00,12.71628488406759,
2023-02-13 23:59:59,21.337080444063304,c
2023-02-14 00:00:00,4.678230670320318,
2023-02-14 01:00:00,-29.998387921818903,
2023-02-14 02:30:00,-29.998387921818903,
2023-02-14 03:00:00,-29.998387921818903,
2023-02-14 18:30:00,-29.998387921818903,
2023-02-14 20:00:00,-29.998387921818903,
2023-02-14 23:00:00,-40.26190673932706,
2023-02-14 23:59:59,-27.536349560651615,c
2023-02-15 00:00:00,-28.330580946240843,
2023-02-15 01:00:00,-66.68871672887599,
2023-02-15 02:30:00,-66.68871672887599,
2023-02-15 03:00:00,-66.68871672887599,
2023-02-15 18:30:00,-66.68871672887599,
2023-02-15 20:00:00,-66.68871672887599,
2023-02-15 23:00:00,-76.3226501159902,
2023-02-15 23:59:59,-62.173697165626436,c
2023-02-16 00:00:00,-63.2316609132522,
2023-02-16 01:00:00,-42.44798715228262,
2023-02-16 02:30:00,-42.44798715228262,
2023-02-16 03:00:00,-42.44798715228262,
2023-02-16 18:30:00,-42.44798715228262,
2023-02-16 20:00:00,-42.44798715228262,
2023-02-16 23:00:00,-4.3704111952329185,
2023-02-16 23:59:59,-9.91199880532622,c
2023-02-17 00:00:00,-24.636217857569136,
2023-02-17 01:00:00,-15.435600849031289,
2023-02-17 02:30:00,-15.435600849031289,
2023-02-17 03:00:00,-15.435600849031289,
2023-02-17 18:30:00,-15.435600849031289,
2023-02-17 20:00:00,-15.435600849031289,
2023-02-17 23:00:00,-15.435600849031289,
2023-02-17 23:59:59,19.641777313842795,w
