date,SCHD_2021_Q4,meta
2021-12-03 10:30:00,-164.6579973363598,
2021-12-03 12:00:00,-156.41904264260552,
2021-12-03 13:30:00,-156.2376044509797,
2021-12-03 15:00:00,-119.95848782761891,
2021-12-03 15:30:30,-119.95848782761891,
2021-12-03 23:59:59,-114.84046523762925,w
2021-12-06 00:00:00,-136.72474204714126,
2021-12-06 10:00:00,-142.17342915441975,
2021-12-06 10:30:00,-106.16758723471764,
2021-12-06 12:00:00,-120.61758914380607,
2021-12-06 13:30:00,-116.9149623486428,
2021-12-06 15:00:00,-121.24056458904442,
2021-12-06 15:30:30,-121.24056458904442,
2021-12-06 23:59:59,-133.55344402851654,c
2021-12-07 00:00:00,-155.45268837271624,
2021-12-07 10:00:00,-90.61490427625893,
2021-12-07 10:30:00,-74.21715155120364,
2021-12-07 12:00:00,-90.80164816439344,
2021-12-07 13:30:00,-59.555796958105134,
2021-12-07 15:00:00,-88.22068230056686,
2021-12-07 15:30:30,-88.22068230056686,
2021-12-07 23:59:59,-87.6849891932028,c
2021-12-08 00:00:00,-78.08119295563279,
2021-12-08 10:00:00,-59.66876926947043,
2021-12-08 10:30:00,-47.05493487803983,
2021-12-08 12:00:00,-76.95527914723573,
2021-12-08 13:30:00,-31.80208294095837,
2021-12-08 15:00:00,-5.8636163454334564,
2021-12-08 15:30:30,-5.8636163454334564,s
2021-12-08 23:59:59,-34.161603335501695,c
2021-12-09 00:00:00,-26.753102813050646,
2021-12-09 10:00:00,-16.980112201293878,
2021-12-09 10:30:00,-29.549694809458174,
2021-12-09 12:00:00,-57.15872013258729,
2021-12-09 13:30:00,-43.164258485559,
2021-12-09 15:00:00,-44.638841440911506,
2021-12-09 15:30:30,-44.638841440911506,
2021-12-09 23:59:59,-28.2037680927192,c
2021-12-10 00:00:00,-17.657811333503332,
2021-12-10 10:00:00,34.937113416354805,
2021-12-10 10:30:00,15.825105077505896,
2021-12-10 12:00:00,15.081684487397752,
2021-12-10 13:30:00,3.4934083209798246,
2021-12-10 15:00:00,5.400751514187277,
2021-12-10 15:30:30,5.400751514187277,
2021-12-10 23:59:59,0.0,a
2021-12-13 00:00:00,10.95421004538207,
2021-12-13 10:00:00,35.55986948545228,
2021-12-13 10:30:00,62.611391689676566,
2021-12-13 12:00:00,96.88708648603233,
2021-12-13 13:30:00,102.01408521082612,
2021-12-13 15:00:00,108.81998082243467,
2021-12-13 15:30:30,108.81998082243467,
2021-12-13 23:59:59,113.56926823078334,c
2021-12-14 00:00:00,111.50048267952116,
2021-12-14 10:00:00,148.96601895911454,
2021-12-14 10:30:00,113.65099161294688,
2021-12-14 12:00:00,164.35566017013934,
2021-12-14 13:30:00,159.98410742192164,
2021-12-14 15:00:00,163.18190296009175,
2021-12-14 15:30:30,163.18190296009175,
2021-12-14 23:59:59,140.8593173945187,c
2021-12-15 00:00:00,174.94351213510367,
2021-12-15 10:00:00,181.25749878227498,
2021-12-15 10:30:00,156.41727717063804,
2021-12-15 12:00:00,185.58736035972038,
2021-12-15 13:30:00,171.43547988905857,
2021-12-15 15:00:00,156.4419538682132,
2021-12-15 15:30:30,156.4419538682132,
2021-12-15 23:59:59,142.04478125618039,c
2021-12-16 00:00:00,140.33543820860154,
2021-12-16 10:00:00,252.8205467372086,
2021-12-16 10:30:00,245.4019358483829,
2021-12-16 12:00:00,279.6485592875681,
2021-12-16 13:30:00,300.8174820582701,
2021-12-16 15:00:00,292.81934455657984,
2021-12-16 15:30:30,292.81934455657984,
2021-12-16 23:59:59,305.85994183882667,c
2021-12-17 00:00:00,326.3327553614008,
2021-12-17 10:00:00,345.24644411088116,
2021-12-17 10:30:00,408.74802765726054,
2021-12-17 12:00:00,423.8080276080973,
2021-12-17 13:30:00,444.2616827007437,
2021-12-17 15:00:00,417.7217098108688,
2021-12-17 15:30:30,417.7217098108688,
2021-12-17 23:59:59,418.4782098029739,e
2021-12-20 00:00:00,415.23839411375843,
2021-12-20 10:00:00,403.41385972005446,
2021-12-20 10:30:00,409.00612762500964,
2021-12-20 12:00:00,391.56744558996456,
2021-12-20 13:30:00,370.49167162803406,
2021-12-20 15:00:00,388.3598753891192,
2021-12-20 15:30:30,388.3598753891192,
2021-12-20 23:59:59,385.3779349014694,c
2021-12-21 00:00:00,368.4331500932756,
2021-12-21 10:00:00,435.07407215626154,
2021-12-21 10:30:00,452.27045321837636,
2021-12-21 12:00:00,437.15637603083974,
2021-12-21 13:30:00,426.2625618160114,
2021-12-21 15:00:00,411.5136275548309,
2021-12-21 15:30:30,411.5136275548309,
2021-12-21 23:59:59,415.90543293363703,c
2021-12-22 00:00:00,407.2051631590266,
2021-12-22 10:00:00,395.6066340452792,
2021-12-22 10:30:00,422.53245368474177,
2021-12-22 12:00:00,422.07485825427057,
2021-12-22 13:30:00,408.9672617430276,
2021-12-22 15:00:00,395.0047524991205,
2021-12-22 15:30:30,395.0047524991205,
2021-12-22 23:59:59,399.1995665633008,c
2021-12-23 00:00:00,392.7020782853542,
2021-12-23 10:00:00,398.472594679695,
2021-12-23 10:30:00,406.81724451120203,
2021-12-23 12:00:00,423.13141434890986,
2021-12-23 13:30:00,422.77408125916577,
2021-12-23 15:00:00,406.70237542506834,
2021-12-23 15:30:30,406.70237542506834,
2021-12-23 23:59:59,412.5784521424955,c
2021-12-24 00:00:00,412.5784521424955,
2021-12-24 10:00:00,412.5784521424955,
2021-12-24 10:30:00,412.5784521424955,
2021-12-24 12:00:00,412.5784521424955,
2021-12-24 13:30:00,412.5784521424955,
2021-12-24 15:00:00,412.5784521424955,
2021-12-24 15:30:30,412.5784521424955,
2021-12-24 23:59:59,412.5784521424955,w
2021-12-27 00:00:00,396.98585340114505,
2021-12-27 10:00:00,417.47153596725093,
2021-12-27 10:30:00,418.3650710143945,
2021-12-27 12:00:00,374.9621504966142,
2021-12-27 13:30:00,388.6487520807309,
2021-12-27 15:00:00,386.6877841022226,
2021-12-27 15:30:30,386.6877841022226,
2021-12-27 23:59:59,393.55764202971295,c
2021-12-28 00:00:00,390.0558343859493,
2021-12-28 10:00:00,401.5279002711475,
2021-12-28 10:30:00,404.78811270733536,
2021-12-28 12:00:00,395.0002420097926,
2021-12-28 13:30:00,404.1616773747983,
2021-12-28 15:00:00,387.96235963055983,
2021-12-28 15:30:30,387.96235963055983,
2021-12-28 23:59:59,396.47299183639166,c
2021-12-29 00:00:00,407.36233781435544,
2021-12-29 10:00:00,372.6177007430956,
2021-12-29 10:30:00,377.5999139865769,
2021-12-29 12:00:00,376.31695588047523,
2021-12-29 13:30:00,381.7907574053893,
2021-12-29 15:00:00,359.26640960806753,
2021-12-29 15:30:30,359.26640960806753,
2021-12-29 23:59:59,365.22993239666494,c
2021-12-30 00:00:00,358.0673742525571,
2021-12-30 10:00:00,357.33340470646317,
2021-12-30 10:30:00,377.4908003421351,
2021-12-30 12:00:00,380.22598228767515,
2021-12-30 13:30:00,361.5962781915839,
2021-12-30 15:00:00,368.4044183926312,
2021-12-30 15:30:30,368.4044183926312,
2021-12-30 23:59:59,373.8847143812211,c
2021-12-31 00:00:00,373.0324352834539,
2021-12-31 10:00:00,370.3895889908181,
2021-12-31 10:30:00,365.7909711726502,
2021-12-31 12:00:00,342.60126817878586,
2021-12-31 13:30:00,319.91671050805917,
2021-12-31 15:00:00,324.7587328670197,
2021-12-31 15:30:30,324.7587328670197,
2021-12-31 23:59:59,320.9082548506765,w
