date,AR1_AD_HEDGED_2021_Q2,meta
2021-06-15 00:00:00,-17.383027390962184,
2021-06-15 10:00:00,19.727055314292215,
2021-06-15 10:30:00,-12.17473066778416,
2021-06-15 12:00:00,24.512312766567106,
2021-06-15 13:30:00,38.93081266435422,
2021-06-15 15:00:00,33.12489949596454,
2021-06-15 15:30:30,33.12489949596454,
2021-06-15 23:59:59,24.43038067234454,c
2021-06-16 00:00:00,0.04462007640142929,
2021-06-16 10:00:00,10.890997474262235,
2021-06-16 10:30:00,19.634433568274744,
2021-06-16 12:00:00,39.564162779084086,
2021-06-16 13:30:00,17.49601510966056,
2021-06-16 15:00:00,20.56234848260692,
2021-06-16 15:30:30,20.56234848260692,
2021-06-16 23:59:59,38.00702786423824,c
2021-06-17 00:00:00,-15.416530065729717,
2021-06-17 10:00:00,18.711849492940246,
2021-06-17 10:30:00,16.601459806382877,
2021-06-17 12:00:00,-31.338198355355757,
2021-06-17 13:30:00,-27.11006459980422,
2021-06-17 15:00:00,-24.994237462209867,
2021-06-17 15:30:30,-24.994237462209867,
2021-06-17 23:59:59,-15.771414703970322,c
2021-06-18 00:00:00,-3.3169113172840525,
2021-06-18 10:00:00,-1.4609473320489315,
2021-06-18 10:30:00,-15.412213272539361,
2021-06-18 12:00:00,-1.8862928353531743,
2021-06-18 13:30:00,-18.754749461028837,
2021-06-18 15:00:00,-18.26141766340959,
2021-06-18 15:30:30,-18.26141766340959,q
2021-06-18 23:59:59,-9.20897968338113,w
2021-06-21 00:00:00,-14.723720844715785,
2021-06-21 10:00:00,-0.5635132116858586,
2021-06-21 10:30:00,-18.01108814763313,
2021-06-21 12:00:00,13.979640706834289,
2021-06-21 13:30:00,16.57204604543938,
2021-06-21 15:00:00,10.94871777329297,
2021-06-21 15:30:30,10.94871777329297,
2021-06-21 23:59:59,6.42752858444112,c
2021-06-22 00:00:00,-2.8264077964649914,
2021-06-22 10:00:00,-30.957510487941818,
2021-06-22 10:30:00,-27.891619021019096,
2021-06-22 12:00:00,-16.878542170022,
2021-06-22 13:30:00,-29.44818000179737,
2021-06-22 15:00:00,-42.27364793333777,
2021-06-22 15:30:30,-42.27364793333777,
2021-06-22 23:59:59,-23.019579078941547,c
2021-06-23 00:00:00,-33.27376062018811,
2021-06-23 10:00:00,-18.521563493320173,
2021-06-23 10:30:00,0.5751896760045838,
2021-06-23 12:00:00,-16.70106114095347,
2021-06-23 13:30:00,-15.139176668759092,
2021-06-23 15:00:00,7.424303486876397,
2021-06-23 15:30:30,7.424303486876397,
2021-06-23 23:59:59,14.984166793276586,c
2021-06-24 00:00:00,13.579241453912687,
2021-06-24 10:00:00,40.397834070129875,
2021-06-24 10:30:00,34.34645164760025,
2021-06-24 12:00:00,34.41594491676983,
2021-06-24 13:30:00,23.025115607467797,
2021-06-24 15:00:00,35.03775561157909,
2021-06-24 15:30:30,35.03775561157909,
2021-06-24 23:59:59,27.580178822801713,c
2021-06-25 00:00:00,40.74300698554828,
2021-06-25 10:00:00,29.96921864898343,
2021-06-25 10:30:00,39.268883561730945,
2021-06-25 12:00:00,28.147150205192474,
2021-06-25 13:30:00,39.85609594232017,
2021-06-25 15:00:00,64.06135376260579,
2021-06-25 15:30:30,64.06135376260579,
2021-06-25 23:59:59,30.705670104835235,e
2021-06-28 00:00:00,5.3495614022583595,
2021-06-28 10:00:00,-2.9529726148319924,
2021-06-28 10:30:00,1.0187215057093226,
2021-06-28 12:00:00,16.4014108763962,
2021-06-28 13:30:00,10.283121767381886,
2021-06-28 15:00:00,7.190627328905407,
2021-06-28 15:30:30,7.190627328905407,
2021-06-28 23:59:59,6.587240170960968,c
2021-06-29 00:00:00,-0.5975308139074968,
2021-06-29 10:00:00,-13.377057384529053,
2021-06-29 10:30:00,-8.15667995473666,
2021-06-29 12:00:00,-10.417188313908355,
2021-06-29 13:30:00,-10.905800513543682,
2021-06-29 15:00:00,-17.719799677504398,
2021-06-29 15:30:30,-17.719799677504398,
2021-06-29 23:59:59,-9.837129482213186,c
2021-06-30 00:00:00,-10.650841556194223,
2021-06-30 10:00:00,1.306722726787143,
2021-06-30 10:30:00,3.0395725893607732,
2021-06-30 12:00:00,2.2787508131813183,
2021-06-30 13:30:00,-1.2830568391378847,
2021-06-30 15:00:00,-14.455354684042845,
2021-06-30 15:30:30,-14.455354684042845,
2021-06-30 23:59:59,-16.86030538207376,c
2021-07-01 00:00:00,-25.563443775745554,
2021-07-01 10:00:00,-53.999786516227516,
2021-07-01 10:30:00,-62.87272483657216,
2021-07-01 12:00:00,-86.43659651213255,
2021-07-01 13:30:00,-98.58742928374022,
2021-07-01 15:00:00,-98.97639734921097,
2021-07-01 15:30:30,-98.97639734921097,
2021-07-01 23:59:59,-110.6465704035677,c
2021-07-02 00:00:00,-96.483669512564,
2021-07-02 10:00:00,-116.82851383898395,
2021-07-02 10:30:00,-126.31734952592268,
2021-07-02 12:00:00,-135.87933046663142,
2021-07-02 13:30:00,-141.31965477714806,
2021-07-02 15:00:00,-144.12040717647744,
2021-07-02 15:30:30,-144.12040717647744,
2021-07-02 23:59:59,-146.00054204602856,w
2021-07-05 00:00:00,-146.00054204602856,
2021-07-05 10:00:00,-146.00054204602856,
2021-07-05 10:30:00,-146.00054204602856,
2021-07-05 12:00:00,-146.00054204602856,
2021-07-05 13:30:00,-146.00054204602856,
2021-07-05 15:00:00,-146.00054204602856,
2021-07-05 15:30:30,-146.00054204602856,
2021-07-05 23:59:59,-146.00054204602856,c
2021-07-06 00:00:00,-147.49958087388643,
2021-07-06 10:00:00,-167.02323345130492,
2021-07-06 10:30:00,-136.4752226730298,
2021-07-06 12:00:00,-135.45193886772188,
2021-07-06 13:30:00,-145.83209907234726,
2021-07-06 15:00:00,-144.0308990920543,
2021-07-06 15:30:30,-144.0308990920543,
2021-07-06 23:59:59,-142.57088491803955,c
2021-07-07 00:00:00,-176.09417406972744,
2021-07-07 10:00:00,-208.93910107745558,
2021-07-07 10:30:00,-222.77754806781883,
2021-07-07 12:00:00,-214.30661677089432,
2021-07-07 13:30:00,-215.37521180408896,
2021-07-07 15:00:00,-220.91436216356573,
2021-07-07 15:30:30,-220.91436216356573,
2021-07-07 23:59:59,-217.65990587820386,c
2021-07-08 00:00:00,-230.3214396873222,
2021-07-08 10:00:00,-213.76461292209444,
2021-07-08 10:30:00,-196.95943655324152,
2021-07-08 12:00:00,-204.95911201335048,
2021-07-08 13:30:00,-207.5401663259061,
2021-07-08 15:00:00,-218.061870093852,
2021-07-08 15:30:30,-218.061870093852,
2021-07-08 23:59:59,-211.43833078529246,c
2021-07-09 00:00:00,-217.78960817166836,
2021-07-09 10:00:00,-221.31907044956216,
2021-07-09 10:30:00,-218.57950553822627,
2021-07-09 12:00:00,-195.25703665811164,
2021-07-09 13:30:00,-191.69036521168812,
2021-07-09 15:00:00,-173.76669161486922,
2021-07-09 15:30:30,-173.76669161486922,
2021-07-09 23:59:59,-173.9166743152785,w
2021-07-12 00:00:00,-177.11767048859105,
2021-07-12 10:00:00,-191.08689567044684,
2021-07-12 10:30:00,-170.06152465190667,
2021-07-12 12:00:00,-154.39829676965053,
2021-07-12 13:30:00,-154.86170580874852,
2021-07-12 15:00:00,-155.79851947698546,
2021-07-12 15:30:30,-155.79851947698546,
2021-07-12 23:59:59,-144.98247634996653,c
2021-07-13 00:00:00,-154.8671901954301,
2021-07-13 10:00:00,-173.75721159858182,
2021-07-13 10:30:00,-173.21177639972137,
2021-07-13 12:00:00,-173.02265236596725,
2021-07-13 13:30:00,-177.1821771784322,
2021-07-13 15:00:00,-184.98592960798885,
2021-07-13 15:30:30,-184.98592960798885,
2021-07-13 23:59:59,-195.77180055501003,c
2021-07-14 00:00:00,-194.9534181508738,
2021-07-14 10:00:00,-216.459659462074,
2021-07-14 10:30:00,-228.08545265114628,
2021-07-14 12:00:00,-273.70006136782075,
2021-07-14 13:30:00,-264.454659765827,
2021-07-14 15:00:00,-283.66477107428193,
2021-07-14 15:30:30,-283.66477107428193,
2021-07-14 23:59:59,-282.3917524350523,c
2021-07-15 00:00:00,-275.53383396981593,
2021-07-15 10:00:00,-261.25759370550315,
2021-07-15 10:30:00,-264.446798597024,
2021-07-15 12:00:00,-276.27001089487027,
2021-07-15 13:30:00,-295.11358976228905,
2021-07-15 15:00:00,-283.4979405509126,
2021-07-15 15:30:30,-283.4979405509126,
2021-07-15 23:59:59,-269.68711641722473,c
2021-07-16 00:00:00,-275.096528641512,
2021-07-16 10:00:00,-282.2166687509047,
2021-07-16 10:30:00,-276.0323565129073,
2021-07-16 12:00:00,-261.57127574664753,
2021-07-16 13:30:00,-276.8615858140776,
2021-07-16 15:00:00,-285.01830047814803,
2021-07-16 15:30:30,-285.01830047814803,
2021-07-16 23:59:59,-283.7691356560611,w
2021-07-19 00:00:00,-289.2841273805202,
2021-07-19 10:00:00,-301.3743360198131,
2021-07-19 10:30:00,-271.1333821770929,
2021-07-19 12:00:00,-226.04907467870765,
2021-07-19 13:30:00,-244.49102658649565,
2021-07-19 15:00:00,-240.16312460373717,
2021-07-19 15:30:30,-240.16312460373717,
2021-07-19 23:59:59,-250.21525416860203,c
2021-07-20 00:00:00,-255.8487914727196,
2021-07-20 10:00:00,-244.7431454001292,
2021-07-20 10:30:00,-243.9423985222399,
2021-07-20 12:00:00,-233.75218743855692,
2021-07-20 13:30:00,-227.94114514147265,
2021-07-20 15:00:00,-201.93275676128047,
2021-07-20 15:30:30,-201.93275676128047,
2021-07-20 23:59:59,-211.11766209187414,c
2021-07-21 00:00:00,-218.2901202299161,
2021-07-21 10:00:00,-193.28718381527204,
2021-07-21 10:30:00,-195.01376137378128,
2021-07-21 12:00:00,-196.52756007788372,
2021-07-21 13:30:00,-187.28839387344328,
2021-07-21 15:00:00,-195.0554589472187,
2021-07-21 15:30:30,-195.0554589472187,
2021-07-21 23:59:59,-196.9573596525458,c
2021-07-22 00:00:00,-179.03785141658489,
2021-07-22 10:00:00,-191.89459516982242,
2021-07-22 10:30:00,-193.6765483779887,
2021-07-22 12:00:00,-184.61032195626046,
2021-07-22 13:30:00,-170.28329946159124,
2021-07-22 15:00:00,-177.32027106882975,
2021-07-22 15:30:30,-177.32027106882975,
2021-07-22 23:59:59,-181.19617294330385,c
2021-07-23 00:00:00,-181.74697761406094,
2021-07-23 10:00:00,-184.68326550494783,
2021-07-23 10:30:00,-197.35664131218851,
2021-07-23 12:00:00,-202.3103242667791,
2021-07-23 13:30:00,-207.7860428465558,
2021-07-23 15:00:00,-207.1799355962218,
2021-07-23 15:30:30,-207.1799355962218,
2021-07-23 23:59:59,-211.1472948881659,w
2021-07-26 00:00:00,-229.64784961596064,
2021-07-26 10:00:00,-203.69764863814441,
2021-07-26 10:30:00,-173.68439190363284,
2021-07-26 12:00:00,-193.11992805063824,
2021-07-26 13:30:00,-198.07412917970606,
2021-07-26 15:00:00,-189.71672453831786,
2021-07-26 15:30:30,-189.71672453831786,
2021-07-26 23:59:59,-179.71436749497866,c
2021-07-27 00:00:00,-195.25666433856333,
2021-07-27 10:00:00,-221.47889500631715,
2021-07-27 10:30:00,-218.74862375313512,
2021-07-27 12:00:00,-216.52185698421687,
2021-07-27 13:30:00,-216.3703574493606,
2021-07-27 15:00:00,-194.38829936513156,
2021-07-27 15:30:30,-194.38829936513156,
2021-07-27 23:59:59,-195.98077353638445,c
2021-07-28 00:00:00,-192.35578733076977,
2021-07-28 10:00:00,-146.49690746355265,
2021-07-28 10:30:00,-160.8713388499558,
2021-07-28 12:00:00,-145.98181497021943,
2021-07-28 13:30:00,-139.3018313445446,
2021-07-28 15:00:00,-135.8618424151964,
2021-07-28 15:30:30,-135.8618424151964,
2021-07-28 23:59:59,-131.66378218990957,c
2021-07-29 00:00:00,-113.78920393494332,
2021-07-29 10:00:00,-150.46473445643846,
2021-07-29 10:30:00,-137.99446540126883,
2021-07-29 12:00:00,-130.497491641681,
2021-07-29 13:30:00,-133.9669077066984,
2021-07-29 15:00:00,-143.16792188199162,
2021-07-29 15:30:30,-143.16792188199162,
2021-07-29 23:59:59,-155.64321503856314,c
2021-07-30 00:00:00,-170.3720324041492,
2021-07-30 10:00:00,-181.6720967588044,
2021-07-30 10:30:00,-190.81704264903493,
2021-07-30 12:00:00,-195.52945122429395,
2021-07-30 13:30:00,-204.4295050856943,
2021-07-30 15:00:00,-210.70273126554378,
2021-07-30 15:30:30,-210.70273126554378,
2021-07-30 23:59:59,-205.90914778385115,w
