date,EU_SXXEP6_AD_2022_Q3,meta
2022-09-20 23:59:59,-119.21580778506859,c
2022-09-21 00:00:00,-69.39685183459778,
2022-09-21 03:30:00,-57.121958434004,
2022-09-21 04:00:00,-42.10726330879493,
2022-09-21 06:00:00,-14.994989633514479,
2022-09-21 08:00:00,2.8704039111539714,
2022-09-21 10:30:00,16.527266921901855,
2022-09-21 11:00:00,4.559518642161265,
2022-09-21 23:59:59,-7.670910554624015,c
2022-09-22 00:00:00,-1.194231843651778,
2022-09-22 03:30:00,3.433934304923696,
2022-09-22 04:00:00,-0.5499803241643804,
2022-09-22 06:00:00,-54.609764198933135,
2022-09-22 08:00:00,-107.31850470888185,
2022-09-22 10:30:00,-91.54363246350499,
2022-09-22 11:00:00,-97.9705627001756,
2022-09-22 23:59:59,-76.43721223441844,c
2022-09-23 00:00:00,-92.37440739705767,
2022-09-23 03:30:00,-121.33431197216441,
2022-09-23 04:00:00,-142.94679257115922,
2022-09-23 06:00:00,-176.85962752770092,
2022-09-23 08:00:00,-170.78748773079633,
2022-09-23 10:30:00,-150.6795701299477,
2022-09-23 11:00:00,-152.35779956159354,
2022-09-23 23:59:59,-141.4764779285124,w
2022-09-26 00:00:00,-140.72063976974619,
2022-09-26 03:30:00,-162.33940791750297,
2022-09-26 04:00:00,-178.6948754307266,
2022-09-26 06:00:00,-223.10438440945904,
2022-09-26 08:00:00,-218.97977651698716,
2022-09-26 10:30:00,-193.49062453901297,
2022-09-26 11:00:00,-183.54046634691622,
2022-09-26 23:59:59,-190.62432352340102,c
2022-09-27 00:00:00,-202.19283559469,
2022-09-27 03:30:00,-211.56855684835432,
2022-09-27 04:00:00,-194.53478998067226,
2022-09-27 06:00:00,-178.43533689673177,
2022-09-27 08:00:00,-149.42792555758479,
2022-09-27 10:30:00,-159.40735648006353,
2022-09-27 11:00:00,-172.11636362633863,
2022-09-27 23:59:59,-167.57747490076758,c
2022-09-28 00:00:00,-153.78374143409064,
2022-09-28 03:30:00,-175.02170058888078,
2022-09-28 04:00:00,-182.1472264992683,
2022-09-28 06:00:00,-166.34096320990193,
2022-09-28 08:00:00,-158.93249860216088,
2022-09-28 10:30:00,-194.29017623309392,
2022-09-28 11:00:00,-184.5173113034964,
2022-09-28 23:59:59,-210.45288493250382,c
2022-09-29 00:00:00,-218.31315530643224,
2022-09-29 03:30:00,-187.2895969155636,
2022-09-29 04:00:00,-166.92387931438088,
2022-09-29 06:00:00,-151.74959520197172,
2022-09-29 08:00:00,-134.573682205375,
2022-09-29 10:30:00,-167.87583392128772,
2022-09-29 11:00:00,-204.67341092054858,
2022-09-29 23:59:59,-240.38606688980622,c
2022-09-30 00:00:00,-248.58694826707574,
2022-09-30 03:30:00,-244.67165678420088,
2022-09-30 04:00:00,-225.3941949377895,
2022-09-30 06:00:00,-262.21617869370766,
2022-09-30 08:00:00,-264.7384435997926,
2022-09-30 10:30:00,-262.5768973239574,
2022-09-30 11:00:00,-267.7788660050728,
2022-09-30 23:59:59,-244.07492741271972,w
