date,BCHN_2022_Q4,meta
2022-10-24 15:30:30,96.49537870447068,
2022-10-24 23:59:59,122.6969704860876,c
2022-10-25 00:00:00,111.69795063131221,
2022-10-25 10:00:00,139.41824594016578,
2022-10-25 10:30:00,157.86895613652234,
2022-10-25 12:00:00,361.45638776842,
2022-10-25 13:30:00,379.0020709528742,
2022-10-25 15:00:00,362.1930153960019,
2022-10-25 15:30:30,362.1930153960019,
2022-10-25 23:59:59,374.3977633151051,c
2022-10-26 00:00:00,328.46316477352843,
2022-10-26 10:00:00,350.77817103217126,
2022-10-26 10:30:00,392.52989086189723,
2022-10-26 12:00:00,454.95034471857906,
2022-10-26 13:30:00,408.9178369543142,
2022-10-26 15:00:00,461.88061906176017,
2022-10-26 15:30:30,461.88061906176017,
2022-10-26 23:59:59,501.8353956428682,c
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
0,501.8353956428682,
2022-10-27 00:00:00,1019.7521359738209,
2022-10-27 10:00:00,968.6955984334327,
2022-10-27 10:30:00,1032.8280739167978,
2022-10-27 12:00:00,1033.4837685591215,
2022-10-27 13:30:00,1100.9324771397924,
2022-10-27 15:00:00,1104.8043287962828,
2022-10-27 15:30:30,1104.8043287962828,
2022-10-27 23:59:59,1072.6172178497031,c
2022-10-28 00:00:00,1042.857597343776,
2022-10-28 10:00:00,1080.6835699510195,
2022-10-28 10:30:00,1052.577537207824,
2022-10-28 12:00:00,1218.4389610014036,
2022-10-28 13:30:00,1164.7653368406404,
2022-10-28 15:00:00,1154.154350732121,
2022-10-28 15:30:30,1154.154350732121,
2022-10-28 23:59:59,1217.6324241242407,w
2022-10-31 00:00:00,1161.330309314853,
2022-10-31 10:00:00,1145.8009155013247,
2022-10-31 10:30:00,1175.6479210417322,
2022-10-31 12:00:00,1113.6670889036307,
2022-10-31 13:30:00,1144.7531716503022,
2022-10-31 15:00:00,1167.2876369100948,
2022-10-31 15:30:30,1167.2876369100948,
2022-10-31 23:59:59,1266.4617289281157,e
2022-11-01 00:00:00,1255.8418011590193,
2022-11-01 10:00:00,1321.7891492971935,
2022-11-01 10:30:00,1295.46566581702,
2022-11-01 12:00:00,1212.0918113666435,
2022-11-01 13:30:00,1130.3305784701515,
2022-11-01 15:00:00,1043.6254802947606,
2022-11-01 15:30:30,1043.6254802947606,
2022-11-01 23:59:59,1087.915826893303,c
2022-11-02 00:00:00,1086.7161387315334,
2022-11-02 10:00:00,1069.718064792914,
2022-11-02 10:30:00,1084.5046178591945,
2022-11-02 12:00:00,1008.2240956308087,
2022-11-02 13:30:00,969.1845228764013,
2022-11-02 15:00:00,989.1722257979637,
2022-11-02 15:30:30,989.1722257979637,
2022-11-02 23:59:59,931.0894248045697,c
2022-11-03 00:00:00,956.372700447349,
2022-11-03 10:00:00,966.4958801087928,
2022-11-03 10:30:00,1036.553974351009,
2022-11-03 12:00:00,962.6192393255986,
2022-11-03 13:30:00,946.3496821937192,
2022-11-03 15:00:00,911.2230846821994,
2022-11-03 15:30:30,911.2230846821994,
2022-11-03 23:59:59,907.2443325438668,c
2022-11-04 00:00:00,882.1296306730874,
2022-11-04 10:00:00,906.5344899505187,
2022-11-04 10:30:00,904.413779350977,
2022-11-04 12:00:00,943.9769088205131,
2022-11-04 13:30:00,922.8294045193522,
2022-11-04 15:00:00,1005.0353267351093,
2022-11-04 15:30:30,1005.0353267351093,
2022-11-04 23:59:59,1003.650660721088,w
2022-11-07 00:00:00,1026.3122037080286,
2022-11-07 10:00:00,1057.0348115367242,
2022-11-07 10:30:00,1073.440535797315,
2022-11-07 12:00:00,1080.8599756637173,
2022-11-07 13:30:00,1075.5606990917468,
2022-11-07 15:00:00,1099.2473777353755,
2022-11-07 15:30:30,1099.2473777353755,
2022-11-07 23:59:59,1136.2057590097552,c
2022-11-08 00:00:00,980.9158681354629,
2022-11-08 10:00:00,1032.0983138549223,
2022-11-08 10:30:00,967.6958483578395,
2022-11-08 12:00:00,1053.7678581818636,
2022-11-08 13:30:00,985.5060579948823,
2022-11-08 15:00:00,889.7041830165358,
2022-11-08 15:30:30,889.7041830165358,
2022-11-08 23:59:59,1057.9886690735543,c
2022-11-09 00:00:00,1091.012775655377,
2022-11-09 10:00:00,1077.2544627403715,
2022-11-09 10:30:00,1128.9751483748528,
2022-11-09 12:00:00,1107.7460689903726,
2022-11-09 13:30:00,1077.0222718674095,
2022-11-09 15:00:00,1062.3852929871593,
2022-11-09 15:30:30,1062.3852929871593,
2022-11-09 23:59:59,1007.3811984301261,c
2022-11-10 00:00:00,1071.2837715321596,
2022-11-10 10:00:00,1120.5922524551681,
2022-11-10 10:30:00,1126.1935232606163,
2022-11-10 12:00:00,1016.0886737417043,
2022-11-10 13:30:00,906.3709475697397,
2022-11-10 15:00:00,819.267603661783,
2022-11-10 15:30:30,819.267603661783,
2022-11-10 23:59:59,741.5696696062103,c
2022-11-11 00:00:00,630.9537256242604,
2022-11-11 10:00:00,726.0657320536912,
2022-11-11 10:30:00,655.7538316785673,
2022-11-11 12:00:00,682.1034386464918,
2022-11-11 13:30:00,760.4728421212792,
2022-11-11 15:00:00,864.7599734165073,
2022-11-11 15:30:30,864.7599734165073,u
2022-11-11 23:59:59,957.6398754642267,w
2022-11-14 00:00:00,973.3905219389108,
2022-11-14 10:00:00,936.211641719037,
2022-11-14 10:30:00,756.7606149179096,
2022-11-14 12:00:00,752.8841569641523,
2022-11-14 13:30:00,827.0645208612542,
2022-11-14 15:00:00,810.3697099426298,
2022-11-14 15:30:30,810.3697099426298,
2022-11-14 23:59:59,826.4934334549775,c
