date,DWFACT_2023_Q1,meta
2023-01-10 10:30:00,19.38203641057146,
2023-01-10 12:00:00,26.88806648662535,
2023-01-10 13:30:00,31.83229532764625,
2023-01-10 15:00:00,26.245811187125867,
2023-01-10 15:30:30,26.245811187125867,
2023-01-10 23:59:59,34.36817195234164,c
2023-01-11 00:00:00,21.236235489717956,
2023-01-11 10:00:00,31.054278455941244,
2023-01-11 10:30:00,26.364213086645123,
2023-01-11 12:00:00,24.43027457987108,
2023-01-11 13:30:00,36.74647242859834,
2023-01-11 15:00:00,34.206449313110284,
2023-01-11 15:30:30,34.206449313110284,
2023-01-11 23:59:59,30.343996189681718,c
2023-01-12 00:00:00,22.976361492978754,
2023-01-12 10:00:00,12.208513465705323,
2023-01-12 10:30:00,-1.1900726585972734,
2023-01-12 12:00:00,4.790783555892119,
2023-01-12 13:30:00,-0.25645983667357086,
2023-01-12 15:00:00,-3.004154174081407,
2023-01-12 15:30:30,-3.004154174081407,
2023-01-12 23:59:59,-1.507863310174912,c
2023-01-13 00:00:00,-14.196909179209001,
2023-01-13 10:00:00,14.902186211948276,
2023-01-13 10:30:00,3.3652052821292955,
2023-01-13 12:00:00,9.580152386019336,
2023-01-13 13:30:00,3.493471562155662,
2023-01-13 15:00:00,-1.54935461693168,
2023-01-13 15:30:30,-1.54935461693168,s
2023-01-13 23:59:59,0.0,a
2023-01-16 00:00:00,0.0,
2023-01-16 10:00:00,0.0,
2023-01-16 10:30:00,0.0,
2023-01-16 12:00:00,0.0,
2023-01-16 13:30:00,0.0,
2023-01-16 15:00:00,0.0,
2023-01-16 15:30:30,0.0,
2023-01-16 23:59:59,0.0,c
2023-01-17 00:00:00,-13.111434458008262,
2023-01-17 10:00:00,-11.616787628551208,
2023-01-17 10:30:00,-18.001094234559446,
2023-01-17 12:00:00,-12.142062173065085,
2023-01-17 13:30:00,-5.8089558957577765,
2023-01-17 15:00:00,-4.58632247994899,
2023-01-17 15:30:30,-4.58632247994899,
2023-01-17 23:59:59,-4.779124540360613,c
2023-01-18 00:00:00,-16.993906964161965,
2023-01-18 10:00:00,-32.309174965312536,
2023-01-18 10:30:00,-34.537974909822196,
2023-01-18 12:00:00,-23.162135422169968,
2023-01-18 13:30:00,-13.56680839245206,
2023-01-18 15:00:00,-16.29288901320666,
2023-01-18 15:30:30,-16.29288901320666,
2023-01-18 23:59:59,-19.167216625222125,c
2023-01-19 00:00:00,-34.14485571725362,
2023-01-19 10:00:00,-48.97700426612431,
2023-01-19 10:30:00,-58.112502467792524,
2023-01-19 12:00:00,-36.04133803814477,
2023-01-19 13:30:00,-30.73455605846209,
2023-01-19 15:00:00,-35.70446094694404,
2023-01-19 15:30:30,-35.70446094694404,
2023-01-19 23:59:59,-38.016736416328,c
2023-01-20 00:00:00,-28.063302276552918,
2023-01-20 10:00:00,-17.30402574722234,
2023-01-20 10:30:00,-12.880145723352655,
2023-01-20 12:00:00,-18.673464888989827,
2023-01-20 13:30:00,-18.21653457703769,
2023-01-20 15:00:00,-17.757835116717217,
2023-01-20 15:30:30,-17.757835116717217,
2023-01-20 23:59:59,-13.104766378425609,e
2023-01-23 00:00:00,-25.188512986142314,
2023-01-23 10:00:00,-25.635972344348204,
2023-01-23 10:30:00,-22.915081305531032,
2023-01-23 12:00:00,-42.73881412025611,
2023-01-23 13:30:00,-40.66444116471126,
2023-01-23 15:00:00,-35.20220002493147,
2023-01-23 15:30:30,-35.20220002493147,
2023-01-23 23:59:59,-25.81779723918288,c
2023-01-24 00:00:00,-71.5407935056545,
2023-01-24 10:00:00,-12.58902373932807,
2023-01-24 10:30:00,-10.153166766487402,
2023-01-24 12:00:00,-9.089627026392122,
2023-01-24 13:30:00,-17.24291629708398,
2023-01-24 15:00:00,-15.523730585710496,
2023-01-24 15:30:30,-15.523730585710496,
2023-01-24 23:59:59,-19.939452424689648,c
2023-01-25 00:00:00,-21.45662740358557,
2023-01-25 10:00:00,17.565407971436855,
2023-01-25 10:30:00,14.125499313340583,
2023-01-25 12:00:00,3.9263355550837673,
2023-01-25 13:30:00,18.11084397682015,
2023-01-25 15:00:00,15.277621405640275,
2023-01-25 15:30:30,15.277621405640275,
2023-01-25 23:59:59,20.48089761093746,c
2023-01-26 00:00:00,15.240365342886037,
2023-01-26 10:00:00,7.359633941251104,
2023-01-26 10:30:00,-3.09100779461653,
2023-01-26 12:00:00,-21.155788536656814,
2023-01-26 13:30:00,-19.041379397052253,
2023-01-26 15:00:00,-12.867111303621925,
2023-01-26 15:30:30,-12.867111303621925,
2023-01-26 23:59:59,-9.782032896896169,c
2023-01-27 00:00:00,-12.554640854431454,
2023-01-27 10:00:00,-6.788359760973037,
2023-01-27 10:30:00,-8.785032618052071,
2023-01-27 12:00:00,-1.7010643711282682,
2023-01-27 13:30:00,6.478827986910289,
2023-01-27 15:00:00,6.410250520234115,
2023-01-27 15:30:30,6.410250520234115,
2023-01-27 23:59:59,6.1814206070095,w
2023-01-30 00:00:00,10.209594384023035,
2023-01-30 10:00:00,25.264034306514247,
2023-01-30 10:30:00,31.31770095457864,
2023-01-30 12:00:00,52.629515260531264,
2023-01-30 13:30:00,52.633298280941176,
2023-01-30 15:00:00,57.994421613003055,
2023-01-30 15:30:30,57.994421613003055,
2023-01-30 23:59:59,53.17033905025397,c
2023-01-31 00:00:00,48.607725933990594,
2023-01-31 10:00:00,41.322540407601025,
2023-01-31 10:30:00,39.69909842552647,
2023-01-31 12:00:00,41.699532162930325,
2023-01-31 13:30:00,40.4904510997045,
2023-01-31 15:00:00,46.265336274013805,
2023-01-31 15:30:30,46.265336274013805,
2023-01-31 23:59:59,50.953719186843045,c
2023-02-01 00:00:00,26.204293283216487,
2023-02-01 10:00:00,49.051188811793,
2023-02-01 10:30:00,54.757490407200805,
2023-02-01 12:00:00,73.92375123049243,
2023-02-01 13:30:00,72.52376223575425,
2023-02-01 15:00:00,71.57639008041753,
2023-02-01 15:30:30,71.57639008041753,
2023-02-01 23:59:59,74.24306178494777,c
2023-02-02 00:00:00,84.73183317964322,
2023-02-02 10:00:00,103.6398558391092,
2023-02-02 10:30:00,118.62612103178952,
2023-02-02 12:00:00,123.93816841200788,
2023-02-02 13:30:00,125.90739855529273,
2023-02-02 15:00:00,137.77105558341282,
2023-02-02 15:30:30,137.77105558341282,
2023-02-02 23:59:59,135.24027759956942,c
2023-02-03 00:00:00,126.26291883556706,
2023-02-03 10:00:00,131.6618303838955,
2023-02-03 10:30:00,129.6206755212027,
2023-02-03 12:00:00,127.47464799936051,
2023-02-03 13:30:00,128.90055739543897,
2023-02-03 15:00:00,119.88839408952094,
2023-02-03 15:30:30,119.88839408952094,
2023-02-03 23:59:59,129.69044713233927,w
