date,AS_TOPIX_2022_Q2,meta
2022-06-09 23:00:00,-8.923459294558992,
2022-06-09 23:59:59,-19.747937466493806,c
2022-06-10 00:00:00,-29.763279388228643,
2022-06-10 01:00:00,-27.84529083686486,
2022-06-10 02:30:00,-27.84529083686486,
2022-06-10 03:00:00,-27.84529083686486,
2022-06-10 18:30:00,-27.84529083686486,
2022-06-10 20:00:00,-27.84529083686486,
2022-06-10 23:00:00,-27.84529083686486,
2022-06-10 23:59:59,-26.042005195591376,w
2022-06-13 00:00:00,-50.23613306774071,
2022-06-13 01:00:00,-45.83769355600684,
2022-06-13 02:30:00,-45.83769355600684,
2022-06-13 03:00:00,-45.83769355600684,
2022-06-13 18:30:00,-45.83769355600684,
2022-06-13 20:00:00,-45.83769355600684,
2022-06-13 23:00:00,-45.83769355600684,
2022-06-13 23:59:59,-52.485902500373626,c
2022-06-14 00:00:00,-58.57842649224564,
2022-06-14 01:00:00,-55.55424726821647,
2022-06-14 02:30:00,-55.55424726821647,
2022-06-14 03:00:00,-55.55424726821647,
2022-06-14 18:30:00,-55.55424726821647,
2022-06-14 20:00:00,-55.55424726821647,
2022-06-14 23:00:00,-55.55424726821647,
2022-06-14 23:59:59,-61.78579814713575,c
2022-06-15 00:00:00,-68.14226851444188,
2022-06-15 01:00:00,-68.2204729128977,
2022-06-15 02:30:00,-68.2204729128977,
2022-06-15 03:00:00,-68.2204729128977,
2022-06-15 18:30:00,-68.2204729128977,
2022-06-15 20:00:00,-68.2204729128977,
2022-06-15 23:00:00,-68.2204729128977,
2022-06-15 23:59:59,-91.534920854696,c
2022-06-16 00:00:00,-85.94009610149016,
2022-06-16 01:00:00,-86.846262647535,
2022-06-16 02:30:00,-86.846262647535,
2022-06-16 03:00:00,-86.846262647535,
2022-06-16 18:30:00,-86.846262647535,
2022-06-16 20:00:00,-86.846262647535,
2022-06-16 23:00:00,-86.846262647535,
2022-06-16 23:59:59,-109.59771923931122,c
2022-06-17 00:00:00,-110.52491494754237,
2022-06-17 01:00:00,-106.46435545938756,
2022-06-17 02:30:00,-106.46435545938756,
2022-06-17 03:00:00,-106.46435545938756,
2022-06-17 18:30:00,-106.46435545938756,
2022-06-17 20:00:00,-106.46435545938756,
2022-06-17 23:00:00,-106.46435545938756,
2022-06-17 23:59:59,-109.98377860483605,w
2022-06-20 00:00:00,-105.51857803378836,
2022-06-20 01:00:00,-102.68690465765458,
2022-06-20 02:30:00,-102.68690465765458,
2022-06-20 03:00:00,-102.68690465765458,
2022-06-20 18:30:00,-102.68690465765458,
2022-06-20 20:00:00,-102.68690465765458,
2022-06-20 23:00:00,-102.68690465765458,
2022-06-20 23:59:59,-85.59036340879707,c
2022-06-21 00:00:00,-90.01736320588353,
2022-06-21 01:00:00,-87.11214785423456,
2022-06-21 02:30:00,-87.11214785423456,
2022-06-21 03:00:00,-87.11214785423456,
2022-06-21 18:30:00,-87.11214785423456,
2022-06-21 20:00:00,-87.11214785423456,
2022-06-21 23:00:00,-87.11214785423456,
2022-06-21 23:59:59,-83.59530667161474,c
2022-06-22 00:00:00,-78.69892281462042,
2022-06-22 01:00:00,-74.86703289963282,
2022-06-22 02:30:00,-74.86703289963282,
2022-06-22 03:00:00,-74.86703289963282,
2022-06-22 18:30:00,-74.86703289963282,
2022-06-22 20:00:00,-74.86703289963282,
2022-06-22 23:00:00,-74.86703289963282,
2022-06-22 23:59:59,-73.9678871034151,c
2022-06-23 00:00:00,-72.09532407952186,
2022-06-23 01:00:00,-72.66218383662512,
2022-06-23 02:30:00,-72.66218383662512,
2022-06-23 03:00:00,-72.66218383662512,
2022-06-23 18:30:00,-72.66218383662512,
2022-06-23 20:00:00,-72.66218383662512,
2022-06-23 23:00:00,-72.66218383662512,
2022-06-23 23:59:59,-65.24926910833366,c
2022-06-24 00:00:00,-59.93286363889784,
2022-06-24 01:00:00,-59.659217667581046,
2022-06-24 02:30:00,-59.659217667581046,
2022-06-24 03:00:00,-59.659217667581046,
2022-06-24 18:30:00,-59.659217667581046,
2022-06-24 20:00:00,-59.659217667581046,
2022-06-24 23:00:00,-59.659217667581046,
2022-06-24 23:59:59,-56.95670770353962,w
2022-06-27 00:00:00,-29.951458981789127,
2022-06-27 01:00:00,-26.572528365807084,
2022-06-27 02:30:00,-26.572528365807084,
2022-06-27 03:00:00,-26.572528365807084,
2022-06-27 18:30:00,-26.572528365807084,
2022-06-27 20:00:00,-26.572528365807084,
2022-06-27 23:00:00,-26.572528365807084,
2022-06-27 23:59:59,-45.304605301028886,c
2022-06-28 00:00:00,-48.87670289554792,
2022-06-28 01:00:00,-54.0734639463343,
2022-06-28 02:30:00,-54.0734639463343,
2022-06-28 03:00:00,-54.0734639463343,
2022-06-28 18:30:00,-54.0734639463343,
2022-06-28 20:00:00,-54.0734639463343,
2022-06-28 23:00:00,-54.0734639463343,
2022-06-28 23:59:59,-71.69814114050818,c
2022-06-29 00:00:00,-79.36743420255213,
2022-06-29 01:00:00,-78.41992669012059,
2022-06-29 02:30:00,-78.41992669012059,
2022-06-29 03:00:00,-78.41992669012059,
2022-06-29 18:30:00,-78.41992669012059,
2022-06-29 20:00:00,-78.41992669012059,
2022-06-29 23:00:00,-78.41992669012059,
2022-06-29 23:59:59,-76.7374799325381,e
2022-06-30 00:00:00,-83.26110713732797,
2022-06-30 01:00:00,-85.33252738001705,
2022-06-30 02:30:00,-85.33252738001705,
2022-06-30 03:00:00,-85.33252738001705,
2022-06-30 18:30:00,-85.33252738001705,
2022-06-30 20:00:00,-85.33252738001705,
2022-06-30 23:00:00,-85.33252738001705,
2022-06-30 23:59:59,-105.37863423244134,c
2022-07-01 00:00:00,-102.31405980251787,
2022-07-01 01:00:00,-101.30091731412158,
2022-07-01 02:30:00,-101.30091731412158,
2022-07-01 03:00:00,-101.30091731412158,
2022-07-01 18:30:00,-101.30091731412158,
2022-07-01 20:00:00,-101.30091731412158,
2022-07-01 23:00:00,-101.30091731412158,
2022-07-01 23:59:59,-94.5608998183237,w
2022-07-04 00:00:00,-89.90268155552768,
2022-07-04 01:00:00,-93.05270491651314,
2022-07-04 02:30:00,-93.05270491651314,
2022-07-04 03:00:00,-93.05270491651314,
2022-07-04 18:30:00,-93.05270491651314,
2022-07-04 20:00:00,-93.05270491651314,
2022-07-04 23:00:00,-93.05270491651314,
2022-07-04 23:59:59,-87.64639626789953,c
2022-07-05 00:00:00,-83.6899058615592,
2022-07-05 01:00:00,-77.89090176813032,
2022-07-05 02:30:00,-77.89090176813032,
2022-07-05 03:00:00,-77.89090176813032,
2022-07-05 18:30:00,-77.89090176813032,
2022-07-05 20:00:00,-77.89090176813032,
2022-07-05 23:00:00,-77.89090176813032,
2022-07-05 23:59:59,-36.053906287282146,c
2022-07-06 00:00:00,-31.511188177311215,
2022-07-06 01:00:00,-35.310321502348486,
2022-07-06 02:30:00,-35.310321502348486,
2022-07-06 03:00:00,-35.310321502348486,
2022-07-06 18:30:00,-35.310321502348486,
2022-07-06 20:00:00,-35.310321502348486,
2022-07-06 23:00:00,-35.310321502348486,
2022-07-06 23:59:59,-32.231238854610794,c
2022-07-07 00:00:00,-42.28026588960529,
2022-07-07 01:00:00,-40.434058900568715,
2022-07-07 02:30:00,-40.434058900568715,
2022-07-07 03:00:00,-40.434058900568715,
2022-07-07 18:30:00,-40.434058900568715,
2022-07-07 20:00:00,-40.434058900568715,
2022-07-07 23:00:00,-40.434058900568715,
2022-07-07 23:59:59,-36.67481560624752,c
2022-07-08 00:00:00,-42.049904683520026,
2022-07-08 01:00:00,-40.27793145263688,
2022-07-08 02:30:00,-40.27793145263688,
2022-07-08 03:00:00,-40.27793145263688,
2022-07-08 18:30:00,-40.27793145263688,
2022-07-08 20:00:00,-40.27793145263688,
2022-07-08 23:00:00,-40.27793145263688,
2022-07-08 23:59:59,-40.38432066858729,w
2022-07-11 00:00:00,-52.623896001605644,
2022-07-11 01:00:00,-55.18496686182394,
2022-07-11 02:30:00,-55.18496686182394,
2022-07-11 03:00:00,-55.18496686182394,
2022-07-11 18:30:00,-55.18496686182394,
2022-07-11 20:00:00,-55.18496686182394,
2022-07-11 23:00:00,-55.18496686182394,
2022-07-11 23:59:59,-58.14202040061562,c
2022-07-12 00:00:00,-61.78255546174748,
2022-07-12 01:00:00,-62.71953466459054,
2022-07-12 02:30:00,-62.71953466459054,
2022-07-12 03:00:00,-62.71953466459054,
2022-07-12 18:30:00,-62.71953466459054,
2022-07-12 20:00:00,-62.71953466459054,
2022-07-12 23:00:00,-62.71953466459054,
2022-07-12 23:59:59,-49.394506026646695,c
2022-07-13 00:00:00,-50.752366943594595,
2022-07-13 01:00:00,-50.796418812007104,
2022-07-13 02:30:00,-50.796418812007104,
2022-07-13 03:00:00,-50.796418812007104,
2022-07-13 18:30:00,-50.796418812007104,
2022-07-13 20:00:00,-50.796418812007104,
2022-07-13 23:00:00,-50.796418812007104,
2022-07-13 23:59:59,-34.898462098813425,c
2022-07-14 00:00:00,-36.406742673267345,
2022-07-14 01:00:00,-34.31891585157369,
2022-07-14 02:30:00,-34.31891585157369,
2022-07-14 03:00:00,-34.31891585157369,
2022-07-14 18:30:00,-34.31891585157369,
2022-07-14 20:00:00,-34.31891585157369,
2022-07-14 23:00:00,-34.31891585157369,
2022-07-14 23:59:59,-34.29791102216434,c
2022-07-15 00:00:00,-31.058024539284684,
2022-07-15 01:00:00,-29.618159065790532,
2022-07-15 02:30:00,-29.618159065790532,
2022-07-15 03:00:00,-29.618159065790532,
2022-07-15 18:30:00,-29.618159065790532,
2022-07-15 20:00:00,-29.618159065790532,
2022-07-15 23:00:00,-29.618159065790532,
2022-07-15 23:59:59,-33.332874288688345,w
2022-07-18 00:00:00,-33.332874288688345,
2022-07-18 01:00:00,-33.332874288688345,
2022-07-18 02:30:00,-33.332874288688345,
2022-07-18 03:00:00,-33.332874288688345,
2022-07-18 18:30:00,-33.332874288688345,
2022-07-18 20:00:00,-33.332874288688345,
2022-07-18 23:00:00,-33.332874288688345,
2022-07-18 23:59:59,-33.332874288688345,c
2022-07-19 00:00:00,-33.332874288688345,
2022-07-19 01:00:00,-33.332874288688345,
2022-07-19 02:30:00,-33.332874288688345,
2022-07-19 03:00:00,-33.332874288688345,
2022-07-19 18:30:00,-33.332874288688345,
2022-07-19 20:00:00,-33.332874288688345,
2022-07-19 23:00:00,-33.332874288688345,
2022-07-19 23:59:59,-33.332874288688345,c
2022-07-20 00:00:00,-33.332874288688345,
2022-07-20 01:00:00,-33.332874288688345,
2022-07-20 02:30:00,-33.332874288688345,
2022-07-20 03:00:00,-33.332874288688345,
2022-07-20 18:30:00,-33.332874288688345,
2022-07-20 20:00:00,-33.332874288688345,
2022-07-20 23:00:00,-33.332874288688345,
2022-07-20 23:59:59,-33.332874288688345,c
