date,NUFAM_2022_Q3,meta
2022-09-07 10:30:00,5.527908568424408,
2022-09-07 12:00:00,-0.13528590766937043,
2022-09-07 13:30:00,1.4566989838822337,
2022-09-07 15:00:00,1.729742609674446,
2022-09-07 15:30:30,1.729742609674446,
2022-09-07 23:59:59,-3.522895126600048,c
2022-09-08 00:00:00,-1.6553527562129773,
2022-09-08 10:00:00,-18.498305151844065,
2022-09-08 10:30:00,-19.859547133941263,
2022-09-08 12:00:00,-13.325034988891787,
2022-09-08 13:30:00,-16.870431310515002,
2022-09-08 15:00:00,-16.14722286637513,
2022-09-08 15:30:30,-16.14722286637513,
2022-09-08 23:59:59,-15.411425634760107,c
2022-09-09 00:00:00,-1.5801947360564412,
2022-09-09 10:00:00,-6.929881366603908,
2022-09-09 10:30:00,-7.2069054718271985,
2022-09-09 12:00:00,-9.720270998026137,
2022-09-09 13:30:00,-9.547730063711953,
2022-09-09 15:00:00,-11.619560706094234,
2022-09-09 15:30:30,-11.619560706094234,
2022-09-09 23:59:59,-7.9217162002732096,w
2022-09-12 00:00:00,-9.604908035604723,
2022-09-12 10:00:00,-3.207362116381688,
2022-09-12 10:30:00,1.4538080657380021,
2022-09-12 12:00:00,-6.811853055870387,
2022-09-12 13:30:00,-9.491378772986337,
2022-09-12 15:00:00,-8.158392596322983,
2022-09-12 15:30:30,-8.158392596322983,
2022-09-12 23:59:59,-1.7898874838767398,c
2022-09-13 00:00:00,-11.063234972226581,
2022-09-13 10:00:00,-7.484554262055241,
2022-09-13 10:30:00,-9.150625475938838,
2022-09-13 12:00:00,-12.32071102295194,
2022-09-13 13:30:00,-17.182710605782262,
2022-09-13 15:00:00,-12.801792919692588,
2022-09-13 15:30:30,-12.801792919692588,
2022-09-13 23:59:59,-17.186907990390452,c
2022-09-14 00:00:00,-11.359696181421555,
2022-09-14 10:00:00,-18.95064154927229,
2022-09-14 10:30:00,-25.848988274648818,
2022-09-14 12:00:00,-11.620638726751082,
2022-09-14 13:30:00,-15.701714651071072,
2022-09-14 15:00:00,-19.759848635910416,
2022-09-14 15:30:30,-19.759848635910416,
2022-09-14 23:59:59,-17.493920266963684,c
