date,AMLP_2022_Q4,meta
2022-12-29 23:59:59,-232.7781188901775,c
2022-12-30 00:00:00,-223.07347508478796,
2022-12-30 10:00:00,-214.4024001326309,
2022-12-30 10:30:00,-214.02746955182556,
2022-12-30 12:00:00,-235.93759375858093,
2022-12-30 13:30:00,-260.1903421054572,
2022-12-30 15:00:00,-248.7578878553482,
2022-12-30 15:30:30,-248.7578878553482,
2022-12-30 23:59:59,-256.582270969225,w
2023-01-02 00:00:00,-256.582270969225,
2023-01-02 10:00:00,-256.582270969225,
2023-01-02 10:30:00,-256.582270969225,
2023-01-02 12:00:00,-256.582270969225,
2023-01-02 13:30:00,-256.582270969225,
2023-01-02 15:00:00,-256.582270969225,
2023-01-02 15:30:30,-256.582270969225,
2023-01-02 23:59:59,-256.582270969225,c
2023-01-03 00:00:00,-252.26124099407247,
2023-01-03 10:00:00,-235.2879841976844,
2023-01-03 10:30:00,-252.72550042148606,
2023-01-03 12:00:00,-230.16760140729423,
2023-01-03 13:30:00,-252.0071413840498,
2023-01-03 15:00:00,-250.116875182895,
2023-01-03 15:30:30,-250.116875182895,
2023-01-03 23:59:59,-250.5667446991168,c
2023-01-04 00:00:00,-254.22521267717033,
2023-01-04 10:00:00,-225.1616930610823,
2023-01-04 10:30:00,-232.45645487649287,
2023-01-04 12:00:00,-259.95151222163867,
2023-01-04 13:30:00,-260.58477735642566,
2023-01-04 15:00:00,-246.51070062642694,
2023-01-04 15:30:30,-246.51070062642694,
2023-01-04 23:59:59,-227.42629976698518,c
2023-01-05 00:00:00,-203.17250289537208,
2023-01-05 10:00:00,-253.09288573987556,
2023-01-05 10:30:00,-259.6335319715015,
2023-01-05 12:00:00,-232.69742247959394,
2023-01-05 13:30:00,-258.8452191023697,
2023-01-05 15:00:00,-279.82914105698046,
2023-01-05 15:30:30,-279.82914105698046,
2023-01-05 23:59:59,-269.082825107925,c
2023-01-06 00:00:00,-280.7250817726262,
2023-01-06 10:00:00,-231.08442660690568,
2023-01-06 10:30:00,-221.25755715983638,
2023-01-06 12:00:00,-207.94175048774798,
2023-01-06 13:30:00,-228.90032240968793,
2023-01-06 15:00:00,-229.05817122805362,
2023-01-06 15:30:30,-229.05817122805362,
2023-01-06 23:59:59,-232.8848079445237,w
