date,FT_SECTOR_2022_Q1,meta
2022-01-04 13:30:00,95.9873230555863,
2022-01-04 15:00:00,90.01104396256648,
2022-01-04 15:30:30,90.01104396256648,
2022-01-04 23:59:59,72.71675901871791,c
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
0,72.71675901871791,
2022-01-05 00:00:00,86.54959611424393,
2022-01-05 10:00:00,94.87201813536869,
2022-01-05 10:30:00,100.72028578451854,
2022-01-05 12:00:00,117.27587421333567,
2022-01-05 13:30:00,125.49452020736712,
2022-01-05 15:00:00,141.24100514611098,
2022-01-05 15:30:30,141.24100514611098,
2022-01-05 23:59:59,126.6834458667937,e
2022-01-06 00:00:00,133.962632834205,
2022-01-06 10:00:00,139.76709849953198,
2022-01-06 10:30:00,132.1757378950468,
2022-01-06 12:00:00,107.28853124040643,
2022-01-06 13:30:00,115.47530823269648,
2022-01-06 15:00:00,109.79634844611914,
2022-01-06 15:30:30,109.79634844611914,
2022-01-06 23:59:59,111.26738234755616,c
2022-01-07 00:00:00,114.79419516938117,
2022-01-07 10:00:00,102.62909713920088,
2022-01-07 10:30:00,122.9289847112457,
2022-01-07 12:00:00,123.6237831797851,
2022-01-07 13:30:00,126.7287459924959,
2022-01-07 15:00:00,130.36715835047238,
2022-01-07 15:30:30,130.36715835047238,
2022-01-07 23:59:59,128.87127636127852,w
2022-01-10 00:00:00,140.60148324398713,
2022-01-10 10:00:00,135.0176575868337,
2022-01-10 10:30:00,127.79348392242383,
2022-01-10 12:00:00,128.83282867693953,
2022-01-10 13:30:00,126.81589326832001,
2022-01-10 15:00:00,119.18323032477176,
2022-01-10 15:30:30,119.18323032477176,
2022-01-10 23:59:59,105.70910390574616,c
2022-01-11 00:00:00,106.44917628895041,
2022-01-11 10:00:00,99.16257271957983,
2022-01-11 10:30:00,103.55366537412937,
2022-01-11 12:00:00,105.31869126196082,
2022-01-11 13:30:00,107.70971087513801,
2022-01-11 15:00:00,107.19869892013395,
2022-01-11 15:30:30,107.19869892013395,
2022-01-11 23:59:59,111.50625933940988,c
2022-01-12 00:00:00,102.95939361380267,
2022-01-12 10:00:00,106.86344232879733,
2022-01-12 10:30:00,110.75045707493452,
2022-01-12 12:00:00,123.3949471775441,
2022-01-12 13:30:00,119.62724768964064,
2022-01-12 15:00:00,121.97012653103445,
2022-01-12 15:30:30,121.97012653103445,
2022-01-12 23:59:59,126.63541568726022,c
2022-01-13 00:00:00,137.08518700438702,
2022-01-13 10:00:00,154.3677082205814,
2022-01-13 10:30:00,169.9662259737389,
2022-01-13 12:00:00,180.7710729742781,
2022-01-13 13:30:00,184.75412959363052,
2022-01-13 15:00:00,188.17796600048942,
2022-01-13 15:30:30,188.17796600048942,
2022-01-13 23:59:59,194.9104281515711,c
2022-01-14 00:00:00,199.79595824711902,
2022-01-14 10:00:00,198.93028783542914,
2022-01-14 10:30:00,208.66527767861612,
2022-01-14 12:00:00,221.25371207928114,
2022-01-14 13:30:00,223.6321939908051,
2022-01-14 15:00:00,217.1191498981515,
2022-01-14 15:30:30,217.1191498981515,
2022-01-14 23:59:59,210.62043522035637,w
2022-01-17 00:00:00,210.62043522035637,
2022-01-17 10:00:00,210.62043522035637,
2022-01-17 10:30:00,210.62043522035637,
2022-01-17 12:00:00,210.62043522035637,
2022-01-17 13:30:00,210.62043522035637,
2022-01-17 15:00:00,210.62043522035637,
2022-01-17 15:30:30,210.62043522035637,
2022-01-17 23:59:59,210.62043522035637,c
2022-01-18 00:00:00,230.7937100138491,
2022-01-18 10:00:00,210.50136588657446,
2022-01-18 10:30:00,202.74674021902396,
2022-01-18 12:00:00,213.2025530039088,
2022-01-18 13:30:00,219.2790078225318,
2022-01-18 15:00:00,218.81290077128983,
2022-01-18 15:30:30,218.81290077128983,
2022-01-18 23:59:59,221.7657262972134,c
2022-01-19 00:00:00,225.19714602752734,
2022-01-19 10:00:00,202.79768150063782,
2022-01-19 10:30:00,202.25790496604293,
2022-01-19 12:00:00,211.43259127000985,
2022-01-19 13:30:00,197.99590561491502,
2022-01-19 15:00:00,198.3474053698905,
2022-01-19 15:30:30,198.3474053698905,
2022-01-19 23:59:59,199.00908915098884,c
