date,AS_TWDP_2022_Q3,meta
2022-10-12 20:00:00,101.90905402971131,
2022-10-12 23:00:00,127.517815177317,
2022-10-12 23:59:59,139.8352845515747,c
2022-10-13 00:00:00,121.7378765333501,
2022-10-13 01:00:00,134.13633880180552,
2022-10-13 02:30:00,134.13633880180552,
2022-10-13 03:00:00,134.13633880180552,
2022-10-13 18:30:00,134.13633880180552,
2022-10-13 20:00:00,134.13633880180552,
2022-10-13 23:00:00,134.13633880180552,
2022-10-13 23:59:59,131.79924018543934,c
