date,FDL_2021_Q2,meta
2021-06-02 23:59:59,-91.14714437663173,c
2021-06-03 00:00:00,-85.91061251854109,
2021-06-03 10:00:00,-91.52672808226814,
2021-06-03 10:30:00,-94.48746653980706,
2021-06-03 12:00:00,-102.07571502543547,
2021-06-03 13:30:00,-103.77761254439625,
2021-06-03 15:00:00,-86.42239334824941,
2021-06-03 15:30:30,-86.42239334824941,
2021-06-03 23:59:59,-83.00235716967347,c
2021-06-04 00:00:00,-78.77948688429262,
2021-06-04 10:00:00,-62.93262276948022,
2021-06-04 10:30:00,-58.32473243660439,
2021-06-04 12:00:00,-48.1916568894639,
2021-06-04 13:30:00,-67.52169906620668,
2021-06-04 15:00:00,-66.62172532297006,
2021-06-04 15:30:30,-66.62172532297006,
2021-06-04 23:59:59,-67.00989969290956,w
2021-06-07 00:00:00,-73.25274717353102,
2021-06-07 10:00:00,-79.8597652544619,
2021-06-07 10:30:00,-81.27717174381209,
2021-06-07 12:00:00,-89.6295123556954,
2021-06-07 13:30:00,-91.25796566885373,
2021-06-07 15:00:00,-92.18690959369201,
2021-06-07 15:30:30,-92.18690959369201,
2021-06-07 23:59:59,-90.74651137107273,c
2021-06-08 00:00:00,-74.07697529470582,
2021-06-08 10:00:00,-73.37913850755282,
2021-06-08 10:30:00,-89.67418941665957,
2021-06-08 12:00:00,-107.92941854619346,
2021-06-08 13:30:00,-107.99319109810548,
2021-06-08 15:00:00,-99.62177719942557,
2021-06-08 15:30:30,-99.62177719942557,
2021-06-08 23:59:59,-103.46887944501259,c
2021-06-09 00:00:00,-94.48235397118589,
2021-06-09 10:00:00,-52.05227438016357,
2021-06-09 10:30:00,-64.3678971921635,
2021-06-09 12:00:00,-70.25327478346938,
2021-06-09 13:30:00,-65.09872068671018,
2021-06-09 15:00:00,-66.8572371704399,
2021-06-09 15:30:30,-66.8572371704399,
2021-06-09 23:59:59,-62.83174828733564,c
2021-06-10 00:00:00,-67.75504073688796,
2021-06-10 10:00:00,-32.56164493778584,
2021-06-10 10:30:00,-22.34929329294897,
2021-06-10 12:00:00,-17.235190448579772,
2021-06-10 13:30:00,-21.9055302242229,
2021-06-10 15:00:00,-21.37694131030068,
2021-06-10 15:30:30,-21.37694131030068,
2021-06-10 23:59:59,-11.623063283492144,c
2021-06-11 00:00:00,-10.386171814171263,
2021-06-11 10:00:00,-16.776390088312496,
2021-06-11 10:30:00,-3.2078025340202885,
2021-06-11 12:00:00,-11.279772763866902,
2021-06-11 13:30:00,-12.55970405263804,
2021-06-11 15:00:00,-0.9514637094905538,
2021-06-11 15:30:30,-0.9514637094905538,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,-1.9061221033590527,
2021-06-14 10:00:00,10.730563217480665,
2021-06-14 10:30:00,10.303103862667342,
2021-06-14 12:00:00,25.360510218577076,
2021-06-14 13:30:00,23.367564442446337,
2021-06-14 15:00:00,34.79968344744958,
2021-06-14 15:30:30,34.79968344744958,
2021-06-14 23:59:59,39.3906106173896,c
2021-06-15 00:00:00,41.36173784761087,
2021-06-15 10:00:00,37.3796157538502,
2021-06-15 10:30:00,41.81735004342539,
2021-06-15 12:00:00,49.58126741168894,
2021-06-15 13:30:00,43.19097146897201,
2021-06-15 15:00:00,35.04024036160837,
2021-06-15 15:30:30,35.04024036160837,
2021-06-15 23:59:59,53.18821218180153,c
2021-06-16 00:00:00,79.52934761068565,
2021-06-16 10:00:00,114.72387952250813,
2021-06-16 10:30:00,110.3981604107023,
2021-06-16 12:00:00,87.69123893736969,
2021-06-16 13:30:00,105.55840366923974,
2021-06-16 15:00:00,79.27869217400558,
2021-06-16 15:30:30,79.27869217400558,
2021-06-16 23:59:59,65.07901130077425,c
2021-06-17 00:00:00,51.46075975153764,
2021-06-17 10:00:00,73.69156983074163,
2021-06-17 10:30:00,94.39032375084128,
2021-06-17 12:00:00,146.65425275799748,
2021-06-17 13:30:00,149.35717216682082,
2021-06-17 15:00:00,152.52263079038113,
2021-06-17 15:30:30,152.52263079038113,
2021-06-17 23:59:59,153.12399825325775,c
2021-06-18 00:00:00,166.9527776037138,
2021-06-18 10:00:00,161.3195046174875,
2021-06-18 10:30:00,166.84229705223174,
2021-06-18 12:00:00,152.70233428593667,
2021-06-18 13:30:00,158.9713702894797,
2021-06-18 15:00:00,169.7627798003778,
2021-06-18 15:30:30,169.7627798003778,
2021-06-18 23:59:59,146.81330079837335,e
2021-06-21 00:00:00,149.88756717176318,
2021-06-21 10:00:00,137.8132662783404,
2021-06-21 10:30:00,124.86004027367716,
2021-06-21 12:00:00,123.99607069699442,
2021-06-21 13:30:00,125.72968361488,
2021-06-21 15:00:00,124.79040008935704,
2021-06-21 15:30:30,124.79040008935704,
2021-06-21 23:59:59,122.6877765702688,c
2021-06-22 00:00:00,113.25314698073657,
2021-06-22 10:00:00,127.56317104645643,
2021-06-22 10:30:00,129.04291058513462,
2021-06-22 12:00:00,120.39160184306917,
2021-06-22 13:30:00,118.48140144846752,
2021-06-22 15:00:00,111.89324047068305,
2021-06-22 15:30:30,111.89324047068305,
2021-06-22 23:59:59,112.50193572820194,c
2021-06-23 00:00:00,102.3257298789892,
2021-06-23 10:00:00,103.42778679566231,
2021-06-23 10:30:00,95.76837528124622,
2021-06-23 12:00:00,95.00364890175035,
2021-06-23 13:30:00,85.62000642212519,
2021-06-23 15:00:00,84.2052145415962,
2021-06-23 15:30:30,84.2052145415962,
2021-06-23 23:59:59,85.250325659564,c
2021-06-24 00:00:00,82.62857429890181,
2021-06-24 10:00:00,96.02495894960259,
2021-06-24 10:30:00,91.1999083434294,
2021-06-24 12:00:00,77.75206401137496,
2021-06-24 13:30:00,84.60588481114888,
2021-06-24 15:00:00,73.89016965009438,
2021-06-24 15:30:30,73.89016965009438,
2021-06-24 23:59:59,74.02438179432681,c
2021-06-25 00:00:00,57.61059910722872,
2021-06-25 10:00:00,63.40925467103608,
2021-06-25 10:30:00,70.92055606875618,
2021-06-25 12:00:00,55.755680407237264,
2021-06-25 13:30:00,64.35053702815594,
2021-06-25 15:00:00,59.073745334272814,
2021-06-25 15:30:30,59.073745334272814,
2021-06-25 23:59:59,67.8352702212793,w
2021-06-28 00:00:00,68.84063725131796,
2021-06-28 10:00:00,84.02786849726795,
2021-06-28 10:30:00,86.04111949729679,
2021-06-28 12:00:00,81.92165913568402,
2021-06-28 13:30:00,84.24316468181473,
2021-06-28 15:00:00,81.0836901872417,
2021-06-28 15:30:30,81.0836901872417,
2021-06-28 23:59:59,78.39438639068794,c
2021-06-29 00:00:00,81.3356801742986,
2021-06-29 10:00:00,74.85455855448771,
2021-06-29 10:30:00,70.94791926533566,
2021-06-29 12:00:00,68.11251944545762,
2021-06-29 13:30:00,78.66623651162348,
2021-06-29 15:00:00,88.5661887382173,
2021-06-29 15:30:30,88.5661887382173,
2021-06-29 23:59:59,89.76299460112801,c
2021-06-30 00:00:00,91.57638625294834,
2021-06-30 10:00:00,91.65366127695307,
2021-06-30 10:30:00,86.48889815673579,
2021-06-30 12:00:00,90.8994762598154,
2021-06-30 13:30:00,90.74311019628311,
2021-06-30 15:00:00,92.08437530145676,
2021-06-30 15:30:30,92.08437530145676,
2021-06-30 23:59:59,93.29341692274949,c
2021-07-01 00:00:00,90.3303291558538,
2021-07-01 10:00:00,97.5601009690028,
2021-07-01 10:30:00,83.35542479342593,
2021-07-01 12:00:00,91.80369319211172,
2021-07-01 13:30:00,86.5630895001803,
2021-07-01 15:00:00,84.57111713916589,
2021-07-01 15:30:30,84.57111713916589,
2021-07-01 23:59:59,82.00797522935989,c
2021-07-02 00:00:00,81.70796492026147,
2021-07-02 10:00:00,98.98982657163725,
2021-07-02 10:30:00,102.33914461373405,
2021-07-02 12:00:00,112.61661299035251,
2021-07-02 13:30:00,106.02042092703198,
2021-07-02 15:00:00,107.28223657937201,
2021-07-02 15:30:30,107.28223657937201,
2021-07-02 23:59:59,105.09393352330068,w
