date,WCLD_2021_Q3,meta
2021-08-31 10:30:00,135.43224233470735,
2021-08-31 12:00:00,141.83681239861576,
2021-08-31 13:30:00,148.77984506078877,
2021-08-31 15:00:00,154.9395264910818,
2021-08-31 15:30:30,154.9395264910818,m
2021-08-31 23:59:59,163.20980193324579,c
2021-09-01 00:00:00,226.87322958146052,
2021-09-01 10:00:00,183.6021384711519,
2021-09-01 10:30:00,215.32770125432086,
2021-09-01 12:00:00,207.9260018976234,
2021-09-01 13:30:00,207.3539039128232,
2021-09-01 15:00:00,204.39638585253297,
2021-09-01 15:30:30,204.39638585253297,
2021-09-01 23:59:59,208.54962595538152,c
2021-09-02 00:00:00,89.84533490872016,
2021-09-02 10:00:00,136.67315803271154,
2021-09-02 10:30:00,154.66267170274756,
2021-09-02 12:00:00,110.30549516283729,
2021-09-02 13:30:00,79.45174710867462,
2021-09-02 15:00:00,54.110435164057755,
2021-09-02 15:30:30,54.110435164057755,
2021-09-02 23:59:59,57.64959423979454,c
2021-09-03 00:00:00,30.897386519618884,
2021-09-03 10:00:00,35.037953583087784,
2021-09-03 10:30:00,28.618522160214262,
2021-09-03 12:00:00,68.85724788548521,
2021-09-03 13:30:00,73.02075733674158,
2021-09-03 15:00:00,53.45212228861078,
2021-09-03 15:30:30,53.45212228861078,
2021-09-03 23:59:59,48.16985815835908,w
