date,MSCI_US_SC_AD_HEDGED_2021_Q4,meta
2021-11-24 15:30:30,259.4677275940776,
2021-11-24 23:59:59,249.96602318314308,c
2021-11-25 00:00:00,249.96602318314308,
2021-11-25 10:00:00,249.96602318314308,
2021-11-25 10:30:00,249.96602318314308,
2021-11-25 12:00:00,249.96602318314308,
2021-11-25 13:30:00,249.96602318314308,
2021-11-25 15:00:00,249.96602318314308,
2021-11-25 15:30:30,249.96602318314308,
2021-11-25 23:59:59,249.96602318314308,c
2021-11-26 00:00:00,340.87329496298935,
2021-11-26 10:00:00,402.65152090878655,
2021-11-26 10:30:00,417.80575021648156,
2021-11-26 12:00:00,463.01537090995953,
2021-11-26 13:30:00,463.01537090995953,
2021-11-26 15:00:00,463.01537090995953,
2021-11-26 15:30:30,463.01537090995953,
2021-11-26 23:59:59,423.2799086463251,w
2021-11-29 00:00:00,353.16596592692304,
2021-11-29 10:00:00,398.06321475482036,
2021-11-29 10:30:00,445.2504813801593,
2021-11-29 12:00:00,441.7054112264718,
2021-11-29 13:30:00,405.9927085587742,
2021-11-29 15:00:00,447.0893902767534,
2021-11-29 15:30:30,447.0893902767534,
2021-11-29 23:59:59,456.57933872673357,c
2021-11-30 00:00:00,481.6248825611974,
2021-11-30 10:00:00,478.966782728668,
2021-11-30 10:30:00,462.60544966461157,
2021-11-30 12:00:00,509.6276377176546,
2021-11-30 13:30:00,532.9092839483824,
2021-11-30 15:00:00,494.81776622545067,
2021-11-30 15:30:30,494.81776622545067,
2021-11-30 23:59:59,510.21954831168614,e
2021-12-01 00:00:00,409.18702280077923,
2021-12-01 10:00:00,444.58460423007955,
2021-12-01 10:30:00,437.887261344586,
2021-12-01 12:00:00,495.96544053588696,
2021-12-01 13:30:00,522.3388589403448,
2021-12-01 15:00:00,567.0556396481047,
2021-12-01 15:30:30,567.0556396481047,
2021-12-01 23:59:59,631.2475909918353,c
2021-12-02 00:00:00,630.4245561264461,
2021-12-02 10:00:00,539.8982074113401,
2021-12-02 10:30:00,563.9658697884724,
2021-12-02 12:00:00,520.5638176740877,
2021-12-02 13:30:00,537.6757338767734,
2021-12-02 15:00:00,506.15816131317706,
2021-12-02 15:30:30,506.15816131317706,
2021-12-02 23:59:59,499.9090166874962,c
2021-12-03 00:00:00,485.7304206452959,
2021-12-03 10:00:00,560.4632297852118,
2021-12-03 10:30:00,550.712419043195,
2021-12-03 12:00:00,611.2735572137371,
2021-12-03 13:30:00,578.5177080871035,
2021-12-03 15:00:00,616.4885845750705,
2021-12-03 15:30:30,616.4885845750705,
2021-12-03 23:59:59,590.3500941892635,w
2021-12-06 00:00:00,570.9266037645684,
2021-12-06 10:00:00,559.2253019190271,
2021-12-06 10:30:00,525.4235941752981,
2021-12-06 12:00:00,545.6449338083057,
2021-12-06 13:30:00,482.00182644399,
2021-12-06 15:00:00,489.8630698230845,
2021-12-06 15:30:30,489.8630698230845,
2021-12-06 23:59:59,487.89166359992714,c
2021-12-07 00:00:00,421.1647441197797,
2021-12-07 10:00:00,372.8379864386916,
2021-12-07 10:30:00,358.42089497322104,
2021-12-07 12:00:00,345.1921823780799,
2021-12-07 13:30:00,346.28005228477696,
2021-12-07 15:00:00,336.2736559554887,
2021-12-07 15:30:30,336.2736559554887,
2021-12-07 23:59:59,366.22995946277433,c
2021-12-08 00:00:00,349.02022028892634,
2021-12-08 10:00:00,343.99354680405486,
2021-12-08 10:30:00,323.51963305320123,
2021-12-08 12:00:00,285.7164249019197,
2021-12-08 13:30:00,281.2451379056165,
2021-12-08 15:00:00,281.1488830668486,
2021-12-08 15:30:30,281.1488830668486,
2021-12-08 23:59:59,290.56310410820697,c
2021-12-09 00:00:00,334.72568208490793,
2021-12-09 10:00:00,332.4729949906032,
2021-12-09 10:30:00,343.84288752743123,
2021-12-09 12:00:00,358.5274147242999,
2021-12-09 13:30:00,367.3013894582655,
2021-12-09 15:00:00,386.4080158019706,
2021-12-09 15:30:30,386.4080158019706,
2021-12-09 23:59:59,409.2335759469661,c
2021-12-10 00:00:00,368.13509268367943,
2021-12-10 10:00:00,415.2637075607895,
2021-12-10 10:30:00,385.7670231484044,
2021-12-10 12:00:00,422.9996055612255,
2021-12-10 13:30:00,421.4268406432607,
2021-12-10 15:00:00,441.95964261195695,
2021-12-10 15:30:30,441.95964261195695,
2021-12-10 23:59:59,433.4551121901404,w
2021-12-13 00:00:00,454.63488159984126,
2021-12-13 10:00:00,473.4349899611111,
2021-12-13 10:30:00,487.795596144746,
2021-12-13 12:00:00,533.964885887905,
2021-12-13 13:30:00,515.9053411366021,
2021-12-13 15:00:00,495.187357553712,
2021-12-13 15:30:30,495.187357553712,
2021-12-13 23:59:59,503.8930196720694,c
2021-12-14 00:00:00,517.2687691493993,
2021-12-14 10:00:00,493.0224764462391,
2021-12-14 10:30:00,469.05737138129007,
2021-12-14 12:00:00,524.4763291213967,
2021-12-14 13:30:00,519.8799538321696,
2021-12-14 15:00:00,513.9992950556125,
2021-12-14 15:30:30,513.9992950556125,
2021-12-14 23:59:59,515.763515903061,c
2021-12-15 00:00:00,528.0577277728971,
2021-12-15 10:00:00,557.7966030108532,
2021-12-15 10:30:00,556.3029925361552,
2021-12-15 12:00:00,557.2167199389828,
2021-12-15 13:30:00,551.8555163456044,
2021-12-15 15:00:00,509.474267297152,
2021-12-15 15:30:30,509.474267297152,
2021-12-15 23:59:59,423.7565512948522,c
2021-12-16 00:00:00,383.81498743393286,
2021-12-16 10:00:00,414.8295363850575,
2021-12-16 10:30:00,410.8019237887138,
2021-12-16 12:00:00,453.2194598776164,
2021-12-16 13:30:00,482.5943714461787,
2021-12-16 15:00:00,526.923920156938,
2021-12-16 15:30:30,526.923920156938,
2021-12-16 23:59:59,513.1083015771933,c
2021-12-17 00:00:00,537.3601819707219,
2021-12-17 10:00:00,498.56320731030837,
2021-12-17 10:30:00,477.8882079281793,
2021-12-17 12:00:00,415.79868081180393,
2021-12-17 13:30:00,398.0463718924989,
2021-12-17 15:00:00,404.75171691521746,
2021-12-17 15:30:30,404.75171691521746,q
2021-12-17 23:59:59,404.83179978871794,w
2021-12-20 00:00:00,460.669746353582,
2021-12-20 10:00:00,468.4107387930553,
2021-12-20 10:30:00,452.17014873254584,
2021-12-20 12:00:00,454.8780777885959,
2021-12-20 13:30:00,464.4349846209311,
2021-12-20 15:00:00,436.4905567658657,
2021-12-20 15:30:30,436.4905567658657,
2021-12-20 23:59:59,427.94645986583555,c
2021-12-21 00:00:00,396.6605904917087,
2021-12-21 10:00:00,392.55192794087407,
2021-12-21 10:30:00,371.819488187773,
2021-12-21 12:00:00,360.72119538391917,
2021-12-21 13:30:00,342.9126902178227,
2021-12-21 15:00:00,324.8476304350688,
2021-12-21 15:30:30,324.8476304350688,
2021-12-21 23:59:59,320.05336853920926,c
