date,FT_STYLE_2023_Q1,meta
2023-01-05 23:59:59,29.424570903805204,c
2023-01-06 00:00:00,36.40761718247887,
2023-01-06 10:00:00,30.360521450658183,
2023-01-06 10:30:00,34.8529640462846,
2023-01-06 12:00:00,39.366475004032594,
2023-01-06 13:30:00,41.857505256302034,
2023-01-06 15:00:00,46.08155780283266,
2023-01-06 15:30:30,46.08155780283266,
2023-01-06 23:59:59,46.83635750993707,w
2023-01-09 00:00:00,47.06031775133127,
2023-01-09 10:00:00,49.88232129941662,
2023-01-09 10:30:00,45.81749984268126,
2023-01-09 12:00:00,44.369082512927804,
2023-01-09 13:30:00,46.363870349085204,
2023-01-09 15:00:00,49.0264131648068,
2023-01-09 15:30:30,49.0264131648068,
2023-01-09 23:59:59,50.21945212972693,e
2023-01-10 00:00:00,44.21521045712686,
2023-01-10 10:00:00,45.0829915216641,
2023-01-10 10:30:00,45.79654085945501,
2023-01-10 12:00:00,49.89178732876093,
2023-01-10 13:30:00,45.16762533751913,
2023-01-10 15:00:00,48.36824520455693,
2023-01-10 15:30:30,48.36824520455693,
2023-01-10 23:59:59,47.25580539409984,c
2023-01-11 00:00:00,43.193664237973394,
2023-01-11 10:00:00,41.236248544674936,
2023-01-11 10:30:00,36.37648469736669,
2023-01-11 12:00:00,41.716907250606454,
2023-01-11 13:30:00,47.75985591907448,
2023-01-11 15:00:00,46.68505808183562,
2023-01-11 15:30:30,46.68505808183562,
2023-01-11 23:59:59,49.547737849896464,c
2023-01-12 00:00:00,50.89100944075193,
2023-01-12 10:00:00,50.01073026781464,
2023-01-12 10:30:00,54.20032926500491,
2023-01-12 12:00:00,52.17817590848708,
2023-01-12 13:30:00,52.40122848404951,
2023-01-12 15:00:00,49.71277840913001,
2023-01-12 15:30:30,49.71277840913001,
2023-01-12 23:59:59,44.5212627906748,c
2023-01-13 00:00:00,39.13533546790961,
2023-01-13 10:00:00,31.204805351984447,
2023-01-13 10:30:00,29.953012758204807,
2023-01-13 12:00:00,32.730520139015056,
2023-01-13 13:30:00,38.23193329158457,
2023-01-13 15:00:00,39.19469134457276,
2023-01-13 15:30:30,39.19469134457276,
2023-01-13 23:59:59,40.25176064135496,w
2023-01-16 00:00:00,40.25176064135496,
2023-01-16 10:00:00,40.25176064135496,
2023-01-16 10:30:00,40.25176064135496,
2023-01-16 12:00:00,40.25176064135496,
2023-01-16 13:30:00,40.25176064135496,
2023-01-16 15:00:00,40.25176064135496,
2023-01-16 15:30:30,40.25176064135496,
2023-01-16 23:59:59,40.25176064135496,c
2023-01-17 00:00:00,43.145772321400074,
2023-01-17 10:00:00,34.727549521091646,
2023-01-17 10:30:00,38.598989589040855,
2023-01-17 12:00:00,35.8892860491718,
2023-01-17 13:30:00,36.37059542186648,
2023-01-17 15:00:00,34.60963499471276,
2023-01-17 15:30:30,34.60963499471276,
2023-01-17 23:59:59,35.212324173212096,c
2023-01-18 00:00:00,28.61881036270728,
2023-01-18 10:00:00,20.366484620502035,
2023-01-18 10:30:00,25.314490357180375,
2023-01-18 12:00:00,26.043057283729183,
2023-01-18 13:30:00,26.402016656226948,
2023-01-18 15:00:00,27.042870041981587,
2023-01-18 15:30:30,27.042870041981587,
2023-01-18 23:59:59,26.969122497844864,c
2023-01-19 00:00:00,20.84782552890806,
2023-01-19 10:00:00,31.760843995971328,
2023-01-19 10:30:00,37.00357318749343,
2023-01-19 12:00:00,36.60890677147043,
2023-01-19 13:30:00,39.30141189887783,
2023-01-19 15:00:00,40.87574590356883,
2023-01-19 15:30:30,40.87574590356883,
2023-01-19 23:59:59,42.923062645182256,c
2023-01-20 00:00:00,48.81757517281699,
2023-01-20 10:00:00,57.5608817527133,
2023-01-20 10:30:00,60.30781770001212,
2023-01-20 12:00:00,63.646673297043975,
2023-01-20 13:30:00,63.22876226228101,
2023-01-20 15:00:00,64.71001154267213,
2023-01-20 15:30:30,64.71001154267213,
2023-01-20 23:59:59,68.73207711507473,w
2023-01-23 00:00:00,67.28330791072747,
2023-01-23 10:00:00,67.31308449703442,
2023-01-23 10:30:00,65.69695798053615,
2023-01-23 12:00:00,70.4592354429696,
2023-01-23 13:30:00,70.98491483362167,
2023-01-23 15:00:00,68.51548528702696,
2023-01-23 15:30:30,68.51548528702696,
2023-01-23 23:59:59,67.57541813359003,c
