date,MOAT_2021_Q2,meta
2021-06-10 10:30:00,-121.79235865296039,
2021-06-10 12:00:00,-82.97210673773242,
2021-06-10 13:30:00,-56.651624670462695,
2021-06-10 15:00:00,-54.847061931077974,
2021-06-10 15:30:30,-54.847061931077974,
2021-06-10 23:59:59,-27.34041103514778,c
2021-06-11 00:00:00,-57.454752684859784,
2021-06-11 10:00:00,-42.539282526107854,
2021-06-11 10:30:00,-18.029104845174032,
2021-06-11 12:00:00,-18.121922257930862,
2021-06-11 13:30:00,-25.6418748618745,
2021-06-11 15:00:00,-3.1600150245887733,
2021-06-11 15:30:30,-3.1600150245887733,
2021-06-11 23:59:59,0.0,a
2021-06-14 00:00:00,25.925675915549505,
2021-06-14 10:00:00,128.35310897120064,
2021-06-14 10:30:00,113.19273899637929,
2021-06-14 12:00:00,149.14417718616897,
2021-06-14 13:30:00,148.94306240821552,
2021-06-14 15:00:00,162.01742498851567,
2021-06-14 15:30:30,162.01742498851567,
2021-06-14 23:59:59,170.20934929133946,c
2021-06-15 00:00:00,182.07398851714404,
2021-06-15 10:00:00,150.52700264727702,
2021-06-15 10:30:00,148.91722063209306,
2021-06-15 12:00:00,161.3136674001683,
2021-06-15 13:30:00,140.7969353956055,
2021-06-15 15:00:00,128.8433526956229,
2021-06-15 15:30:30,128.8433526956229,
2021-06-15 23:59:59,130.50573677693296,c
2021-06-16 00:00:00,130.82745488453003,
2021-06-16 10:00:00,181.09739045287026,
2021-06-16 10:30:00,203.5317836102472,
2021-06-16 12:00:00,186.73122325362067,
2021-06-16 13:30:00,203.9384137893928,
2021-06-16 15:00:00,152.94690487368644,
2021-06-16 15:30:30,152.94690487368644,
2021-06-16 23:59:59,166.90896868166718,c
2021-06-17 00:00:00,145.95416293312434,
2021-06-17 10:00:00,217.04445496326127,
2021-06-17 10:30:00,230.9208663122957,
2021-06-17 12:00:00,307.86832760606353,
2021-06-17 13:30:00,298.5969453922688,
2021-06-17 15:00:00,309.47585584461115,
2021-06-17 15:30:30,309.47585584461115,
2021-06-17 23:59:59,309.63109896496496,c
2021-06-18 00:00:00,320.8120037804994,
2021-06-18 10:00:00,359.76829909175217,
2021-06-18 10:30:00,384.3783555814923,
2021-06-18 12:00:00,379.36413259023243,
2021-06-18 13:30:00,391.8393869296832,
2021-06-18 15:00:00,376.4464427661385,
2021-06-18 15:30:30,376.4464427661385,
2021-06-18 23:59:59,338.2789020991529,e
2021-06-21 00:00:00,303.2445813159605,
2021-06-21 10:00:00,298.7415781813571,
2021-06-21 10:30:00,265.60264578730454,
2021-06-21 12:00:00,286.1567173414048,
2021-06-21 13:30:00,292.64567295255097,
2021-06-21 15:00:00,289.5112540375933,
2021-06-21 15:30:30,289.5112540375933,
2021-06-21 23:59:59,266.12762923850295,c
2021-06-22 00:00:00,270.0136259390311,
2021-06-22 10:00:00,310.49298171687315,
2021-06-22 10:30:00,316.6794471766738,
2021-06-22 12:00:00,314.6470399139187,
2021-06-22 13:30:00,302.9746418908949,
2021-06-22 15:00:00,298.4230293188328,
2021-06-22 15:30:30,298.4230293188328,
2021-06-22 23:59:59,302.29549218688146,c
2021-06-23 00:00:00,304.07569804479175,
2021-06-23 10:00:00,316.1189820908125,
2021-06-23 10:30:00,299.6541859186444,
2021-06-23 12:00:00,298.8950565250885,
2021-06-23 13:30:00,293.5399039824422,
2021-06-23 15:00:00,289.32507661060293,
2021-06-23 15:30:30,289.32507661060293,
2021-06-23 23:59:59,297.8723922975266,c
2021-06-24 00:00:00,311.1364196439197,
2021-06-24 10:00:00,334.04428358349753,
2021-06-24 10:30:00,318.2922153042352,
2021-06-24 12:00:00,324.724600533866,
2021-06-24 13:30:00,317.07165397248343,
2021-06-24 15:00:00,320.2285001988129,
2021-06-24 15:30:30,320.2285001988129,
2021-06-24 23:59:59,331.9354737668106,c
2021-06-25 00:00:00,324.1784902902642,
2021-06-25 10:00:00,306.21196910564095,
2021-06-25 10:30:00,324.77979129825445,
2021-06-25 12:00:00,315.2751286178676,
2021-06-25 13:30:00,319.8316170032789,
2021-06-25 15:00:00,316.74868490741653,
2021-06-25 15:30:30,316.74868490741653,
2021-06-25 23:59:59,303.51850535286644,w
2021-06-28 00:00:00,321.3350152444708,
2021-06-28 10:00:00,346.2051524030197,
2021-06-28 10:30:00,345.0951503831795,
2021-06-28 12:00:00,350.28769658247086,
2021-06-28 13:30:00,354.6070573218135,
2021-06-28 15:00:00,353.2008070162275,
2021-06-28 15:30:30,353.2008070162275,
2021-06-28 23:59:59,345.252771870356,c
2021-06-29 00:00:00,351.51154537584245,
2021-06-29 10:00:00,349.9684047444914,
2021-06-29 10:30:00,339.29522467910226,
2021-06-29 12:00:00,357.6063887758494,
2021-06-29 13:30:00,392.6997274618261,
2021-06-29 15:00:00,405.3476970201717,
2021-06-29 15:30:30,405.3476970201717,
2021-06-29 23:59:59,404.33720289336037,c
2021-06-30 00:00:00,403.2511502749249,
2021-06-30 10:00:00,395.37247534146167,
2021-06-30 10:30:00,378.751986234033,
2021-06-30 12:00:00,370.31253120170516,
2021-06-30 13:30:00,353.1601811271318,
2021-06-30 15:00:00,338.47498515886986,
2021-06-30 15:30:30,338.47498515886986,
2021-06-30 23:59:59,335.40541358694,c
2021-07-01 00:00:00,289.6113402636655,
2021-07-01 10:00:00,313.74452206029787,
2021-07-01 10:30:00,299.7269819052617,
2021-07-01 12:00:00,304.0178598150943,
2021-07-01 13:30:00,288.02145151551997,
2021-07-01 15:00:00,303.7041974027563,
2021-07-01 15:30:30,303.7041974027563,
2021-07-01 23:59:59,310.0802222703902,c
2021-07-02 00:00:00,308.06660692072603,
2021-07-02 10:00:00,339.48176602285855,
2021-07-02 10:30:00,332.76012612906396,
2021-07-02 12:00:00,336.91057272421415,
2021-07-02 13:30:00,316.7116333699536,
2021-07-02 15:00:00,320.53315221153315,
2021-07-02 15:30:30,320.53315221153315,
2021-07-02 23:59:59,321.76044832155924,w
2021-07-05 00:00:00,321.76044832155924,
2021-07-05 10:00:00,321.76044832155924,
2021-07-05 10:30:00,321.76044832155924,
2021-07-05 12:00:00,321.76044832155924,
2021-07-05 13:30:00,321.76044832155924,
2021-07-05 15:00:00,321.76044832155924,
2021-07-05 15:30:30,321.76044832155924,
2021-07-05 23:59:59,321.76044832155924,c
2021-07-06 00:00:00,331.04880028080896,
2021-07-06 10:00:00,346.83451169300105,
2021-07-06 10:30:00,404.2174013973969,
2021-07-06 12:00:00,404.80222035595705,
2021-07-06 13:30:00,400.418243138865,
2021-07-06 15:00:00,398.2247058698498,
2021-07-06 15:30:30,398.2247058698498,
2021-07-06 23:59:59,398.9149948019679,c
2021-07-07 00:00:00,432.39542919497546,
2021-07-07 10:00:00,416.42977436103143,
2021-07-07 10:30:00,409.00354044753044,
2021-07-07 12:00:00,407.3847110419647,
2021-07-07 13:30:00,397.68249977800804,
2021-07-07 15:00:00,390.9153884699857,
2021-07-07 15:30:30,390.9153884699857,
2021-07-07 23:59:59,398.94881069797674,c
2021-07-08 00:00:00,405.585034027664,
2021-07-08 10:00:00,399.53632345169024,
2021-07-08 10:30:00,414.234425460013,
2021-07-08 12:00:00,386.3155949262186,
2021-07-08 13:30:00,400.7996150735496,
2021-07-08 15:00:00,421.1824023394557,
2021-07-08 15:30:30,421.1824023394557,
2021-07-08 23:59:59,414.1518492349791,c
2021-07-09 00:00:00,355.83543178879916,
2021-07-09 10:00:00,367.0057425636008,
2021-07-09 10:30:00,351.8607768428474,
2021-07-09 12:00:00,375.5625328199998,
2021-07-09 13:30:00,393.64446951986776,
2021-07-09 15:00:00,393.9821722024884,
2021-07-09 15:30:30,393.9821722024884,
2021-07-09 23:59:59,399.3862335248017,w
