date,EU_HEX25_2022_Q3,meta
2022-08-10 23:59:59,210.6842454054841,c
2022-08-11 00:00:00,195.65882262493892,
2022-08-11 03:30:00,215.0287644421893,
2022-08-11 04:00:00,221.49083953181872,
2022-08-11 06:00:00,213.51058829388666,
2022-08-11 08:00:00,208.8527118112118,
2022-08-11 10:30:00,201.41578685711545,
2022-08-11 11:00:00,184.26336483711637,
2022-08-11 23:59:59,192.90305118810303,c
2022-08-12 00:00:00,211.60021549184964,
2022-08-12 03:30:00,219.1655953577408,
2022-08-12 04:00:00,224.9406724650791,
2022-08-12 06:00:00,204.43799824352374,
2022-08-12 08:00:00,202.4790437952533,
2022-08-12 10:30:00,192.90833361925235,
2022-08-12 11:00:00,197.73473730736657,
2022-08-12 23:59:59,184.53623079176123,w
