date,EU_FTSEUK_MIG_2021_Q4,meta
2021-12-16 06:00:00,-149.1485265899173,
2021-12-16 08:00:00,-94.95593067534674,
2021-12-16 10:30:00,-81.57135412145499,
2021-12-16 11:00:00,-97.93554412004369,
2021-12-16 23:59:59,-144.695350775316,c
2021-12-17 00:00:00,-140.0384121307752,
2021-12-17 03:30:00,-119.86304748509883,
2021-12-17 04:00:00,-107.22247735025348,
2021-12-17 06:00:00,-112.46162846496964,
2021-12-17 08:00:00,-120.64013129602472,
2021-12-17 10:30:00,-144.15196229940238,
2021-12-17 11:00:00,-129.4916362986719,
2021-12-17 23:59:59,10.990496752089712,e
2021-12-20 00:00:00,-69.91034983547434,
2021-12-20 03:30:00,34.369053801375685,
2021-12-20 04:00:00,84.10510138010568,
2021-12-20 06:00:00,21.629108311753953,
2021-12-20 08:00:00,56.67194894940212,
2021-12-20 10:30:00,73.51224650029326,
2021-12-20 11:00:00,100.59427000045207,
2021-12-20 23:59:59,87.39108400396071,c
2021-12-21 00:00:00,121.41580550039953,
2021-12-21 03:30:00,102.4062558263322,
2021-12-21 04:00:00,43.89226915498648,
2021-12-21 06:00:00,-5.238492062365822,
2021-12-21 08:00:00,-37.23760068403226,
2021-12-21 10:30:00,-47.912765603630305,
2021-12-21 11:00:00,-67.44163457355171,
2021-12-21 23:59:59,-63.33669875006717,c
2021-12-22 00:00:00,-4.029772217641948,
2021-12-22 03:30:00,23.22617323672557,
2021-12-22 04:00:00,33.46789710776511,
2021-12-22 06:00:00,40.19597927267023,
2021-12-22 08:00:00,61.29349547548691,
2021-12-22 10:30:00,132.2941527219641,
2021-12-22 11:00:00,143.18000134083877,
2021-12-22 23:59:59,145.20337281199227,c
2021-12-23 00:00:00,113.98280655609597,
2021-12-23 03:30:00,101.75357675975829,
2021-12-23 04:00:00,129.44007107343714,
2021-12-23 06:00:00,103.54537796202067,
2021-12-23 08:00:00,79.31349829097144,
2021-12-23 10:30:00,51.26485280306815,
2021-12-23 11:00:00,60.759387332169354,
2021-12-23 23:59:59,49.378299342162336,c
2021-12-24 00:00:00,160.66833942242374,
2021-12-24 03:30:00,54.66675067342203,
2021-12-24 04:00:00,49.82889764161018,
2021-12-24 06:00:00,41.67564373692994,
2021-12-24 08:00:00,41.67564373692994,
2021-12-24 10:30:00,41.67564373692994,
2021-12-24 11:00:00,41.67564373692994,
2021-12-24 23:59:59,48.757815830270374,w
2021-12-27 00:00:00,48.757815830270374,
2021-12-27 03:30:00,48.757815830270374,
2021-12-27 04:00:00,48.757815830270374,
2021-12-27 06:00:00,48.757815830270374,
2021-12-27 08:00:00,48.757815830270374,
2021-12-27 10:30:00,48.757815830270374,
2021-12-27 11:00:00,48.757815830270374,
2021-12-27 23:59:59,48.757815830270374,c
2021-12-28 00:00:00,48.757815830270374,
2021-12-28 03:30:00,48.757815830270374,
2021-12-28 04:00:00,48.757815830270374,
2021-12-28 06:00:00,48.757815830270374,
2021-12-28 08:00:00,48.757815830270374,
2021-12-28 10:30:00,48.757815830270374,
2021-12-28 11:00:00,48.757815830270374,
2021-12-28 23:59:59,48.757815830270374,c
2021-12-29 00:00:00,128.03306559433258,
2021-12-29 03:30:00,174.56881790223179,
2021-12-29 04:00:00,151.83984564177445,
2021-12-29 06:00:00,181.82566408875027,
2021-12-29 08:00:00,237.3059189070127,
2021-12-29 10:30:00,269.0917942697224,
2021-12-29 11:00:00,280.761399269496,
2021-12-29 23:59:59,247.9755274480931,c
2021-12-30 00:00:00,245.90367213329955,
2021-12-30 03:30:00,216.9995821436387,
2021-12-30 04:00:00,211.30243565981982,
2021-12-30 06:00:00,227.87332213134232,
2021-12-30 08:00:00,225.09634554158947,
2021-12-30 10:30:00,213.7318762925197,
2021-12-30 11:00:00,211.52097741080252,
2021-12-30 23:59:59,226.99992212362304,c
2021-12-31 00:00:00,138.23644650948427,
2021-12-31 03:30:00,166.86947304580644,
2021-12-31 04:00:00,160.45043724647712,
2021-12-31 06:00:00,168.17178410855013,
2021-12-31 08:00:00,168.17178410855013,
2021-12-31 10:30:00,168.17178410855013,
2021-12-31 11:00:00,168.17178410855013,
2021-12-31 23:59:59,210.8027478881022,w
