date,SMLF_2023_Q1,meta
2023-02-27 15:00:00,-0.9778725949061595,
2023-02-27 15:30:30,-0.9778725949061595,
2023-02-27 23:59:59,0.0,a
2023-02-28 00:00:00,4.747341417149698,
2023-02-28 10:00:00,13.438060482619449,
2023-02-28 10:30:00,7.754109813736477,
2023-02-28 12:00:00,5.718507322081678,
2023-02-28 13:30:00,3.0560639759691526,
2023-02-28 15:00:00,-2.0966409240849657,
2023-02-28 15:30:30,-2.0966409240849657,
2023-02-28 23:59:59,1.3940721783070558,e
2023-03-01 00:00:00,2.7446848224159908,
2023-03-01 10:00:00,-18.46306605213391,
2023-03-01 10:30:00,-19.38050392987816,
2023-03-01 12:00:00,-20.10262830239401,
2023-03-01 13:30:00,-21.97231848173351,
2023-03-01 15:00:00,-21.31591444621523,
2023-03-01 15:30:30,-21.31591444621523,
2023-03-01 23:59:59,-20.146546444753824,c
2023-03-02 00:00:00,-24.618860041761593,
2023-03-02 10:00:00,-27.084092396011783,
2023-03-02 10:30:00,-28.573744307982793,
2023-03-02 12:00:00,-34.9725101850654,
2023-03-02 13:30:00,-36.13950036790777,
2023-03-02 15:00:00,-36.66080636833294,
2023-03-02 15:30:30,-36.66080636833294,
2023-03-02 23:59:59,-34.78001787970078,c
2023-03-03 00:00:00,-30.455902446556138,
2023-03-03 10:00:00,-21.428085573634917,
2023-03-03 10:30:00,-20.50812960440203,
2023-03-03 12:00:00,-27.064580436018844,
2023-03-03 13:30:00,-27.711913418965423,
2023-03-03 15:00:00,-23.713458476446647,
2023-03-03 15:30:30,-23.713458476446647,
2023-03-03 23:59:59,-19.684658623532414,w
2023-03-06 00:00:00,-20.104913301477666,
2023-03-06 10:00:00,-2.0588450103899163,
2023-03-06 10:30:00,5.237838850203957,
2023-03-06 12:00:00,20.336573775414195,
2023-03-06 13:30:00,21.742328966470836,
2023-03-06 15:00:00,30.158490636027068,
2023-03-06 15:30:30,30.158490636027068,
2023-03-06 23:59:59,22.941548606902757,c
2023-03-07 00:00:00,20.76459550728049,
2023-03-07 10:00:00,19.49197039630451,
2023-03-07 10:30:00,21.486249731058535,
2023-03-07 12:00:00,18.65082710429766,
2023-03-07 13:30:00,22.600738106212418,
2023-03-07 15:00:00,18.07134762906287,
2023-03-07 15:30:30,18.07134762906287,
2023-03-07 23:59:59,7.193834170303887,c
2023-03-08 00:00:00,12.995249678228959,
2023-03-08 10:00:00,8.05895181743233,
2023-03-08 10:30:00,4.313728861904053,
2023-03-08 12:00:00,7.540572904304838,
2023-03-08 13:30:00,11.35874423719008,
2023-03-08 15:00:00,14.941220910616096,
2023-03-08 15:30:30,14.941220910616096,
2023-03-08 23:59:59,3.9818893326366265,c
2023-03-09 00:00:00,-2.7854349387361594,
2023-03-09 10:00:00,1.5869416293004406,
2023-03-09 10:30:00,6.2901150419787655,
2023-03-09 12:00:00,1.5909967874175663,
2023-03-09 13:30:00,-3.908888798763087,
2023-03-09 15:00:00,-10.098363719940437,
2023-03-09 15:30:30,-10.098363719940437,
2023-03-09 23:59:59,-9.663752202550711,c
2023-03-10 00:00:00,-6.4161536207928975,
2023-03-10 10:00:00,-33.23963199885014,
2023-03-10 10:30:00,-24.352538523239048,
2023-03-10 12:00:00,-22.3371149377474,
2023-03-10 13:30:00,-27.982343044930303,
2023-03-10 15:00:00,-22.894572369073444,
2023-03-10 15:30:30,-22.894572369073444,
2023-03-10 23:59:59,-18.981248416658616,w
2023-03-13 00:00:00,-18.981248416658616,
2023-03-13 10:00:00,-18.981248416658616,
2023-03-13 10:30:00,-18.981248416658616,
2023-03-13 12:00:00,-18.981248416658616,
2023-03-13 13:30:00,-18.981248416658616,
2023-03-13 15:00:00,-18.981248416658616,
2023-03-13 15:30:30,-18.981248416658616,
2023-03-13 23:59:59,-18.981248416658616,c
2023-03-14 00:00:00,-18.981248416658616,
2023-03-14 10:00:00,-18.981248416658616,
2023-03-14 10:30:00,-18.981248416658616,
2023-03-14 12:00:00,-18.981248416658616,
2023-03-14 13:30:00,-18.981248416658616,
2023-03-14 15:00:00,-18.981248416658616,
2023-03-14 15:30:30,-18.981248416658616,
2023-03-14 23:59:59,-18.981248416658616,c
