date,FVD_2022_Jun,meta
2022-06-17 15:30:30,36.968615020479135,s
2022-06-17 23:59:59,12.9516390502784,w
2022-06-20 00:00:00,12.9516390502784,
2022-06-20 10:00:00,12.9516390502784,
2022-06-20 10:30:00,12.9516390502784,
2022-06-20 12:00:00,12.9516390502784,
2022-06-20 13:30:00,12.9516390502784,
2022-06-20 15:00:00,12.9516390502784,
2022-06-20 15:30:30,12.9516390502784,
2022-06-20 23:59:59,12.9516390502784,c
2022-06-21 00:00:00,19.661168060803973,
2022-06-21 10:00:00,-5.1105559223894526,
2022-06-21 10:30:00,-1.8649392176348218,
2022-06-21 12:00:00,-4.525771811391472,
2022-06-21 13:30:00,-4.3839341841972805,
2022-06-21 15:00:00,0.7712224780863419,
2022-06-21 15:30:30,0.7712224780863419,
2022-06-21 23:59:59,0.0,a
2022-06-22 00:00:00,27.51772432699086,
2022-06-22 10:00:00,33.70753940651651,
2022-06-22 10:30:00,37.95534434381855,
2022-06-22 12:00:00,34.5777610744698,
2022-06-22 13:30:00,21.309488872173368,
2022-06-22 15:00:00,26.472601169699672,
2022-06-22 15:30:30,26.472601169699672,
2022-06-22 23:59:59,21.87423329719634,c
2022-06-23 00:00:00,27.105238843026875,
2022-06-23 10:00:00,25.34508086411934,
2022-06-23 10:30:00,11.401543497384802,
2022-06-23 12:00:00,6.349127023525293,
2022-06-23 13:30:00,27.14561085239812,
2022-06-23 15:00:00,25.617876552395472,
2022-06-23 15:30:30,25.617876552395472,
2022-06-23 23:59:59,23.483040921106962,e
2022-06-24 00:00:00,52.8897460260107,
2022-06-24 10:00:00,81.9970358379248,
2022-06-24 10:30:00,87.20179070250391,
2022-06-24 12:00:00,80.064450786875,
2022-06-24 13:30:00,83.73303486516635,
2022-06-24 15:00:00,76.13145016183887,
2022-06-24 15:30:30,76.13145016183887,
2022-06-24 23:59:59,71.07505546761163,w
2022-06-27 00:00:00,78.454575619889,
2022-06-27 10:00:00,93.68965962375202,
2022-06-27 10:30:00,105.21663750577007,
2022-06-27 12:00:00,113.59044193781887,
2022-06-27 13:30:00,109.36297489886407,
2022-06-27 15:00:00,103.855089890991,
2022-06-27 15:30:30,103.855089890991,
2022-06-27 23:59:59,101.62672989252692,c
2022-06-28 00:00:00,109.53224233127561,
2022-06-28 10:00:00,114.26226631311516,
2022-06-28 10:30:00,129.39372676528916,
2022-06-28 12:00:00,123.19884622910975,
2022-06-28 13:30:00,116.70408361087043,
2022-06-28 15:00:00,120.43761698965564,
2022-06-28 15:30:30,120.43761698965564,
2022-06-28 23:59:59,126.4165235205975,c
2022-06-29 00:00:00,118.51204663829621,
2022-06-29 10:00:00,101.00520984445369,
2022-06-29 10:30:00,112.95204471846341,
2022-06-29 12:00:00,116.25080133727826,
2022-06-29 13:30:00,117.21651277774113,
2022-06-29 15:00:00,134.55529935738176,
2022-06-29 15:30:30,134.55529935738176,
2022-06-29 23:59:59,140.51162390180838,c
2022-06-30 00:00:00,122.70323346457583,
2022-06-30 10:00:00,121.78361491294682,
2022-06-30 10:30:00,119.5917915684286,
2022-06-30 12:00:00,111.37682138315627,
2022-06-30 13:30:00,110.56617914159875,
2022-06-30 15:00:00,108.2829141134877,
2022-06-30 15:30:30,108.2829141134877,
2022-06-30 23:59:59,102.5730548061277,c
2022-07-01 00:00:00,100.84676035349891,
2022-07-01 10:00:00,90.19141600222576,
2022-07-01 10:30:00,85.71127842530116,
2022-07-01 12:00:00,91.03868449149613,
2022-07-01 13:30:00,94.86692810438204,
2022-07-01 15:00:00,85.7491304100932,
2022-07-01 15:30:30,85.7491304100932,
2022-07-01 23:59:59,89.97716647785876,w
2022-07-04 00:00:00,89.97716647785876,
2022-07-04 10:00:00,89.97716647785876,
2022-07-04 10:30:00,89.97716647785876,
2022-07-04 12:00:00,89.97716647785876,
2022-07-04 13:30:00,89.97716647785876,
2022-07-04 15:00:00,89.97716647785876,
2022-07-04 15:30:30,89.97716647785876,
2022-07-04 23:59:59,89.97716647785876,c
2022-07-05 00:00:00,93.98602649051098,
2022-07-05 10:00:00,80.77694218016575,
2022-07-05 10:30:00,94.48121886891236,
2022-07-05 12:00:00,81.13295247569125,
2022-07-05 13:30:00,78.27225696101245,
2022-07-05 15:00:00,89.07519035544398,
2022-07-05 15:30:30,89.07519035544398,
2022-07-05 23:59:59,77.7335706587221,c
2022-07-06 00:00:00,68.86445332278022,
2022-07-06 10:00:00,46.70904673439769,
2022-07-06 10:30:00,37.17114372862101,
2022-07-06 12:00:00,52.72229899375986,
2022-07-06 13:30:00,45.87370090053151,
2022-07-06 15:00:00,57.08463327628239,
2022-07-06 15:30:30,57.08463327628239,
2022-07-06 23:59:59,58.640448336778945,c
2022-07-07 00:00:00,67.0219314398775,
2022-07-07 10:00:00,42.17132955688924,
2022-07-07 10:30:00,32.26849203089901,
2022-07-07 12:00:00,38.26524671348598,
2022-07-07 13:30:00,37.806753839088664,
2022-07-07 15:00:00,42.25880631386864,
2022-07-07 15:30:30,42.25880631386864,
2022-07-07 23:59:59,47.79955409541991,c
