date,MSCI_US_SC_AD_HEDGED_2021_Q2,meta
2021-04-23 12:00:00,-18.803601752467785,
2021-04-23 13:30:00,-17.04868623280163,
2021-04-23 15:00:00,-28.65840642866442,
2021-04-23 15:30:30,-28.65840642866442,
2021-04-23 23:59:59,-13.114047656782532,w
2021-04-26 00:00:00,-1.8136066798615502,
2021-04-26 10:00:00,-21.587699224763583,
2021-04-26 10:30:00,-34.221656607256136,
2021-04-26 12:00:00,-38.33676560593631,
2021-04-26 13:30:00,-45.084158509809185,
2021-04-26 15:00:00,-43.69171412985361,
2021-04-26 15:30:30,-43.69171412985361,
2021-04-26 23:59:59,-49.10783701726268,c
2021-04-27 00:00:00,-58.147375599633506,
2021-04-27 10:00:00,-64.14896290968863,
2021-04-27 10:30:00,-61.11013652920201,
2021-04-27 12:00:00,-52.17972259361113,
2021-04-27 13:30:00,-42.81693263149373,
2021-04-27 15:00:00,-33.55616974783743,
2021-04-27 15:30:30,-33.55616974783743,
2021-04-27 23:59:59,-63.486765321848,c
2021-04-28 00:00:00,-51.72217616997659,
2021-04-28 10:00:00,-40.19738027254925,
2021-04-28 10:30:00,-47.71746771266726,
2021-04-28 12:00:00,-54.3486852918968,
2021-04-28 13:30:00,-61.83838680865256,
2021-04-28 15:00:00,-74.71629385110782,
2021-04-28 15:30:30,-74.71629385110782,
2021-04-28 23:59:59,-60.86528426552695,c
2021-04-29 00:00:00,-99.59768759060262,
2021-04-29 10:00:00,-83.38531882861935,
2021-04-29 10:30:00,-58.723058060247695,
2021-04-29 12:00:00,-46.75289104811327,
2021-04-29 13:30:00,-35.973758121924675,
2021-04-29 15:00:00,-39.66990775975228,
2021-04-29 15:30:30,-39.66990775975228,
2021-04-29 23:59:59,-29.607857176246398,c
2021-04-30 00:00:00,11.650476768767021,
2021-04-30 10:00:00,-22.46783105259692,
2021-04-30 10:30:00,-26.76930619292034,
2021-04-30 12:00:00,-6.3310569002787815,
2021-04-30 13:30:00,-12.424633263891337,
2021-04-30 15:00:00,4.679088495624455,
2021-04-30 15:30:30,4.679088495624455,
2021-04-30 23:59:59,1.8593729390750013,w
2021-05-03 00:00:00,-34.315351970428765,
2021-05-03 10:00:00,-41.704114697390196,
2021-05-03 10:30:00,-28.22935751163095,
2021-05-03 12:00:00,-46.63778260161371,
2021-05-03 13:30:00,-55.11491672710872,
2021-05-03 15:00:00,-59.79788902055134,
2021-05-03 15:30:30,-59.79788902055134,
2021-05-03 23:59:59,-43.98010452487051,c
2021-05-04 00:00:00,-40.100247953116195,
2021-05-04 10:00:00,-2.6009463482232604,
2021-05-04 10:30:00,-18.758014012776584,
2021-05-04 12:00:00,7.676918759836099,
2021-05-04 13:30:00,-9.160246982231001,
2021-05-04 15:00:00,5.73699287308682,
2021-05-04 15:30:30,5.73699287308682,
2021-05-04 23:59:59,-1.4642009242297718,c
2021-05-05 00:00:00,-11.577535528836961,
2021-05-05 10:00:00,8.060385594034415,
2021-05-05 10:30:00,20.244657220085628,
2021-05-05 12:00:00,7.98377667052182,
2021-05-05 13:30:00,13.79031303587135,
2021-05-05 15:00:00,13.878475326327134,
2021-05-05 15:30:30,13.878475326327134,
2021-05-05 23:59:59,34.423168292802075,c
2021-05-06 00:00:00,33.390651142576644,
2021-05-06 10:00:00,56.23140107767449,
2021-05-06 10:30:00,65.20993097736118,
2021-05-06 12:00:00,31.951998496883334,
2021-05-06 13:30:00,48.03235140925926,
2021-05-06 15:00:00,63.83405322202043,
2021-05-06 15:30:30,63.83405322202043,
2021-05-06 23:59:59,6.642943330885828,c
2021-05-07 00:00:00,-14.97398420913214,
2021-05-07 10:00:00,-30.772579068852338,
2021-05-07 10:30:00,-18.853312404474764,
2021-05-07 12:00:00,-33.66017575973683,
2021-05-07 13:30:00,-44.55743852182604,
2021-05-07 15:00:00,-52.286543534853536,
2021-05-07 15:30:30,-52.286543534853536,
2021-05-07 23:59:59,-52.27941852591948,w
2021-05-10 00:00:00,-36.76535437734947,
2021-05-10 10:00:00,-36.98697841829471,
2021-05-10 10:30:00,-25.413804474602784,
2021-05-10 12:00:00,-31.617407086832827,
2021-05-10 13:30:00,-24.642953044270143,
2021-05-10 15:00:00,-4.801030228709351,
2021-05-10 15:30:30,-4.801030228709351,
2021-05-10 23:59:59,22.008157565132933,c
2021-05-11 00:00:00,78.09102981969681,
2021-05-11 10:00:00,-1.1820058865782812,
2021-05-11 10:30:00,48.17397441963976,
2021-05-11 12:00:00,-2.330221828671256,
2021-05-11 13:30:00,-21.503859595504764,
2021-05-11 15:00:00,-5.246008746953521,
2021-05-11 15:30:30,-5.246008746953521,
2021-05-11 23:59:59,0.0,a
2021-05-12 00:00:00,25.874350606193275,
2021-05-12 10:00:00,-2.964247844088277,
2021-05-12 10:30:00,-4.483216561095105,
2021-05-12 12:00:00,-24.635154036980566,
2021-05-12 13:30:00,-33.47391091721693,
2021-05-12 15:00:00,-0.2562596724146715,
2021-05-12 15:30:30,-0.2562596724146715,
2021-05-12 23:59:59,28.313015075374096,c
2021-05-13 00:00:00,4.278348843234653,
2021-05-13 10:00:00,-34.37135095346366,
2021-05-13 10:30:00,-24.918292406315686,
2021-05-13 12:00:00,2.9129125628351176,
2021-05-13 13:30:00,-5.135709426139329,
2021-05-13 15:00:00,-34.31717876891753,
2021-05-13 15:30:30,-34.31717876891753,u
2021-05-13 23:59:59,-51.283098176792464,c
2021-05-14 00:00:00,-77.06431659662667,
2021-05-14 10:00:00,-91.84158806444748,
2021-05-14 10:30:00,-106.7195531209436,
2021-05-14 12:00:00,-122.98514468485155,
2021-05-14 13:30:00,-145.67953736968047,
2021-05-14 15:00:00,-162.16598009432573,
2021-05-14 15:30:30,-162.16598009432573,
2021-05-14 23:59:59,-149.56620963066143,w
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
0,-149.56620963066143,
2021-05-17 00:00:00,-130.94513000641655,
2021-05-17 10:00:00,-105.85317344924715,
2021-05-17 10:30:00,-111.6253122166936,
2021-05-17 12:00:00,-108.24406574679597,
2021-05-17 13:30:00,-115.20710419019133,
2021-05-17 15:00:00,-113.77574727767296,
2021-05-17 15:30:30,-113.77574727767296,
2021-05-17 23:59:59,-127.50875578928799,c
2021-05-18 00:00:00,-127.2912570537701,
2021-05-18 10:00:00,-108.34812691302568,
2021-05-18 10:30:00,-116.08464678872497,
2021-05-18 12:00:00,-113.52205474057246,
2021-05-18 13:30:00,-104.39511470942625,
2021-05-18 15:00:00,-90.8530292004375,
2021-05-18 15:30:30,-90.8530292004375,
2021-05-18 23:59:59,-58.42083618968263,c
2021-05-19 00:00:00,-10.829588220570258,
2021-05-19 10:00:00,7.698363399354093,
2021-05-19 10:30:00,1.5949684894644633,
2021-05-19 12:00:00,6.723605875902649,
2021-05-19 13:30:00,11.344149344483412,
2021-05-19 15:00:00,21.23144551347832,
2021-05-19 15:30:30,21.23144551347832,
2021-05-19 23:59:59,6.022845225177662,c
2021-05-20 00:00:00,14.103181989255063,
2021-05-20 10:00:00,31.437208084626945,
2021-05-20 10:30:00,13.427153331104364,
2021-05-20 12:00:00,-11.721834291671257,
2021-05-20 13:30:00,7.491862994161238,
2021-05-20 15:00:00,2.9793372620533773,
2021-05-20 15:30:30,2.9793372620533773,
2021-05-20 23:59:59,1.0544182473040564,c
2021-05-21 00:00:00,-28.30804524119685,
2021-05-21 10:00:00,-44.44739446431913,
2021-05-21 10:30:00,-29.335685209484836,
2021-05-21 12:00:00,-17.659552653928586,
2021-05-21 13:30:00,-7.4144636305259155,
2021-05-21 15:00:00,-10.484944509676552,
2021-05-21 15:30:30,-10.484944509676552,
2021-05-21 23:59:59,17.4464424160592,w
2021-05-24 00:00:00,0.28271477832686287,
2021-05-24 10:00:00,-7.612283021599978,
2021-05-24 10:30:00,-9.252599791292596,
2021-05-24 12:00:00,-10.58225931859306,
2021-05-24 13:30:00,-15.655110764519577,
2021-05-24 15:00:00,-30.674344354172717,
2021-05-24 15:30:30,-30.674344354172717,
2021-05-24 23:59:59,-22.21946740083331,c
2021-05-25 00:00:00,-37.91073345338327,
2021-05-25 10:00:00,-17.096115129302234,
2021-05-25 10:30:00,-20.394911320694064,
2021-05-25 12:00:00,-13.910572564902395,
2021-05-25 13:30:00,-0.14348514837092807,
2021-05-25 15:00:00,25.709722065826554,
2021-05-25 15:30:30,25.709722065826554,
2021-05-25 23:59:59,31.08642549934393,c
2021-05-26 00:00:00,12.526324849128287,
2021-05-26 10:00:00,18.74175831844741,
2021-05-26 10:30:00,13.416217955855245,
2021-05-26 12:00:00,-8.018860942422634,
2021-05-26 13:30:00,-15.369497564548055,
2021-05-26 15:00:00,-10.87194430522186,
2021-05-26 15:30:30,-10.87194430522186,
2021-05-26 23:59:59,-16.811386273606786,c
2021-05-27 00:00:00,-38.258495778354245,
2021-05-27 10:00:00,-58.63610435445844,
2021-05-27 10:30:00,-68.2489988472471,
2021-05-27 12:00:00,-79.19796170273094,
2021-05-27 13:30:00,-80.26232303418874,
2021-05-27 15:00:00,-82.27522556977056,
2021-05-27 15:30:30,-82.27522556977056,
2021-05-27 23:59:59,-57.74632331897965,e
2021-05-28 00:00:00,-98.79767649609903,
2021-05-28 10:00:00,-78.7801770651431,
2021-05-28 10:30:00,-72.09964306146048,
2021-05-28 12:00:00,-80.97874607071208,
2021-05-28 13:30:00,-88.62344619712258,
2021-05-28 15:00:00,-76.48865353678366,
2021-05-28 15:30:30,-76.48865353678366,
2021-05-28 23:59:59,-75.0311269707995,w
2021-05-31 00:00:00,-75.0311269707995,
2021-05-31 10:00:00,-75.0311269707995,
2021-05-31 10:30:00,-75.0311269707995,
2021-05-31 12:00:00,-75.0311269707995,
2021-05-31 13:30:00,-75.0311269707995,
2021-05-31 15:00:00,-75.0311269707995,
2021-05-31 15:30:30,-75.0311269707995,
2021-05-31 23:59:59,-75.0311269707995,c
2021-06-01 00:00:00,-111.30944532040758,
2021-06-01 10:00:00,-100.46665779953946,
2021-06-01 10:30:00,-105.77676118084491,
2021-06-01 12:00:00,-93.35878705933146,
2021-06-01 13:30:00,-93.84386097147535,
2021-06-01 15:00:00,-103.63149906751278,
2021-06-01 15:30:30,-103.63149906751278,
2021-06-01 23:59:59,-88.2271114539376,c
2021-06-02 00:00:00,-103.41187685305158,
2021-06-02 10:00:00,-80.07263858226725,
2021-06-02 10:30:00,-83.77418805112302,
2021-06-02 12:00:00,-70.90104042576922,
2021-06-02 13:30:00,-51.90450001165027,
2021-06-02 15:00:00,-42.90381202851677,
2021-06-02 15:30:30,-42.90381202851677,
2021-06-02 23:59:59,-46.167246550229265,c
2021-06-03 00:00:00,-46.64082176297143,
2021-06-03 10:00:00,11.387902105079775,
2021-06-03 10:30:00,24.421232127594976,
2021-06-03 12:00:00,14.454420702801599,
2021-06-03 13:30:00,4.571948719736156,
2021-06-03 15:00:00,2.272216446056518,
2021-06-03 15:30:30,2.272216446056518,
2021-06-03 23:59:59,15.46963821451709,c
2021-06-04 00:00:00,-2.843746193500465,
2021-06-04 10:00:00,11.177891168287715,
2021-06-04 10:30:00,4.136679414578339,
2021-06-04 12:00:00,15.151116225591977,
2021-06-04 13:30:00,12.014635582831488,
2021-06-04 15:00:00,6.497689950729182,
2021-06-04 15:30:30,6.497689950729182,
2021-06-04 23:59:59,2.9928948005149323,w
2021-06-07 00:00:00,2.929194771836592,
2021-06-07 10:00:00,-39.32307877813855,
2021-06-07 10:30:00,-36.839863384398996,
2021-06-07 12:00:00,-71.78972512223527,
2021-06-07 13:30:00,-93.25701509076907,
2021-06-07 15:00:00,-89.38615527746151,
2021-06-07 15:30:30,-89.38615527746151,
2021-06-07 23:59:59,-89.53768188526647,c
2021-06-08 00:00:00,-113.75461419115663,
2021-06-08 10:00:00,-116.3506179873475,
2021-06-08 10:30:00,-114.30962064717869,
2021-06-08 12:00:00,-103.18929340540899,
2021-06-08 13:30:00,-102.49647451425244,
2021-06-08 15:00:00,-127.20029416072475,
2021-06-08 15:30:30,-127.20029416072475,
2021-06-08 23:59:59,-129.16319697511972,c
2021-06-09 00:00:00,-136.28640266016555,
2021-06-09 10:00:00,-143.9291930105751,
2021-06-09 10:30:00,-147.9904450630288,
2021-06-09 12:00:00,-128.63658762130217,
2021-06-09 13:30:00,-137.74207379435165,
2021-06-09 15:00:00,-127.8106107826211,
2021-06-09 15:30:30,-127.8106107826211,
2021-06-09 23:59:59,-123.01738743955775,c
2021-06-10 00:00:00,-137.340491286031,
2021-06-10 10:00:00,-130.69153329424216,
2021-06-10 10:30:00,-127.0262846687956,
2021-06-10 12:00:00,-121.38835087198686,
2021-06-10 13:30:00,-126.1769890358787,
2021-06-10 15:00:00,-125.9875427113866,
2021-06-10 15:30:30,-125.9875427113866,
2021-06-10 23:59:59,-118.16465576265637,c
2021-06-11 00:00:00,-130.9607611713036,
2021-06-11 10:00:00,-158.52893875499694,
2021-06-11 10:30:00,-155.54964625459434,
2021-06-11 12:00:00,-135.02985139839802,
2021-06-11 13:30:00,-142.40190520331407,
2021-06-11 15:00:00,-142.80830140694889,
2021-06-11 15:30:30,-142.80830140694889,
2021-06-11 23:59:59,-155.69474404013135,w
2021-06-14 00:00:00,-146.32147233349815,
2021-06-14 10:00:00,-149.921677434475,
2021-06-14 10:30:00,-140.88550099304257,
2021-06-14 12:00:00,-133.10951911137636,
2021-06-14 13:30:00,-120.13117676141428,
2021-06-14 15:00:00,-117.34549488086896,
2021-06-14 15:30:30,-117.34549488086896,
2021-06-14 23:59:59,-123.19561875870477,c
2021-06-15 00:00:00,-127.28186050341856,
2021-06-15 10:00:00,-126.83336026032475,
2021-06-15 10:30:00,-109.73589587954575,
2021-06-15 12:00:00,-105.15303043990298,
2021-06-15 13:30:00,-120.21779744707419,
2021-06-15 15:00:00,-124.75949571989213,
2021-06-15 15:30:30,-124.75949571989213,
2021-06-15 23:59:59,-130.93516760630337,c
2021-06-16 00:00:00,-106.90069862598875,
2021-06-16 10:00:00,-102.21436905185556,
2021-06-16 10:30:00,-105.95074227409896,
2021-06-16 12:00:00,-106.50167279334073,
2021-06-16 13:30:00,-66.47449379079717,
2021-06-16 15:00:00,-82.14478210526067,
2021-06-16 15:30:30,-82.14478210526067,
2021-06-16 23:59:59,-102.74186321641719,c
2021-06-17 00:00:00,-90.89538021438239,
2021-06-17 10:00:00,-73.19783317157635,
2021-06-17 10:30:00,-71.24215755582009,
2021-06-17 12:00:00,-42.69055061788822,
2021-06-17 13:30:00,-57.7042682027145,
2021-06-17 15:00:00,-72.38556767925684,
2021-06-17 15:30:30,-72.38556767925684,
2021-06-17 23:59:59,-75.77789560685096,c
