date,EU_IBEX_2022_Q4,meta
2022-12-07 03:30:00,29.586729452339114,
2022-12-07 04:00:00,54.909452925976666,
2022-12-07 06:00:00,61.95478488502545,
2022-12-07 08:00:00,79.60054624680106,
2022-12-07 10:30:00,46.19144709277248,
2022-12-07 11:00:00,46.63124477246515,
2022-12-07 23:59:59,89.25307302793794,c
2022-12-08 00:00:00,90.14434678540283,
2022-12-08 03:30:00,73.54529686628348,
2022-12-08 04:00:00,97.4213027268595,
2022-12-08 06:00:00,103.67770686684935,
2022-12-08 08:00:00,85.2111768096795,
2022-12-08 10:30:00,53.975281493674856,
2022-12-08 11:00:00,55.868938884613954,
2022-12-08 23:59:59,0.0,a
2022-12-09 00:00:00,13.665905491706326,
2022-12-09 03:30:00,-112.58855386921141,
2022-12-09 04:00:00,-48.60927247882887,
2022-12-09 06:00:00,-39.94538472848171,
2022-12-09 08:00:00,-51.04913612950213,
2022-12-09 10:30:00,-31.062396208604014,
2022-12-09 11:00:00,-30.417529891553386,
2022-12-09 23:59:59,23.894165971511256,w
2022-12-12 00:00:00,75.79929211006515,
2022-12-12 03:30:00,67.07600281318241,
2022-12-12 04:00:00,88.03375643782647,
2022-12-12 06:00:00,47.47613379912195,
2022-12-12 08:00:00,119.71849187540874,
2022-12-12 10:30:00,292.94954832734015,
2022-12-12 11:00:00,286.2847929636207,
2022-12-12 23:59:59,286.28479296363025,c
2022-12-13 00:00:00,469.183582797843,
2022-12-13 03:30:00,316.628310280141,
2022-12-13 04:00:00,360.4517930775637,
2022-12-13 06:00:00,359.51727812348827,
2022-12-13 08:00:00,337.5880550587535,
2022-12-13 10:30:00,290.2711382431039,
2022-12-13 11:00:00,292.161007364703,
2022-12-13 23:59:59,275.90813291895665,c
2022-12-14 00:00:00,240.68230813631794,
2022-12-14 03:30:00,259.6706944875955,
2022-12-14 04:00:00,241.26469332280885,
2022-12-14 06:00:00,301.4476321523882,
2022-12-14 08:00:00,298.10930284482356,
2022-12-14 10:30:00,226.35482821370647,
2022-12-14 11:00:00,228.0031874306335,
2022-12-14 23:59:59,249.14897064809156,c
2022-12-15 00:00:00,249.55227024888723,
2022-12-15 03:30:00,252.25303321820002,
2022-12-15 04:00:00,223.31538258033993,
2022-12-15 06:00:00,203.09842478849055,
2022-12-15 08:00:00,183.29185560732662,
2022-12-15 10:30:00,160.34065751602293,
2022-12-15 11:00:00,176.87697974865864,
2022-12-15 23:59:59,160.08707264710324,c
2022-12-16 00:00:00,125.34922202113762,
2022-12-16 03:30:00,215.02303889934797,
2022-12-16 04:00:00,235.37792434058315,
2022-12-16 06:00:00,230.34451127615966,
2022-12-16 08:00:00,229.1444185822454,
2022-12-16 10:30:00,250.61938255426548,
2022-12-16 11:00:00,253.60420324714755,
2022-12-16 23:59:59,269.39336703386425,e
2022-12-19 00:00:00,284.56597045767535,
2022-12-19 03:30:00,157.36363418379892,
2022-12-19 04:00:00,180.93370965178656,
2022-12-19 06:00:00,233.1849635311803,
2022-12-19 08:00:00,176.92712969326794,
2022-12-19 10:30:00,208.94561653096912,
2022-12-19 11:00:00,185.49599449932316,
2022-12-19 23:59:59,189.26515615443168,c
2022-12-20 00:00:00,194.88864828205396,
2022-12-20 03:30:00,242.45903089448188,
2022-12-20 04:00:00,230.55346459569068,
2022-12-20 06:00:00,232.08829244090566,
2022-12-20 08:00:00,220.89463842310374,
2022-12-20 10:30:00,209.69351814750075,
2022-12-20 11:00:00,209.68719205760567,
2022-12-20 23:59:59,227.4406517922955,c
2022-12-21 00:00:00,220.7137613333648,
2022-12-21 03:30:00,189.64975807635506,
2022-12-21 04:00:00,209.3144149655941,
2022-12-21 06:00:00,221.41121985594532,
2022-12-21 08:00:00,253.3247629555185,
2022-12-21 10:30:00,170.3889862149731,
2022-12-21 11:00:00,170.74480001874122,
2022-12-21 23:59:59,176.85104855889927,c
2022-12-22 00:00:00,171.01543185743276,
2022-12-22 03:30:00,221.4643110615184,
2022-12-22 04:00:00,178.95838506696737,
2022-12-22 06:00:00,198.29513603406804,
2022-12-22 08:00:00,178.35732845529037,
2022-12-22 10:30:00,220.97924758428462,
2022-12-22 11:00:00,231.65585501736064,
2022-12-22 23:59:59,211.52517417588024,c
2022-12-23 00:00:00,218.18833962582698,
2022-12-23 03:30:00,217.30319685545533,
2022-12-23 04:00:00,195.58225948132508,
2022-12-23 06:00:00,176.49221715951467,
2022-12-23 08:00:00,195.86012626581282,
2022-12-23 10:30:00,210.6909951494954,
2022-12-23 11:00:00,208.69018588114136,
2022-12-23 23:59:59,216.2573925460349,w
2022-12-26 00:00:00,216.2573925460349,
2022-12-26 03:30:00,216.2573925460349,
2022-12-26 04:00:00,216.2573925460349,
2022-12-26 06:00:00,216.2573925460349,
2022-12-26 08:00:00,216.2573925460349,
2022-12-26 10:30:00,216.2573925460349,
2022-12-26 11:00:00,216.2573925460349,
2022-12-26 23:59:59,216.2573925460349,c
2022-12-27 00:00:00,268.3746432584319,
2022-12-27 03:30:00,255.57546377780614,
2022-12-27 04:00:00,312.89287635505025,
2022-12-27 06:00:00,273.1532856057304,
2022-12-27 08:00:00,242.24146412941218,
2022-12-27 10:30:00,287.9665602942857,
2022-12-27 11:00:00,300.8245347560062,
2022-12-27 23:59:59,310.79438310978503,c
2022-12-28 00:00:00,328.8529323798375,
2022-12-28 03:30:00,401.620867378851,
2022-12-28 04:00:00,409.2395975748832,
2022-12-28 06:00:00,409.54167395908644,
2022-12-28 08:00:00,390.22730131910066,
2022-12-28 10:30:00,355.9396991981789,
2022-12-28 11:00:00,370.51810754556254,
2022-12-28 23:59:59,364.9700309199393,c
2022-12-29 00:00:00,363.52705799681826,
2022-12-29 03:30:00,378.11502381221726,
2022-12-29 04:00:00,368.07133368082305,
2022-12-29 06:00:00,357.6658605574826,
2022-12-29 08:00:00,399.07636597471856,
2022-12-29 10:30:00,340.0348478710571,
2022-12-29 11:00:00,324.1311310294127,
2022-12-29 23:59:59,311.00650768362516,c
2022-12-30 00:00:00,314.5078777045053,
2022-12-30 03:30:00,317.12759881677493,
2022-12-30 04:00:00,337.32233882803985,
2022-12-30 06:00:00,357.2366471183136,
2022-12-30 08:00:00,325.28662166589766,
2022-12-30 10:30:00,351.04445220382695,
2022-12-30 11:00:00,363.4377330895795,
2022-12-30 23:59:59,363.93035759761005,w
