date,KRE_2022_Q3,meta
2022-09-23 10:00:00,-265.32871921937704,
2022-09-23 10:30:00,-262.5655319523621,
2022-09-23 12:00:00,-268.38627506563125,
2022-09-23 13:30:00,-255.68513677435885,
2022-09-23 15:00:00,-241.74751052338706,
2022-09-23 15:30:30,-241.74751052338706,
2022-09-23 23:59:59,-255.9587161827426,w
2022-09-26 00:00:00,-261.74910422313496,
2022-09-26 10:00:00,-273.70584139567245,
2022-09-26 10:30:00,-303.6683721502636,
2022-09-26 12:00:00,-295.9407940489423,
2022-09-26 13:30:00,-276.0731192783487,
2022-09-26 15:00:00,-298.0877121528724,
2022-09-26 15:30:30,-298.0877121528724,
2022-09-26 23:59:59,-283.84300593612943,c
2022-09-27 00:00:00,-284.7073327353278,
2022-09-27 10:00:00,-297.9316691341446,
2022-09-27 10:30:00,-282.3432638989052,
2022-09-27 12:00:00,-284.73005086282683,
2022-09-27 13:30:00,-237.62607426445265,
2022-09-27 15:00:00,-242.85790129773295,
2022-09-27 15:30:30,-242.85790129773295,
2022-09-27 23:59:59,-242.58842609438307,c
2022-09-28 00:00:00,-226.7070955787476,
2022-09-28 10:00:00,-198.59153337808675,
2022-09-28 10:30:00,-195.39173379448266,
2022-09-28 12:00:00,-237.42646076947767,
2022-09-28 13:30:00,-258.5360996218965,
2022-09-28 15:00:00,-261.9003345582205,
2022-09-28 15:30:30,-261.9003345582205,
2022-09-28 23:59:59,-228.19628654505232,c
2022-09-29 00:00:00,-249.63794280560114,
2022-09-29 10:00:00,-175.67530571460566,
2022-09-29 10:30:00,-187.0692101833547,
2022-09-29 12:00:00,-174.1807237844887,
2022-09-29 13:30:00,-158.10191282103506,
2022-09-29 15:00:00,-144.99816694813262,
2022-09-29 15:30:30,-144.99816694813262,
2022-09-29 23:59:59,-165.9959674950146,c
2022-09-30 00:00:00,-171.12539209672877,
2022-09-30 10:00:00,-194.1301317051284,
2022-09-30 10:30:00,-177.37538902740516,
2022-09-30 12:00:00,-202.1594353442515,
2022-09-30 13:30:00,-198.44626647621817,
2022-09-30 15:00:00,-161.30462035365554,
2022-09-30 15:30:30,-161.30462035365554,
2022-09-30 23:59:59,-142.84298266804353,w
