date,CRSP_MIG_HEDGED_2021_Q3,meta
2021-09-14 15:00:00,89.34459025068759,
2021-09-14 15:30:30,89.34459025068759,
2021-09-14 23:59:59,87.98814857500611,c
2021-09-15 00:00:00,77.98220565350289,
2021-09-15 10:00:00,107.06185748677547,
2021-09-15 10:30:00,113.98313990089059,
2021-09-15 12:00:00,104.38592043934602,
2021-09-15 13:30:00,75.41327251931034,
2021-09-15 15:00:00,69.99271509330401,
2021-09-15 15:30:30,69.99271509330401,
2021-09-15 23:59:59,69.00901674056081,c
2021-09-16 00:00:00,62.2494279962732,
2021-09-16 10:00:00,61.84288458523406,
2021-09-16 10:30:00,38.429869059251814,
2021-09-16 12:00:00,28.36316880189713,
2021-09-16 13:30:00,6.213496541008112,
2021-09-16 15:00:00,10.353273458070475,
2021-09-16 15:30:30,10.353273458070475,
2021-09-16 23:59:59,-7.387459679863127,c
2021-09-17 00:00:00,10.930148674761313,
2021-09-17 10:00:00,-22.056520008391544,
2021-09-17 10:30:00,-12.198965820309354,
2021-09-17 12:00:00,-18.116460350867783,
2021-09-17 13:30:00,-4.68233240942277,
2021-09-17 15:00:00,0.5527728909363532,
2021-09-17 15:30:30,0.5527728909363532,
2021-09-17 23:59:59,-4.4241532846975815,e
2021-09-20 00:00:00,-2.336270542020884,
2021-09-20 10:00:00,1.5049299443493283,
2021-09-20 10:30:00,-8.204069266322108,
2021-09-20 12:00:00,15.929470032543804,
2021-09-20 13:30:00,18.537404290642712,
2021-09-20 15:00:00,20.786824245782896,
2021-09-20 15:30:30,20.786824245782896,
2021-09-20 23:59:59,-0.1241321636775865,c
2021-09-21 00:00:00,-23.30007864099116,
2021-09-21 10:00:00,-13.10325140786756,
2021-09-21 10:30:00,-9.290475959055016,
2021-09-21 12:00:00,-5.994835082155987,
2021-09-21 13:30:00,0.3388870812815412,
2021-09-21 15:00:00,1.8839779819439855,
2021-09-21 15:30:30,1.8839779819439855,
2021-09-21 23:59:59,-23.406898422504355,c
2021-09-22 00:00:00,-19.251839256992866,
2021-09-22 10:00:00,1.03487115659766,
2021-09-22 10:30:00,-11.220691020681215,
2021-09-22 12:00:00,-18.81542497556029,
2021-09-22 13:30:00,-27.553891946632234,
2021-09-22 15:00:00,-18.004789801756715,
2021-09-22 15:30:30,-18.004789801756715,
2021-09-22 23:59:59,-31.205463191109857,c
2021-09-23 00:00:00,-38.459434714936265,
2021-09-23 10:00:00,-28.80511829862644,
2021-09-23 10:30:00,-38.63471867005774,
2021-09-23 12:00:00,-24.17707325718527,
2021-09-23 13:30:00,-30.373275933265745,
2021-09-23 15:00:00,-17.192847547315296,
2021-09-23 15:30:30,-17.192847547315296,
2021-09-23 23:59:59,-3.554161737702316,c
2021-09-24 00:00:00,-9.991166553438006,
2021-09-24 10:00:00,16.883266806568827,
2021-09-24 10:30:00,18.623768719401596,
2021-09-24 12:00:00,23.25855278274912,
2021-09-24 13:30:00,9.765306559579585,
2021-09-24 15:00:00,3.919208642471517,
2021-09-24 15:30:30,3.919208642471517,
2021-09-24 23:59:59,3.2017462455393115,w
2021-09-27 00:00:00,23.279118256492552,
2021-09-27 10:00:00,99.58140121425481,
2021-09-27 10:30:00,119.35845470375489,
2021-09-27 12:00:00,144.02924371207814,
2021-09-27 13:30:00,139.4322397856905,
2021-09-27 15:00:00,128.10788930245747,
2021-09-27 15:30:30,128.10788930245747,
2021-09-27 23:59:59,128.9055988311237,c
2021-09-28 00:00:00,139.38038459634083,
2021-09-28 10:00:00,176.852654857394,
2021-09-28 10:30:00,188.1324651434527,
2021-09-28 12:00:00,173.74829581797928,
2021-09-28 13:30:00,162.38589419388848,
2021-09-28 15:00:00,161.6903520472748,
2021-09-28 15:30:30,161.6903520472748,
2021-09-28 23:59:59,150.17636717185837,c
2021-09-29 00:00:00,143.11388566943197,
2021-09-29 10:00:00,134.80849366563893,
2021-09-29 10:30:00,124.95268142168436,
2021-09-29 12:00:00,125.8412713083386,
2021-09-29 13:30:00,130.00894280969123,
2021-09-29 15:00:00,120.4451538398896,
2021-09-29 15:30:30,120.4451538398896,
2021-09-29 23:59:59,121.0088484590658,c
2021-09-30 00:00:00,108.79742228502687,
2021-09-30 10:00:00,111.0443633734501,
2021-09-30 10:30:00,115.2117076613929,
2021-09-30 12:00:00,122.78849079566896,
2021-09-30 13:30:00,132.17878156376867,
2021-09-30 15:00:00,128.07087640323516,
2021-09-30 15:30:30,128.07087640323516,
2021-09-30 23:59:59,136.56882030840416,c
2021-10-01 00:00:00,120.98546393216509,
2021-10-01 10:00:00,149.8472150012292,
2021-10-01 10:30:00,158.7601555303978,
2021-10-01 12:00:00,172.34532511982434,
2021-10-01 13:30:00,180.36090217392507,
2021-10-01 15:00:00,170.76679916489456,
2021-10-01 15:30:30,170.76679916489456,
2021-10-01 23:59:59,162.00766815255201,w
2021-10-04 00:00:00,154.3290267963588,
2021-10-04 10:00:00,190.62336893739376,
2021-10-04 10:30:00,196.01065812693645,
2021-10-04 12:00:00,214.4631635344674,
2021-10-04 13:30:00,205.95320922345616,
2021-10-04 15:00:00,200.36598236783198,
2021-10-04 15:30:30,200.36598236783198,
2021-10-04 23:59:59,189.62373810714178,c
2021-10-05 00:00:00,159.4184617018135,
2021-10-05 10:00:00,174.7786296961865,
2021-10-05 10:30:00,180.52340928477753,
2021-10-05 12:00:00,166.74488079461673,
2021-10-05 13:30:00,162.4075832237412,
2021-10-05 15:00:00,167.1404063555542,
2021-10-05 15:30:30,167.1404063555542,
2021-10-05 23:59:59,175.06558478479076,c
2021-10-06 00:00:00,159.3004826031712,
2021-10-06 10:00:00,168.49514516616125,
2021-10-06 10:30:00,156.56115948122988,
2021-10-06 12:00:00,163.34578686010514,
2021-10-06 13:30:00,149.88834966660238,
2021-10-06 15:00:00,148.1294928417136,
2021-10-06 15:30:30,148.1294928417136,
2021-10-06 23:59:59,144.4965791805306,c
2021-10-07 00:00:00,123.09259457129349,
2021-10-07 10:00:00,121.47412987580299,
2021-10-07 10:30:00,115.92268072991885,
2021-10-07 12:00:00,112.26258782730656,
2021-10-07 13:30:00,124.26544945021874,
2021-10-07 15:00:00,136.11719842628395,
2021-10-07 15:30:30,136.11719842628395,
2021-10-07 23:59:59,143.38868233469202,c
2021-10-08 00:00:00,151.87006478311866,
2021-10-08 10:00:00,147.038802609482,
2021-10-08 10:30:00,149.94320565569683,
2021-10-08 12:00:00,152.43586483997524,
2021-10-08 13:30:00,157.29526023995084,
2021-10-08 15:00:00,155.19979757699082,
2021-10-08 15:30:30,155.19979757699082,
2021-10-08 23:59:59,166.4304856205233,w
2021-10-11 00:00:00,168.75569816920154,
2021-10-11 10:00:00,160.38813008035004,
2021-10-11 10:30:00,169.0800260770469,
2021-10-11 12:00:00,183.19896557037237,
2021-10-11 13:30:00,182.6389917330793,
2021-10-11 15:00:00,192.1559062399096,
2021-10-11 15:30:30,192.1559062399096,
2021-10-11 23:59:59,187.58328984201245,c
2021-10-12 00:00:00,184.0156381990227,
2021-10-12 10:00:00,223.35607354669224,
2021-10-12 10:30:00,207.77048143869905,
2021-10-12 12:00:00,215.96239420605121,
2021-10-12 13:30:00,211.0553286516187,
2021-10-12 15:00:00,222.02909703570253,
2021-10-12 15:30:30,222.02909703570253,
2021-10-12 23:59:59,211.5822856997719,c
2021-10-13 00:00:00,224.3444452884063,
2021-10-13 10:00:00,243.36088510714274,
2021-10-13 10:30:00,261.38044869014016,
2021-10-13 12:00:00,267.54618419410343,
2021-10-13 13:30:00,256.272038415808,
2021-10-13 15:00:00,250.54513014359213,
2021-10-13 15:30:30,250.54513014359213,
2021-10-13 23:59:59,248.44169647639,c
2021-10-14 00:00:00,238.60968425915962,
2021-10-14 10:00:00,261.4641674536644,
2021-10-14 10:30:00,262.4917782482288,
2021-10-14 12:00:00,266.46543847942667,
2021-10-14 13:30:00,279.2709863722696,
2021-10-14 15:00:00,271.29491100010233,
2021-10-14 15:30:30,271.29491100010233,
2021-10-14 23:59:59,276.57052400435185,c
2021-10-15 00:00:00,268.49002353153816,
2021-10-15 10:00:00,281.1418063780677,
2021-10-15 10:30:00,295.31379995754054,
2021-10-15 12:00:00,288.84385452082967,
2021-10-15 13:30:00,295.36395772890455,
2021-10-15 15:00:00,295.1321274786737,
2021-10-15 15:30:30,295.1321274786737,
2021-10-15 23:59:59,292.09717215712277,w
