date,INTEL_STY_2021_Q2,meta
2021-05-27 15:00:00,-12.926126932845467,
2021-05-27 15:30:30,-12.926126932845467,
2021-05-27 23:59:59,0.0,a
2021-05-28 00:00:00,-18.873343097423316,
2021-05-28 10:00:00,-47.55692849252953,
2021-05-28 10:30:00,-46.87673179029937,
2021-05-28 12:00:00,-56.53238710423471,
2021-05-28 13:30:00,-43.83798515441719,
2021-05-28 15:00:00,-43.90877101203581,
2021-05-28 15:30:30,-43.90877101203581,
2021-05-28 23:59:59,-37.70415653916526,w
2021-05-31 00:00:00,-37.70415653916526,
2021-05-31 10:00:00,-37.70415653916526,
2021-05-31 10:30:00,-37.70415653916526,
2021-05-31 12:00:00,-37.70415653916526,
2021-05-31 13:30:00,-37.70415653916526,
2021-05-31 15:00:00,-37.70415653916526,
2021-05-31 15:30:30,-37.70415653916526,
2021-05-31 23:59:59,-37.70415653916526,c
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
0,-37.70415653916526,
2021-06-01 00:00:00,-25.543012994547944,
2021-06-01 10:00:00,-2.788414935384134,
2021-06-01 10:30:00,-0.0328730081428672,
2021-06-01 12:00:00,-0.5943141000664625,
2021-06-01 13:30:00,-8.368099345918996,
2021-06-01 15:00:00,-8.041209100789512,
2021-06-01 15:30:30,-8.041209100789512,
2021-06-01 23:59:59,1.0818572073026864,c
2021-06-02 00:00:00,16.576003543893172,
2021-06-02 10:00:00,2.0955505270551225,
2021-06-02 10:30:00,-1.028308508139843,
2021-06-02 12:00:00,2.0500576905588623,
2021-06-02 13:30:00,-0.305405893902865,
2021-06-02 15:00:00,1.2605998603590178,
2021-06-02 15:30:30,1.2605998603590178,
2021-06-02 23:59:59,-7.199582897263002,e
2021-06-03 00:00:00,4.515314417715148,
2021-06-03 10:00:00,18.473708350281044,
2021-06-03 10:30:00,9.98751062906276,
2021-06-03 12:00:00,9.715111963851747,
2021-06-03 13:30:00,4.688083246268917,
2021-06-03 15:00:00,3.2598062935030043,
2021-06-03 15:30:30,3.2598062935030043,
2021-06-03 23:59:59,4.88910132518687,c
2021-06-04 00:00:00,1.9530132351126017,
2021-06-04 10:00:00,-23.193829906287128,
2021-06-04 10:30:00,-29.460795401830524,
2021-06-04 12:00:00,-37.196476708499745,
2021-06-04 13:30:00,-23.91507090086494,
2021-06-04 15:00:00,-27.822433038940254,
2021-06-04 15:30:30,-27.822433038940254,
2021-06-04 23:59:59,-32.017799699577665,w
2021-06-07 00:00:00,-26.212375913859084,
2021-06-07 10:00:00,-46.50691526904882,
2021-06-07 10:30:00,-48.338437989031085,
2021-06-07 12:00:00,-60.0030270019093,
2021-06-07 13:30:00,-66.5287555580944,
2021-06-07 15:00:00,-69.79952812705463,
2021-06-07 15:30:30,-69.79952812705463,
2021-06-07 23:59:59,-69.19766519655039,c
2021-06-08 00:00:00,-96.40910084184685,
2021-06-08 10:00:00,-108.45583099965755,
2021-06-08 10:30:00,-89.84409263897628,
2021-06-08 12:00:00,-73.1136760741745,
2021-06-08 13:30:00,-76.47311072334968,
2021-06-08 15:00:00,-74.06683099210257,
2021-06-08 15:30:30,-74.06683099210257,
2021-06-08 23:59:59,-72.745737494418,c
2021-06-09 00:00:00,-85.52196901766861,
2021-06-09 10:00:00,-93.48231530549448,
2021-06-09 10:30:00,-85.38517241400585,
2021-06-09 12:00:00,-79.47193651955283,
2021-06-09 13:30:00,-81.12778059947172,
2021-06-09 15:00:00,-79.36960956667329,
2021-06-09 15:30:30,-79.36960956667329,
2021-06-09 23:59:59,-87.00345704578365,c
2021-06-10 00:00:00,-69.98039109285538,
2021-06-10 10:00:00,-90.1200549128839,
2021-06-10 10:30:00,-92.08809679264171,
2021-06-10 12:00:00,-92.94120128283201,
2021-06-10 13:30:00,-108.77121257019083,
2021-06-10 15:00:00,-114.45209369548752,
2021-06-10 15:30:30,-114.45209369548752,
2021-06-10 23:59:59,-126.4993637411684,c
2021-06-11 00:00:00,-114.71848540806948,
2021-06-11 10:00:00,-125.18577526137953,
2021-06-11 10:30:00,-130.66279353133473,
2021-06-11 12:00:00,-120.72872339784446,
2021-06-11 13:30:00,-121.37846487817781,
2021-06-11 15:00:00,-133.01504626354892,
2021-06-11 15:30:30,-133.01504626354892,
2021-06-11 23:59:59,-136.03427321965788,w
2021-06-14 00:00:00,-129.81833851163688,
2021-06-14 10:00:00,-132.6348528702962,
2021-06-14 10:30:00,-129.07207156819229,
2021-06-14 12:00:00,-147.72313148422165,
2021-06-14 13:30:00,-159.90352958853458,
2021-06-14 15:00:00,-164.26085264945314,
2021-06-14 15:30:30,-164.26085264945314,
2021-06-14 23:59:59,-161.89872693616076,c
2021-06-15 00:00:00,-151.58333508938097,
2021-06-15 10:00:00,-137.7396298362116,
2021-06-15 10:30:00,-135.03917002341817,
2021-06-15 12:00:00,-144.09687806675123,
2021-06-15 13:30:00,-133.0981836705712,
2021-06-15 15:00:00,-117.45690178290855,
2021-06-15 15:30:30,-117.45690178290855,
2021-06-15 23:59:59,-117.75975431246597,c
2021-06-16 00:00:00,-111.00266261105136,
2021-06-16 10:00:00,-129.8964023022992,
2021-06-16 10:30:00,-135.81623583951827,
2021-06-16 12:00:00,-121.68200271324832,
2021-06-16 13:30:00,-140.96368544864612,
2021-06-16 15:00:00,-116.75764997344098,
2021-06-16 15:30:30,-116.75764997344098,
2021-06-16 23:59:59,-124.32942061820503,c
