date,BCHN_2023_Q1,meta
2023-02-01 10:00:00,51.64951861408554,
2023-02-01 10:30:00,90.56215273396356,
2023-02-01 12:00:00,145.2162858349384,
2023-02-01 13:30:00,208.6424472718263,
2023-02-01 15:00:00,383.4726870137647,
2023-02-01 15:30:30,383.4726870137647,
2023-02-01 23:59:59,508.85588569801985,c
2023-02-02 00:00:00,1447.410248275035,
2023-02-02 10:00:00,1594.1453066628874,
2023-02-02 10:30:00,2731.9530935944995,
2023-02-02 12:00:00,2093.9320303148907,
2023-02-02 13:30:00,2200.2698487322896,
2023-02-02 15:00:00,1615.4815967481563,
2023-02-02 15:30:30,1615.4815967481563,
2023-02-02 23:59:59,1918.876020704255,c
2023-02-03 00:00:00,848.9495432328322,
2023-02-03 10:00:00,1763.8290010063674,
2023-02-03 10:30:00,1827.0159720908641,
2023-02-03 12:00:00,1721.1055708240347,
2023-02-03 13:30:00,1483.4553900683286,
2023-02-03 15:00:00,1176.0033275191354,
2023-02-03 15:30:30,1176.0033275191354,
2023-02-03 23:59:59,1243.160507639218,w
2023-02-06 00:00:00,1528.0632428171602,
2023-02-06 10:00:00,1046.202727144775,
2023-02-06 10:30:00,834.3530526257973,
2023-02-06 12:00:00,1035.7767709259497,
2023-02-06 13:30:00,928.4485654420705,
2023-02-06 15:00:00,998.5800440334697,
2023-02-06 15:30:30,998.5800440334697,
2023-02-06 23:59:59,1374.7899528421758,c
2023-02-07 00:00:00,1245.986266871978,
2023-02-07 10:00:00,933.5837345920672,
2023-02-07 10:30:00,833.2867551560921,
2023-02-07 12:00:00,1063.3089985683391,
2023-02-07 13:30:00,805.6125867254659,
2023-02-07 15:00:00,965.5906172364212,
2023-02-07 15:30:30,965.5906172364212,
2023-02-07 23:59:59,1124.7588277750683,c
2023-02-08 00:00:00,554.7863597688884,
2023-02-08 10:00:00,783.9517792333345,
2023-02-08 10:30:00,703.8024635727525,
2023-02-08 12:00:00,491.8023646215779,
2023-02-08 13:30:00,511.8147796463463,
2023-02-08 15:00:00,423.87947746785176,
2023-02-08 15:30:30,423.87947746785176,
2023-02-08 23:59:59,372.51843133678085,c
2023-02-09 00:00:00,381.8799333346442,
2023-02-09 10:00:00,-20.246816037907593,
2023-02-09 10:30:00,-12.048853813764254,
2023-02-09 12:00:00,82.97543720555495,
2023-02-09 13:30:00,16.822639239670025,
2023-02-09 15:00:00,43.00478082848986,
2023-02-09 15:30:30,43.00478082848986,
2023-02-09 23:59:59,10.984906762813807,c
2023-02-10 00:00:00,-230.70014171350977,
2023-02-10 10:00:00,-193.17236178495205,
2023-02-10 10:30:00,-137.74110599024334,
2023-02-10 12:00:00,-218.53788018576506,
2023-02-10 13:30:00,-157.4953458645532,
2023-02-10 15:00:00,-274.6541439006378,
2023-02-10 15:30:30,-274.6541439006378,
2023-02-10 23:59:59,-194.5171770367242,w
2023-02-13 00:00:00,-298.3924975166983,
2023-02-13 10:00:00,-363.1733357425019,
2023-02-13 10:30:00,-414.1265642998105,
2023-02-13 12:00:00,-399.7684592003334,
2023-02-13 13:30:00,-362.52395033631274,
2023-02-13 15:00:00,-321.92030469802194,
2023-02-13 15:30:30,-321.92030469802194,
2023-02-13 23:59:59,-289.60922803286394,c
2023-02-14 00:00:00,58.38996824158221,
2023-02-14 10:00:00,-111.90433922470766,
2023-02-14 10:30:00,-252.06695195303655,
2023-02-14 12:00:00,-220.83414177163013,
2023-02-14 13:30:00,181.96575855542233,
2023-02-14 15:00:00,375.488582832244,
2023-02-14 15:30:30,375.488582832244,
2023-02-14 23:59:59,369.0608395854624,c
