date,FDL_2022_Q2,meta
2022-06-22 12:00:00,-5.436787202799948,
2022-06-22 13:30:00,-4.359450564351903,
2022-06-22 15:00:00,-4.566944446595301,
2022-06-22 15:30:30,-4.566944446595301,
2022-06-22 23:59:59,0.9551309968065596,c
2022-06-23 00:00:00,-10.133404891026785,
2022-06-23 10:00:00,-30.840368871736956,
2022-06-23 10:30:00,-27.46905667865603,
2022-06-23 12:00:00,-20.68748549050487,
2022-06-23 13:30:00,-41.89892978627995,
2022-06-23 15:00:00,-32.11212792304259,
2022-06-23 15:30:30,-32.11212792304259,
2022-06-23 23:59:59,-27.235554558941345,c
2022-06-24 00:00:00,-29.838166241421533,
2022-06-24 10:00:00,-5.554573390975847,
2022-06-24 10:30:00,5.913034383464208,
2022-06-24 12:00:00,2.930369732690778,
2022-06-24 13:30:00,5.404675538496775,
2022-06-24 15:00:00,-12.397909118432793,
2022-06-24 15:30:30,-12.397909118432793,
2022-06-24 23:59:59,-20.957182930714666,w
2022-06-27 00:00:00,-1.3567100743178173,
2022-06-27 10:00:00,-27.137143473203167,
2022-06-27 10:30:00,-38.78599751753566,
2022-06-27 12:00:00,-24.03462544626133,
2022-06-27 13:30:00,-33.600056886534304,
2022-06-27 15:00:00,-33.07145857702338,
2022-06-27 15:30:30,-33.07145857702338,
2022-06-27 23:59:59,-31.548762825826856,c
2022-06-28 00:00:00,-17.94434231158415,
2022-06-28 10:00:00,20.097353274262872,
2022-06-28 10:30:00,-0.6628296246660454,
2022-06-28 12:00:00,-1.7368694544525454,
2022-06-28 13:30:00,0.47868015037903433,
2022-06-28 15:00:00,-10.743202432531405,
2022-06-28 15:30:30,-10.743202432531405,
2022-06-28 23:59:59,-8.03046150562129,c
2022-06-29 00:00:00,-14.366368115474927,
2022-06-29 10:00:00,-35.16893306659168,
2022-06-29 10:30:00,-42.1593656632362,
2022-06-29 12:00:00,-50.17500014065219,
2022-06-29 13:30:00,-63.99319591859878,
2022-06-29 15:00:00,-64.87708991405248,
2022-06-29 15:30:30,-64.87708991405248,
2022-06-29 23:59:59,-65.47217169843883,c
2022-06-30 00:00:00,-101.87794885687225,
2022-06-30 10:00:00,-122.84616715109203,
2022-06-30 10:30:00,-108.66229668395243,
2022-06-30 12:00:00,-94.8983503643851,
2022-06-30 13:30:00,-94.75833590889023,
2022-06-30 15:00:00,-98.53162745326293,
2022-06-30 15:30:30,-98.53162745326293,
2022-06-30 23:59:59,-91.77741639554611,c
2022-07-01 00:00:00,-95.18432960708594,
2022-07-01 10:00:00,-73.78519723701973,
2022-07-01 10:30:00,-94.78990419360763,
2022-07-01 12:00:00,-87.54827001838291,
2022-07-01 13:30:00,-79.57579183308786,
2022-07-01 15:00:00,-85.24541794784652,
2022-07-01 15:30:30,-85.24541794784652,
2022-07-01 23:59:59,-82.68958432656339,w
