date,MSCI_FACT_USMV_HEDGED_2021_Q4,meta
2021-10-25 15:00:00,-109.33723906278952,
2021-10-25 15:30:30,-109.33723906278952,
2021-10-25 23:59:59,-107.79738918796863,c
2021-10-26 00:00:00,-104.75350380405955,
2021-10-26 10:00:00,-79.34871736880706,
2021-10-26 10:30:00,-76.89971363469562,
2021-10-26 12:00:00,-85.47378833746467,
2021-10-26 13:30:00,-86.02610932743903,
2021-10-26 15:00:00,-91.5332384047936,
2021-10-26 15:30:30,-91.5332384047936,
2021-10-26 23:59:59,-91.85959999163244,c
2021-10-27 00:00:00,-91.60054045231061,
2021-10-27 10:00:00,-91.66170204926709,
2021-10-27 10:30:00,-84.39031885850805,
2021-10-27 12:00:00,-84.48231236853559,
2021-10-27 13:30:00,-89.24118057110667,
2021-10-27 15:00:00,-97.51634048862654,
2021-10-27 15:30:30,-97.51634048862654,
2021-10-27 23:59:59,-98.79501124384522,c
2021-10-28 00:00:00,-102.97135314210851,
2021-10-28 10:00:00,-115.18127821175311,
2021-10-28 10:30:00,-116.39967854873939,
2021-10-28 12:00:00,-118.19714449940577,
2021-10-28 13:30:00,-117.22973309583735,
2021-10-28 15:00:00,-119.92402002062677,
2021-10-28 15:30:30,-119.92402002062677,
2021-10-28 23:59:59,-118.53676366750749,c
2021-10-29 00:00:00,-115.58503306451077,
2021-10-29 10:00:00,-105.15937781044545,
2021-10-29 10:30:00,-119.90254048078229,
2021-10-29 12:00:00,-117.80244599084932,
2021-10-29 13:30:00,-114.50126679094124,
2021-10-29 15:00:00,-112.19243156268226,
2021-10-29 15:30:30,-112.19243156268226,s
2021-10-29 23:59:59,-112.16289340621415,w
2021-11-01 00:00:00,-107.1322737315792,
2021-11-01 10:00:00,-94.59092563555555,
2021-11-01 10:30:00,-86.17190895074937,
2021-11-01 12:00:00,-77.58806561175251,
2021-11-01 13:30:00,-86.99489059962104,
2021-11-01 15:00:00,-84.9968773843786,
2021-11-01 15:30:30,-84.9968773843786,
2021-11-01 23:59:59,-85.10086753868818,c
2021-11-02 00:00:00,-70.77832876223587,
2021-11-02 10:00:00,-73.07861566509683,
2021-11-02 10:30:00,-80.82453411181692,
2021-11-02 12:00:00,-77.55137122731117,
2021-11-02 13:30:00,-70.09895948012596,
2021-11-02 15:00:00,-79.00709817459793,
2021-11-02 15:30:30,-79.00709817459793,
2021-11-02 23:59:59,-78.05473433811474,c
2021-11-03 00:00:00,-72.04040505487899,
2021-11-03 10:00:00,-51.95943248908088,
2021-11-03 10:30:00,-45.79507055051397,
2021-11-03 12:00:00,-44.04386351036831,
2021-11-03 13:30:00,-45.17354848794582,
2021-11-03 15:00:00,-45.623369490686855,
2021-11-03 15:30:30,-45.623369490686855,
2021-11-03 23:59:59,-42.69947440148539,c
2021-11-04 00:00:00,-9.202504424518736,
2021-11-04 10:00:00,-18.251762248036528,
2021-11-04 10:30:00,-5.59935253908273,
2021-11-04 12:00:00,-1.0917742396498795,
2021-11-04 13:30:00,-5.847036876249064,
2021-11-04 15:00:00,-0.6548131768109613,
2021-11-04 15:30:30,-0.6548131768109613,
2021-11-04 23:59:59,-6.751548035259702,c
2021-11-05 00:00:00,-12.67597282839813,
2021-11-05 10:00:00,16.782227675169707,
2021-11-05 10:30:00,23.28562275582314,
2021-11-05 12:00:00,24.42972742257001,
2021-11-05 13:30:00,35.72860268455139,
2021-11-05 15:00:00,25.649330461925558,
2021-11-05 15:30:30,25.649330461925558,
2021-11-05 23:59:59,21.272469440055943,w
2021-11-08 00:00:00,22.619587354913108,
2021-11-08 10:00:00,33.92685589819234,
2021-11-08 10:30:00,15.710192889685487,
2021-11-08 12:00:00,25.584076844491904,
2021-11-08 13:30:00,24.507117735159994,
2021-11-08 15:00:00,23.451345870985648,
2021-11-08 15:30:30,23.451345870985648,
2021-11-08 23:59:59,22.604836719079316,c
2021-11-09 00:00:00,25.130419255106602,
2021-11-09 10:00:00,40.682484455884975,
2021-11-09 10:30:00,33.07872680512321,
2021-11-09 12:00:00,39.439182709618166,
2021-11-09 13:30:00,43.62488651881634,
2021-11-09 15:00:00,39.495533166193326,
2021-11-09 15:30:30,39.495533166193326,
2021-11-09 23:59:59,34.66235960348757,c
2021-11-10 00:00:00,38.71437276668621,
2021-11-10 10:00:00,37.4168764152264,
2021-11-10 10:30:00,39.54542698268102,
2021-11-10 12:00:00,30.892036593290783,
2021-11-10 13:30:00,30.89750028054678,
2021-11-10 15:00:00,22.8187328912164,
2021-11-10 15:30:30,22.8187328912164,
2021-11-10 23:59:59,21.943388085292497,c
2021-11-11 00:00:00,17.090854167980325,
2021-11-11 10:00:00,39.54429162352707,
2021-11-11 10:30:00,34.46366600688518,
2021-11-11 12:00:00,39.757359075565034,
2021-11-11 13:30:00,39.281928947254585,
2021-11-11 15:00:00,22.955883460969062,
2021-11-11 15:30:30,22.955883460969062,
2021-11-11 23:59:59,21.855962121744284,c
2021-11-12 00:00:00,26.16627513061215,
2021-11-12 10:00:00,23.76793375162393,
2021-11-12 10:30:00,32.874271186649906,
2021-11-12 12:00:00,34.523948787073124,
2021-11-12 13:30:00,35.20133866556159,
2021-11-12 15:00:00,34.26383199247866,
2021-11-12 15:30:30,34.26383199247866,
2021-11-12 23:59:59,30.167256335973292,w
2021-11-15 00:00:00,27.14994934011395,
2021-11-15 10:00:00,31.468979636213476,
2021-11-15 10:30:00,32.185022737343445,
2021-11-15 12:00:00,38.752088841962006,
2021-11-15 13:30:00,46.97351623549886,
2021-11-15 15:00:00,40.12985994780564,
2021-11-15 15:30:30,40.12985994780564,
2021-11-15 23:59:59,47.281495037706776,c
2021-11-16 00:00:00,32.26550013017621,
2021-11-16 10:00:00,35.82724347620518,
2021-11-16 10:30:00,22.712539165086554,
2021-11-16 12:00:00,22.097814971899,
2021-11-16 13:30:00,24.901105037122278,
2021-11-16 15:00:00,22.06521171397776,
2021-11-16 15:30:30,22.06521171397776,
2021-11-16 23:59:59,23.09580683986306,c
2021-11-17 00:00:00,32.24963374990941,
2021-11-17 10:00:00,36.20788159568687,
2021-11-17 10:30:00,36.06241163561987,
2021-11-17 12:00:00,32.71229084262808,
2021-11-17 13:30:00,22.316818423632895,
2021-11-17 15:00:00,22.086622714049923,
2021-11-17 15:30:30,22.086622714049923,
2021-11-17 23:59:59,23.505007546459893,c
2021-11-18 00:00:00,-4.538560960937218,
2021-11-18 10:00:00,-11.690572120581976,
2021-11-18 10:30:00,-11.214296288242338,
2021-11-18 12:00:00,-7.585276483892812,
2021-11-18 13:30:00,-7.280300336100225,
2021-11-18 15:00:00,-9.330352846038267,
2021-11-18 15:30:30,-9.330352846038267,
2021-11-18 23:59:59,0.0,a
2021-11-19 00:00:00,-2.176897503936118,
2021-11-19 10:00:00,-16.710602045655833,
2021-11-19 10:30:00,-10.356307057747983,
2021-11-19 12:00:00,-5.189028235011904,
2021-11-19 13:30:00,-6.520965665287662,
2021-11-19 15:00:00,2.372449442905207,
2021-11-19 15:30:30,2.372449442905207,
2021-11-19 23:59:59,11.004561068702287,w
2021-11-22 00:00:00,-2.976354341273776,
2021-11-22 10:00:00,-3.3739911199890287,
2021-11-22 10:30:00,-4.588160144469441,
2021-11-22 12:00:00,11.348263168503877,
2021-11-22 13:30:00,-5.548948284470072,
2021-11-22 15:00:00,-6.5762647228540345,
2021-11-22 15:30:30,-6.5762647228540345,u
2021-11-22 23:59:59,-6.782522633242934,c
2021-11-23 00:00:00,8.889887604128745,
2021-11-23 10:00:00,1.7405664552571807,
2021-11-23 10:30:00,12.082511243909494,
2021-11-23 12:00:00,20.194813398854194,
2021-11-23 13:30:00,23.741611504272072,
2021-11-23 15:00:00,21.884073186238624,
2021-11-23 15:30:30,21.884073186238624,
2021-11-23 23:59:59,17.51590354186206,c
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
0,17.51590354186206,
2021-11-24 00:00:00,22.934060751749684,
2021-11-24 10:00:00,9.081161265520535,
2021-11-24 10:30:00,-1.356086511694997,
2021-11-24 12:00:00,-6.201088245517894,
2021-11-24 13:30:00,-2.769449950456078,
2021-11-24 15:00:00,-2.606371319459498,
2021-11-24 15:30:30,-2.606371319459498,
2021-11-24 23:59:59,-11.289490224671852,c
2021-11-25 00:00:00,-11.289490224671852,
2021-11-25 10:00:00,-11.289490224671852,
2021-11-25 10:30:00,-11.289490224671852,
2021-11-25 12:00:00,-11.289490224671852,
2021-11-25 13:30:00,-11.289490224671852,
2021-11-25 15:00:00,-11.289490224671852,
2021-11-25 15:30:30,-11.289490224671852,
2021-11-25 23:59:59,-11.289490224671852,c
2021-11-26 00:00:00,-8.960934810815303,
2021-11-26 10:00:00,-3.5227190136790227,
2021-11-26 10:30:00,-8.28900665372214,
2021-11-26 12:00:00,-11.81846561810329,
2021-11-26 13:30:00,-11.81846561810329,
2021-11-26 15:00:00,-11.81846561810329,
2021-11-26 15:30:30,-11.81846561810329,
2021-11-26 23:59:59,-28.788169695196927,w
2021-11-29 00:00:00,-59.32171064418861,
2021-11-29 10:00:00,-34.97258208620357,
2021-11-29 10:30:00,-24.320795938595012,
2021-11-29 12:00:00,-28.516528890872877,
2021-11-29 13:30:00,-22.650529415427144,
2021-11-29 15:00:00,-25.19463717558628,
2021-11-29 15:30:30,-25.19463717558628,
2021-11-29 23:59:59,-36.570139963072904,c
2021-11-30 00:00:00,-11.540385528350726,
2021-11-30 10:00:00,-15.167758152889832,
2021-11-30 10:30:00,-46.9374190138235,
2021-11-30 12:00:00,-54.19838964579557,
2021-11-30 13:30:00,-64.04872694009305,
2021-11-30 15:00:00,-76.13238551150639,
2021-11-30 15:30:30,-76.13238551150639,
2021-11-30 23:59:59,-89.91871006093635,e
2021-12-01 00:00:00,-92.1944204744708,
2021-12-01 10:00:00,-86.43964845609062,
2021-12-01 10:30:00,-76.13003002303077,
2021-12-01 12:00:00,-64.37697265863304,
2021-12-01 13:30:00,-73.30999950287452,
2021-12-01 15:00:00,-71.98721949058637,
2021-12-01 15:30:30,-71.98721949058637,
2021-12-01 23:59:59,-61.03464322197644,c
2021-12-02 00:00:00,-65.83780916746849,
2021-12-02 10:00:00,-85.66474607851897,
2021-12-02 10:30:00,-73.97762454542723,
2021-12-02 12:00:00,-75.49183359299795,
2021-12-02 13:30:00,-70.77357519026307,
2021-12-02 15:00:00,-75.76068893574293,
2021-12-02 15:30:30,-75.76068893574293,
2021-12-02 23:59:59,-75.82634192981453,c
2021-12-03 00:00:00,-89.82158346905393,
2021-12-03 10:00:00,-68.35002054735736,
2021-12-03 10:30:00,-69.76610619336708,
2021-12-03 12:00:00,-50.4033713099827,
2021-12-03 13:30:00,-50.78288991385631,
2021-12-03 15:00:00,-50.183505414500246,
2021-12-03 15:30:30,-50.183505414500246,
2021-12-03 23:59:59,-44.95795530555699,w
2021-12-06 00:00:00,-26.985106239834693,
2021-12-06 10:00:00,-10.687950090846158,
2021-12-06 10:30:00,-22.772565988054282,
2021-12-06 12:00:00,-3.724635722071298,
2021-12-06 13:30:00,-2.445638175655091,
2021-12-06 15:00:00,-10.719348203737212,
2021-12-06 15:30:30,-10.719348203737212,
2021-12-06 23:59:59,-12.428462951090069,c
2021-12-07 00:00:00,-11.706039070534246,
2021-12-07 10:00:00,-19.820080658637636,
2021-12-07 10:30:00,-32.74331456494241,
2021-12-07 12:00:00,-21.930476118141343,
2021-12-07 13:30:00,-13.634349229683863,
2021-12-07 15:00:00,-9.05687979189608,
2021-12-07 15:30:30,-9.05687979189608,
2021-12-07 23:59:59,-9.625889143838577,c
2021-12-08 00:00:00,-11.830453453641837,
2021-12-08 10:00:00,-12.254112494216542,
2021-12-08 10:30:00,-21.57727914140881,
2021-12-08 12:00:00,-37.62863921625413,
2021-12-08 13:30:00,-36.31551131035707,
2021-12-08 15:00:00,-31.969865167079547,
2021-12-08 15:30:30,-31.969865167079547,
2021-12-08 23:59:59,-33.64274251274651,c
2021-12-09 00:00:00,-35.52878341057772,
2021-12-09 10:00:00,-44.14772820288556,
2021-12-09 10:30:00,-50.112246724972294,
2021-12-09 12:00:00,-51.00718259773123,
2021-12-09 13:30:00,-43.766463711131536,
2021-12-09 15:00:00,-37.995001265971354,
2021-12-09 15:30:30,-37.995001265971354,
2021-12-09 23:59:59,-41.331526924183464,c
2021-12-10 00:00:00,-11.508166668672146,
2021-12-10 10:00:00,-31.437916490818935,
2021-12-10 10:30:00,-34.13182826150296,
2021-12-10 12:00:00,-34.304702994196134,
2021-12-10 13:30:00,-28.964926532339746,
2021-12-10 15:00:00,-29.835575288025126,
2021-12-10 15:30:30,-29.835575288025126,
2021-12-10 23:59:59,-23.76634629522343,w
2021-12-13 00:00:00,-30.800506568308208,
2021-12-13 10:00:00,-60.206429455163715,
2021-12-13 10:30:00,-44.794966619325294,
2021-12-13 12:00:00,-41.93981816286407,
2021-12-13 13:30:00,-42.25186647704143,
2021-12-13 15:00:00,-36.00809613529907,
2021-12-13 15:30:30,-36.00809613529907,
2021-12-13 23:59:59,-40.413813897938326,c
2021-12-14 00:00:00,-27.354755056859887,
2021-12-14 10:00:00,-20.930504664935143,
2021-12-14 10:30:00,-21.205419220932896,
2021-12-14 12:00:00,-21.137913687461207,
2021-12-14 13:30:00,-18.502971658001428,
2021-12-14 15:00:00,-20.944459798908184,
2021-12-14 15:30:30,-20.944459798908184,
2021-12-14 23:59:59,-19.254601955368884,c
2021-12-15 00:00:00,-28.68098441917138,
2021-12-15 10:00:00,-45.10617005538509,
2021-12-15 10:30:00,-44.21549694608356,
2021-12-15 12:00:00,-45.63657911183327,
2021-12-15 13:30:00,-41.63898657687008,
2021-12-15 15:00:00,-39.79906829220366,
2021-12-15 15:30:30,-39.79906829220366,
2021-12-15 23:59:59,-37.59171073185237,c
2021-12-16 00:00:00,-57.99158719645658,
2021-12-16 10:00:00,-49.52146084923157,
2021-12-16 10:30:00,-54.48915834956043,
2021-12-16 12:00:00,-45.025085134709286,
2021-12-16 13:30:00,-41.02814083987917,
2021-12-16 15:00:00,-36.02549148599783,
2021-12-16 15:30:30,-36.02549148599783,
2021-12-16 23:59:59,-33.31736596210371,c
2021-12-17 00:00:00,-9.979777164307393,
2021-12-17 10:00:00,-0.8894282893757008,
2021-12-17 10:30:00,0.9947810826934074,
2021-12-17 12:00:00,-15.696908141303481,
2021-12-17 13:30:00,-26.604423962232033,
2021-12-17 15:00:00,-18.215983276678855,
2021-12-17 15:30:30,-18.215983276678855,q
2021-12-17 23:59:59,-15.14956261907713,w
2021-12-20 00:00:00,-37.49500632482233,
2021-12-20 10:00:00,-5.316522503265446,
2021-12-20 10:30:00,14.292162964868396,
2021-12-20 12:00:00,16.019759822083444,
2021-12-20 13:30:00,19.084071436702402,
2021-12-20 15:00:00,20.600793198641696,
2021-12-20 15:30:30,20.600793198641696,
2021-12-20 23:59:59,20.30677204854956,c
2021-12-21 00:00:00,3.356160858989,
2021-12-21 10:00:00,12.325099713875716,
2021-12-21 10:30:00,8.387168878195155,
2021-12-21 12:00:00,-3.5412889794260423,
2021-12-21 13:30:00,-10.9472089140572,
2021-12-21 15:00:00,-8.679874314301799,
2021-12-21 15:30:30,-8.679874314301799,
2021-12-21 23:59:59,-7.714244540762593,c
