date,MSCI_ESG_HEDGED_2021_Q2,meta
2021-05-05 13:30:00,24.788475337008293,
2021-05-05 15:00:00,29.411705222744843,
2021-05-05 15:30:30,29.411705222744843,
2021-05-05 23:59:59,35.90904239707385,c
2021-05-06 00:00:00,32.03071308858131,
2021-05-06 10:00:00,29.813160083702883,
2021-05-06 10:30:00,22.336074083106155,
2021-05-06 12:00:00,20.86029177492523,
2021-05-06 13:30:00,20.554987046147858,
2021-05-06 15:00:00,21.418056193630633,
2021-05-06 15:30:30,21.418056193630633,
2021-05-06 23:59:59,23.308316141780978,c
2021-05-07 00:00:00,18.981132696263387,
2021-05-07 10:00:00,3.7824068318002446,
2021-05-07 10:30:00,5.814818478424513,
2021-05-07 12:00:00,16.572150597627342,
2021-05-07 13:30:00,20.699691465069748,
2021-05-07 15:00:00,26.012283301010882,
2021-05-07 15:30:30,26.012283301010882,
2021-05-07 23:59:59,26.077747449765553,w
2021-05-10 00:00:00,28.160413172884063,
2021-05-10 10:00:00,26.37368390373817,
2021-05-10 10:30:00,26.930462443290708,
2021-05-10 12:00:00,16.054003635883845,
2021-05-10 13:30:00,15.102179958042285,
2021-05-10 15:00:00,11.173948584978945,
2021-05-10 15:30:30,11.173948584978945,
2021-05-10 23:59:59,9.53064175987737,c
2021-05-11 00:00:00,4.776439287346477,
2021-05-11 10:00:00,10.032620653015186,
2021-05-11 10:30:00,4.982950546853999,
2021-05-11 12:00:00,3.552263244858864,
2021-05-11 13:30:00,3.292138368571443,
2021-05-11 15:00:00,12.028910848356162,
2021-05-11 15:30:30,12.028910848356162,
2021-05-11 23:59:59,8.065828268342813,c
2021-05-12 00:00:00,-1.7547834311430393,
2021-05-12 10:00:00,11.439571390254372,
2021-05-12 10:30:00,7.779230793993264,
2021-05-12 12:00:00,13.624826231122313,
2021-05-12 13:30:00,14.448755932287867,
2021-05-12 15:00:00,16.542865868227864,
2021-05-12 15:30:30,16.542865868227864,
2021-05-12 23:59:59,14.492668699958443,c
2021-05-13 00:00:00,20.84919342692814,
2021-05-13 10:00:00,19.16974297725892,
2021-05-13 10:30:00,9.028299704747155,
2021-05-13 12:00:00,1.811088272398905,
2021-05-13 13:30:00,5.437881618717341,
2021-05-13 15:00:00,2.881082013124285,
2021-05-13 15:30:30,2.881082013124285,u
2021-05-13 23:59:59,4.15949836136366,c
2021-05-14 00:00:00,7.062879862698111,
2021-05-14 10:00:00,-7.4131431357718895,
2021-05-14 10:30:00,-4.316737435846903,
2021-05-14 12:00:00,5.775282194881157,
2021-05-14 13:30:00,4.584896417514926,
2021-05-14 15:00:00,12.043970746940943,
2021-05-14 15:30:30,12.043970746940943,
2021-05-14 23:59:59,7.407271543378442,w
2021-05-17 00:00:00,10.609494014093514,
2021-05-17 10:00:00,3.6787916111048844,
2021-05-17 10:30:00,-0.7251924377528098,
2021-05-17 12:00:00,-0.2262096848043882,
2021-05-17 13:30:00,4.770324671042857,
2021-05-17 15:00:00,0.5397449065183935,
2021-05-17 15:30:30,0.5397449065183935,
2021-05-17 23:59:59,0.0,a
2021-05-18 00:00:00,3.6940086932210363,
2021-05-18 10:00:00,15.452770459172854,
2021-05-18 10:30:00,18.360762035763287,
2021-05-18 12:00:00,16.662324464858415,
2021-05-18 13:30:00,22.98977998319387,
2021-05-18 15:00:00,20.802053588265977,
2021-05-18 15:30:30,20.802053588265977,
2021-05-18 23:59:59,20.2031389183457,c
2021-05-19 00:00:00,-2.002933438011354,
2021-05-19 10:00:00,3.8070976403308237,
2021-05-19 10:30:00,4.172437711124843,
2021-05-19 12:00:00,2.986671709286213,
2021-05-19 13:30:00,6.588571414669417,
2021-05-19 15:00:00,7.946747503624522,
2021-05-19 15:30:30,7.946747503624522,
2021-05-19 23:59:59,13.724611019140724,c
2021-05-20 00:00:00,0.7543472297699907,
2021-05-20 10:00:00,10.69658358598565,
2021-05-20 10:30:00,16.94444946097545,
2021-05-20 12:00:00,37.59241047186731,
2021-05-20 13:30:00,38.3163325043391,
2021-05-20 15:00:00,40.91436146657833,
2021-05-20 15:30:30,40.91436146657833,
2021-05-20 23:59:59,37.43558931721171,c
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
0,37.43558931721171,
2021-05-21 00:00:00,36.682714114360465,
2021-05-21 10:00:00,45.1519210592478,
2021-05-21 10:30:00,44.7126134595392,
2021-05-21 12:00:00,41.31088485984134,
2021-05-21 13:30:00,52.08688032321308,
2021-05-21 15:00:00,51.02726935842384,
2021-05-21 15:30:30,51.02726935842384,
2021-05-21 23:59:59,51.254742519263914,w
2021-05-24 00:00:00,58.35623064725803,
2021-05-24 10:00:00,69.94224553049685,
2021-05-24 10:30:00,70.12997405269113,
2021-05-24 12:00:00,75.78428963413549,
2021-05-24 13:30:00,77.77001089406735,
2021-05-24 15:00:00,79.52072713182753,
2021-05-24 15:30:30,79.52072713182753,
2021-05-24 23:59:59,70.45641201717794,c
2021-05-25 00:00:00,66.76849434508247,
2021-05-25 10:00:00,71.5405492321564,
2021-05-25 10:30:00,60.08059052530365,
2021-05-25 12:00:00,52.053742199746836,
2021-05-25 13:30:00,58.06143348772858,
2021-05-25 15:00:00,56.09386670208875,
2021-05-25 15:30:30,56.09386670208875,
2021-05-25 23:59:59,56.566066381599455,c
2021-05-26 00:00:00,55.199801969016875,
2021-05-26 10:00:00,56.017990060568735,
2021-05-26 10:30:00,61.958980786390185,
2021-05-26 12:00:00,65.10322600664861,
2021-05-26 13:30:00,61.908735855855724,
2021-05-26 15:00:00,58.02768193085274,
2021-05-26 15:30:30,58.02768193085274,
2021-05-26 23:59:59,60.78202956689506,c
2021-05-27 00:00:00,62.294462097723965,
2021-05-27 10:00:00,80.4149023740681,
2021-05-27 10:30:00,79.44958059513243,
2021-05-27 12:00:00,73.78939223443908,
2021-05-27 13:30:00,76.63112858594286,
2021-05-27 15:00:00,84.49727315535856,
2021-05-27 15:30:30,84.49727315535856,
2021-05-27 23:59:59,127.4166605502304,e
2021-05-28 00:00:00,85.29642989594194,
2021-05-28 10:00:00,76.09358850966333,
2021-05-28 10:30:00,70.46626288154474,
2021-05-28 12:00:00,73.92100081600225,
2021-05-28 13:30:00,79.81394253317526,
2021-05-28 15:00:00,85.90644418636475,
2021-05-28 15:30:30,85.90644418636475,
2021-05-28 23:59:59,85.90249259595717,w
2021-05-31 00:00:00,85.90249259595717,
2021-05-31 10:00:00,85.90249259595717,
2021-05-31 10:30:00,85.90249259595717,
2021-05-31 12:00:00,85.90249259595717,
2021-05-31 13:30:00,85.90249259595717,
2021-05-31 15:00:00,85.90249259595717,
2021-05-31 15:30:30,85.90249259595717,
2021-05-31 23:59:59,85.90249259595717,c
2021-06-01 00:00:00,92.4368099581026,
2021-06-01 10:00:00,102.5884292646677,
2021-06-01 10:30:00,92.88711704689209,
2021-06-01 12:00:00,86.01096375218,
2021-06-01 13:30:00,93.77699481625572,
2021-06-01 15:00:00,94.6094662126352,
2021-06-01 15:30:30,94.6094662126352,
2021-06-01 23:59:59,102.12851324539173,c
2021-06-02 00:00:00,102.25853788027456,
2021-06-02 10:00:00,101.46622324878757,
2021-06-02 10:30:00,102.49074416318354,
2021-06-02 12:00:00,114.24689196182271,
2021-06-02 13:30:00,111.786957673122,
2021-06-02 15:00:00,114.73083851654928,
2021-06-02 15:30:30,114.73083851654928,
2021-06-02 23:59:59,119.88755317107558,c
2021-06-03 00:00:00,115.6710453800622,
2021-06-03 10:00:00,115.45973563746963,
2021-06-03 10:30:00,111.23280233501379,
2021-06-03 12:00:00,109.44756231671619,
2021-06-03 13:30:00,112.18777148013407,
2021-06-03 15:00:00,109.03591804965242,
2021-06-03 15:30:30,109.03591804965242,
2021-06-03 23:59:59,104.58693218857843,c
2021-06-04 00:00:00,106.35191016924534,
2021-06-04 10:00:00,125.5310347113737,
2021-06-04 10:30:00,124.36837322226512,
2021-06-04 12:00:00,119.85262174223413,
2021-06-04 13:30:00,129.73430418411976,
2021-06-04 15:00:00,129.9098807642518,
2021-06-04 15:30:30,129.9098807642518,
2021-06-04 23:59:59,123.93074429654183,w
2021-06-07 00:00:00,128.17304559722373,
2021-06-07 10:00:00,116.62464778866331,
2021-06-07 10:30:00,111.84739838678667,
2021-06-07 12:00:00,117.12264642796106,
2021-06-07 13:30:00,117.79245406804449,
2021-06-07 15:00:00,123.21890877225303,
2021-06-07 15:30:30,123.21890877225303,
2021-06-07 23:59:59,123.2185746183369,c
2021-06-08 00:00:00,132.07269300598546,
2021-06-08 10:00:00,122.01275274160753,
2021-06-08 10:30:00,125.57372282575955,
2021-06-08 12:00:00,137.22534179627013,
2021-06-08 13:30:00,142.2882953464201,
2021-06-08 15:00:00,143.48166802244566,
2021-06-08 15:30:30,143.48166802244566,
2021-06-08 23:59:59,147.0882823149176,c
2021-06-09 00:00:00,133.61911982200178,
2021-06-09 10:00:00,133.77641621030085,
2021-06-09 10:30:00,140.383969344285,
2021-06-09 12:00:00,138.84660400018333,
2021-06-09 13:30:00,143.3128467048814,
2021-06-09 15:00:00,139.94319348774496,
2021-06-09 15:30:30,139.94319348774496,
2021-06-09 23:59:59,140.62896588953595,c
2021-06-10 00:00:00,147.41676548633507,
2021-06-10 10:00:00,154.3134767359394,
2021-06-10 10:30:00,152.21436243942662,
2021-06-10 12:00:00,155.1459110204937,
2021-06-10 13:30:00,159.35607294995862,
2021-06-10 15:00:00,160.83208105741983,
2021-06-10 15:30:30,160.83208105741983,
2021-06-10 23:59:59,159.97179558700685,c
2021-06-11 00:00:00,158.5841593043612,
2021-06-11 10:00:00,161.43069946463828,
2021-06-11 10:30:00,163.79400615652827,
2021-06-11 12:00:00,165.3664196360137,
2021-06-11 13:30:00,167.4193050575073,
2021-06-11 15:00:00,164.07607393175084,
2021-06-11 15:30:30,164.07607393175084,
2021-06-11 23:59:59,168.46397301446092,w
2021-06-14 00:00:00,157.96340909627253,
2021-06-14 10:00:00,139.25847888434367,
2021-06-14 10:30:00,134.5410292519586,
2021-06-14 12:00:00,138.03755568141588,
2021-06-14 13:30:00,135.46025762043098,
2021-06-14 15:00:00,135.1610230103214,
2021-06-14 15:30:30,135.1610230103214,
2021-06-14 23:59:59,141.02481733528015,c
2021-06-15 00:00:00,142.1858215140772,
2021-06-15 10:00:00,140.1559446626415,
2021-06-15 10:30:00,134.94736566390242,
2021-06-15 12:00:00,137.3300850073922,
2021-06-15 13:30:00,143.40595569995276,
2021-06-15 15:00:00,145.58853567964388,
2021-06-15 15:30:30,145.58853567964388,
2021-06-15 23:59:59,146.96202498248567,c
2021-06-16 00:00:00,136.8768759375501,
2021-06-16 10:00:00,134.3868340078714,
2021-06-16 10:30:00,133.73327000985853,
2021-06-16 12:00:00,132.30036398025487,
2021-06-16 13:30:00,133.4562474343291,
2021-06-16 15:00:00,135.92794162908837,
2021-06-16 15:30:30,135.92794162908837,
2021-06-16 23:59:59,142.11238073663458,c
2021-06-17 00:00:00,147.06288633877944,
2021-06-17 10:00:00,152.1726509639068,
2021-06-17 10:30:00,162.0734141419049,
2021-06-17 12:00:00,156.89671688279952,
2021-06-17 13:30:00,148.16566305258812,
2021-06-17 15:00:00,148.30548731570724,
2021-06-17 15:30:30,148.30548731570724,
2021-06-17 23:59:59,144.79946769711574,c
