date,WT_HEDGED_2022_Q4,meta
2022-12-09 15:00:00,35.421278092467105,
2022-12-09 15:30:30,35.421278092467105,
2022-12-09 23:59:59,36.31906269905312,w
2022-12-12 00:00:00,45.83603515840673,
2022-12-12 10:00:00,43.34270426994112,
2022-12-12 10:30:00,42.18472868860215,
2022-12-12 12:00:00,40.032375078755535,
2022-12-12 13:30:00,36.59082015732952,
2022-12-12 15:00:00,35.81994143274858,
2022-12-12 15:30:30,35.81994143274858,
2022-12-12 23:59:59,31.915287789331842,c
2022-12-13 00:00:00,13.71466958629594,
2022-12-13 10:00:00,26.953048580283394,
2022-12-13 10:30:00,31.766780966558258,
2022-12-13 12:00:00,35.13078657995504,
2022-12-13 13:30:00,27.397839036406253,
2022-12-13 15:00:00,21.835291870494416,
2022-12-13 15:30:30,21.835291870494416,
2022-12-13 23:59:59,33.05829504386895,e
2022-12-14 00:00:00,35.43124178821995,
2022-12-14 10:00:00,28.759608613758928,
2022-12-14 10:30:00,30.2545600564564,
2022-12-14 12:00:00,32.15525969068233,
2022-12-14 13:30:00,33.52634197098132,
2022-12-14 15:00:00,32.40691857304148,
2022-12-14 15:30:30,32.40691857304148,
2022-12-14 23:59:59,30.25088862314942,c
2022-12-15 00:00:00,29.720759533610135,
2022-12-15 10:00:00,26.741730669592812,
2022-12-15 10:30:00,32.726519659425094,
2022-12-15 12:00:00,43.38090700890871,
2022-12-15 13:30:00,39.22298893924176,
2022-12-15 15:00:00,38.09240383796498,
2022-12-15 15:30:30,38.09240383796498,
2022-12-15 23:59:59,32.64617096993959,c
2022-12-16 00:00:00,38.179581096165975,
2022-12-16 10:00:00,31.084376174927,
2022-12-16 10:30:00,35.315365757499194,
2022-12-16 12:00:00,35.95232525476467,
2022-12-16 13:30:00,34.41547367717442,
2022-12-16 15:00:00,30.903193831178214,
2022-12-16 15:30:30,30.903193831178214,q
2022-12-16 23:59:59,29.438332864209087,w
2022-12-19 00:00:00,24.239210965850702,
2022-12-19 10:00:00,23.22875204564309,
2022-12-19 10:30:00,18.94526800128631,
2022-12-19 12:00:00,24.729426078740175,
2022-12-19 13:30:00,23.796280579111226,
2022-12-19 15:00:00,31.859309037074127,
2022-12-19 15:30:30,31.859309037074127,
2022-12-19 23:59:59,32.00854823154236,c
2022-12-20 00:00:00,25.667504171905648,
2022-12-20 10:00:00,28.101171132021705,
2022-12-20 10:30:00,17.924395313976675,
2022-12-20 12:00:00,20.953337595806943,
2022-12-20 13:30:00,17.376570547519123,
2022-12-20 15:00:00,18.866438730100867,
2022-12-20 15:30:30,18.866438730100867,
2022-12-20 23:59:59,20.02117045339196,c
2022-12-21 00:00:00,20.93891412291657,
2022-12-21 10:00:00,18.19161948807323,
2022-12-21 10:30:00,19.277677829087907,
2022-12-21 12:00:00,16.02264757342971,
2022-12-21 13:30:00,13.259631838611881,
2022-12-21 15:00:00,12.396728922739953,
2022-12-21 15:30:30,12.396728922739953,
2022-12-21 23:59:59,10.796970577672937,c
2022-12-22 00:00:00,13.245077543984962,
2022-12-22 10:00:00,17.506571930504606,
2022-12-22 10:30:00,19.490586866366698,
2022-12-22 12:00:00,24.496642099840756,
2022-12-22 13:30:00,33.42528079425574,
2022-12-22 15:00:00,26.26395347840787,
2022-12-22 15:30:30,26.26395347840787,
2022-12-22 23:59:59,24.538014114567886,c
2022-12-23 00:00:00,19.41133457570811,
2022-12-23 10:00:00,22.141766174030636,
2022-12-23 10:30:00,16.560967597243916,
2022-12-23 12:00:00,20.06011256655472,
2022-12-23 13:30:00,17.423282633938243,
2022-12-23 15:00:00,15.862675769344378,
2022-12-23 15:30:30,15.862675769344378,
2022-12-23 23:59:59,14.133594398501145,w
2022-12-26 00:00:00,14.133594398501145,
2022-12-26 10:00:00,14.133594398501145,
2022-12-26 10:30:00,14.133594398501145,
2022-12-26 12:00:00,14.133594398501145,
2022-12-26 13:30:00,14.133594398501145,
2022-12-26 15:00:00,14.133594398501145,
2022-12-26 15:30:30,14.133594398501145,
2022-12-26 23:59:59,14.133594398501145,c
2022-12-27 00:00:00,14.245920900252145,
2022-12-27 10:00:00,14.881309830450277,
2022-12-27 10:30:00,9.325790338943762,
2022-12-27 12:00:00,10.411246862807275,
2022-12-27 13:30:00,9.510477760778372,
2022-12-27 15:00:00,10.492621594690945,
2022-12-27 15:30:30,10.492621594690945,
2022-12-27 23:59:59,11.986367328546407,c
