date,EU_SXXEP6_AD_2022_Q2,meta
2022-05-24 06:00:00,-44.709710478655325,
2022-05-24 08:00:00,-48.21347175635856,
2022-05-24 10:30:00,-67.87043799921412,
2022-05-24 11:00:00,-64.17971050997494,
2022-05-24 23:59:59,-101.16163561893973,c
2022-05-25 00:00:00,-74.77442322661409,
2022-05-25 03:30:00,-7.913898076548321,
2022-05-25 04:00:00,-6.625696580762451,
2022-05-25 06:00:00,10.805107313331973,
2022-05-25 08:00:00,22.942162850601562,
2022-05-25 10:30:00,32.20380144640421,
2022-05-25 11:00:00,23.667021235626635,
2022-05-25 23:59:59,37.906700807373454,c
2022-05-26 00:00:00,51.754023139962555,
2022-05-26 03:30:00,45.73961914445135,
2022-05-26 04:00:00,49.23700584539256,
2022-05-26 06:00:00,54.49450373310083,
2022-05-26 08:00:00,59.26802774023599,
2022-05-26 10:30:00,47.47697555520699,
2022-05-26 11:00:00,59.90380137573811,
2022-05-26 23:59:59,44.56363962086107,c
2022-05-27 00:00:00,52.16913613806719,
2022-05-27 03:30:00,44.781758100035404,
2022-05-27 04:00:00,44.18059485830054,
2022-05-27 06:00:00,-4.065596759721302,
2022-05-27 08:00:00,-7.5852860799432165,
2022-05-27 10:30:00,-6.474447803974726,
2022-05-27 11:00:00,-20.4593446079125,
2022-05-27 23:59:59,-11.464239861521492,w
2022-05-30 00:00:00,13.918786477562207,
2022-05-30 03:30:00,-47.757157580744206,
2022-05-30 04:00:00,-131.76530818572792,
2022-05-30 06:00:00,-169.75223434418604,
2022-05-30 08:00:00,-167.17486631684642,
2022-05-30 10:30:00,-193.0405260766047,
2022-05-30 11:00:00,-197.7717591877754,
2022-05-30 23:59:59,-189.25977794258688,c
2022-05-31 00:00:00,-165.35048079437547,
2022-05-31 03:30:00,-103.40366186492338,
2022-05-31 04:00:00,-84.8821087933984,
2022-05-31 06:00:00,-72.31494077496245,
2022-05-31 08:00:00,-81.56513068165441,
2022-05-31 10:30:00,-113.95047719490867,
2022-05-31 11:00:00,-90.91549896479955,
2022-05-31 23:59:59,-71.6859544016661,c
2022-06-01 00:00:00,-77.13204524752018,
2022-06-01 03:30:00,-24.96823637176476,
2022-06-01 04:00:00,-35.75957291068153,
2022-06-01 06:00:00,-34.41685951917589,
2022-06-01 08:00:00,-35.24675293902783,
2022-06-01 10:30:00,-25.53551214246454,
2022-06-01 11:00:00,-9.023702022362158,
2022-06-01 23:59:59,0.0,a
2022-06-02 00:00:00,18.108372697856794,
2022-06-02 03:30:00,61.240620748704714,
2022-06-02 04:00:00,73.17530550066112,
2022-06-02 06:00:00,65.65144918900387,
2022-06-02 08:00:00,89.91190821115015,
2022-06-02 10:30:00,93.88335868881768,
2022-06-02 11:00:00,108.4374786250246,
2022-06-02 23:59:59,121.91722060201118,c
2022-06-03 00:00:00,129.27743466640004,
2022-06-03 03:30:00,103.38996719665283,
2022-06-03 04:00:00,90.96124107972264,
2022-06-03 06:00:00,91.74331662190616,
2022-06-03 08:00:00,79.49121890349306,
2022-06-03 10:30:00,92.57401708694306,
2022-06-03 11:00:00,87.9355565171918,
2022-06-03 23:59:59,121.16677927846831,w
2022-06-06 00:00:00,123.52939745152526,
2022-06-06 03:30:00,112.96441854253044,
2022-06-06 04:00:00,106.18286119181721,
2022-06-06 06:00:00,131.52730292232627,
2022-06-06 08:00:00,106.28843730974586,
2022-06-06 10:30:00,106.63241038865908,
2022-06-06 11:00:00,108.81874763766882,
2022-06-06 23:59:59,94.41322970134388,c
2022-06-07 00:00:00,81.04171505414888,
2022-06-07 03:30:00,118.98667218089486,
2022-06-07 04:00:00,82.84232619269824,
2022-06-07 06:00:00,97.36954154817431,
2022-06-07 08:00:00,126.61457439699097,
2022-06-07 10:30:00,165.40985404492312,
2022-06-07 11:00:00,171.1930713131551,
2022-06-07 23:59:59,181.41291438809003,c
2022-06-08 00:00:00,145.76097336428484,
2022-06-08 03:30:00,131.1320866126007,
2022-06-08 04:00:00,121.82280100749722,
2022-06-08 06:00:00,92.40804055548415,
2022-06-08 08:00:00,70.0438179767907,
2022-06-08 10:30:00,55.80502125930161,
2022-06-08 11:00:00,59.73144204718665,
2022-06-08 23:59:59,38.679758941902946,c
2022-06-09 00:00:00,-38.38987033975627,
2022-06-09 03:30:00,-60.59608359579943,
2022-06-09 04:00:00,-60.38041628807878,
2022-06-09 06:00:00,-54.528373449808896,
2022-06-09 08:00:00,-63.302619945792685,
2022-06-09 10:30:00,-115.16101172948584,
2022-06-09 11:00:00,-108.08107448640476,
2022-06-09 23:59:59,-67.9666935544883,c
2022-06-10 00:00:00,-104.5424422516353,
2022-06-10 03:30:00,-128.3559535196773,
2022-06-10 04:00:00,-85.4803820959205,
2022-06-10 06:00:00,-81.15297977269074,
2022-06-10 08:00:00,-59.869083996102745,
2022-06-10 10:30:00,-143.6820779480504,
2022-06-10 11:00:00,-122.80549337099728,
2022-06-10 23:59:59,-81.45526604269344,w
2022-06-13 00:00:00,-97.04385107343842,
2022-06-13 03:30:00,-100.93664344248646,
2022-06-13 04:00:00,-99.44418419617887,
2022-06-13 06:00:00,-116.38600088954445,
2022-06-13 08:00:00,-133.83359304164878,
2022-06-13 10:30:00,-156.09964242913793,
2022-06-13 11:00:00,-150.78798634804843,
2022-06-13 23:59:59,-122.34690641049292,c
2022-06-14 00:00:00,-94.29521980163645,
2022-06-14 03:30:00,-53.68059426020136,
2022-06-14 04:00:00,-44.86576943257842,
2022-06-14 06:00:00,-77.64989266111388,
2022-06-14 08:00:00,-93.83748861338881,
2022-06-14 10:30:00,-67.21973388721563,
2022-06-14 11:00:00,-91.4739981091252,
2022-06-14 23:59:59,-87.84999542582136,c
2022-06-15 00:00:00,-83.50869686983424,
2022-06-15 03:30:00,-99.55278785094015,
2022-06-15 04:00:00,-125.71978985972055,
2022-06-15 06:00:00,-82.9653722211815,
2022-06-15 08:00:00,-90.84164500771112,
2022-06-15 10:30:00,-85.54240083496825,
2022-06-15 11:00:00,-100.08875773548698,
2022-06-15 23:59:59,-57.75261181834412,c
2022-06-16 00:00:00,-33.96373960224082,
2022-06-16 03:30:00,-34.54507697623103,
2022-06-16 04:00:00,-48.54046623923841,
2022-06-16 06:00:00,-90.57669442480073,
2022-06-16 08:00:00,-87.07274515017707,
2022-06-16 10:30:00,-83.5948151869843,
2022-06-16 11:00:00,-92.49206707565554,
2022-06-16 23:59:59,-139.8232180444138,c
2022-06-17 00:00:00,-148.23336198203287,
2022-06-17 03:30:00,-246.80791344903537,
2022-06-17 04:00:00,-219.1536885835485,
2022-06-17 06:00:00,-232.39020017501298,
2022-06-17 08:00:00,-186.60140936828338,
2022-06-17 10:30:00,-282.28543586890464,
2022-06-17 11:00:00,-301.74450177598465,
2022-06-17 23:59:59,-307.5954811738011,e
2022-06-20 00:00:00,-288.737733639643,
2022-06-20 03:30:00,-349.0107488205822,
2022-06-20 04:00:00,-345.090806929662,
2022-06-20 06:00:00,-318.3978447908612,
2022-06-20 08:00:00,-299.25039373965046,
2022-06-20 10:30:00,-308.6647032935398,
2022-06-20 11:00:00,-301.4584181492637,
2022-06-20 23:59:59,-298.8544304626348,c
2022-06-21 00:00:00,-281.87787320718326,
2022-06-21 03:30:00,-203.67122689336156,
2022-06-21 04:00:00,-209.8924041721175,
2022-06-21 06:00:00,-185.87448119692817,
2022-06-21 08:00:00,-183.48172127049384,
2022-06-21 10:30:00,-223.37872663240796,
2022-06-21 11:00:00,-197.25323118569486,
2022-06-21 23:59:59,-216.91260468952714,c
2022-06-22 00:00:00,-258.1208492663154,
2022-06-22 03:30:00,-313.6845133951874,
2022-06-22 04:00:00,-336.2770349006405,
2022-06-22 06:00:00,-362.95351967390616,
2022-06-22 08:00:00,-342.0232124466056,
2022-06-22 10:30:00,-332.6024805091065,
2022-06-22 11:00:00,-317.26826089450424,
2022-06-22 23:59:59,-398.80432534325155,c
2022-06-23 00:00:00,-414.3957739471307,
2022-06-23 03:30:00,-505.32538998087966,
2022-06-23 04:00:00,-516.0428821482346,
2022-06-23 06:00:00,-535.0522385590893,
2022-06-23 08:00:00,-509.3292043826905,
2022-06-23 10:30:00,-544.6118426032308,
2022-06-23 11:00:00,-569.5065148445492,
2022-06-23 23:59:59,-567.3684804328695,c
2022-06-24 00:00:00,-559.7322637959342,
2022-06-24 03:30:00,-606.8731394614229,
2022-06-24 04:00:00,-593.1985205008132,
2022-06-24 06:00:00,-557.2973588506493,
2022-06-24 08:00:00,-558.2336647116608,
2022-06-24 10:30:00,-536.7821754338647,
2022-06-24 11:00:00,-538.4695520993273,
2022-06-24 23:59:59,-509.4955413787966,w
2022-06-27 00:00:00,-496.60349867052264,
2022-06-27 03:30:00,-396.8927469394657,
2022-06-27 04:00:00,-402.9893331688181,
2022-06-27 06:00:00,-425.2456526838796,
2022-06-27 08:00:00,-425.58875829128374,
2022-06-27 10:30:00,-396.00361567915115,
2022-06-27 11:00:00,-391.16685062496254,
2022-06-27 23:59:59,-393.3042798490751,c
2022-06-28 00:00:00,-373.2937466912799,
2022-06-28 03:30:00,-341.2705615889472,
2022-06-28 04:00:00,-348.69948591221237,
2022-06-28 06:00:00,-309.14000645531814,
2022-06-28 08:00:00,-315.4790918362405,
2022-06-28 10:30:00,-345.5965682334145,
2022-06-28 11:00:00,-353.5088671945123,
2022-06-28 23:59:59,-331.3489587134509,c
2022-06-29 00:00:00,-355.3424455910772,
2022-06-29 03:30:00,-319.7967876975581,
2022-06-29 04:00:00,-355.87073685756786,
2022-06-29 06:00:00,-366.6150753513748,
2022-06-29 08:00:00,-312.5642408031772,
2022-06-29 10:30:00,-307.7155751549235,
2022-06-29 11:00:00,-293.6305858354053,
2022-06-29 23:59:59,-304.8867012620494,c
2022-06-30 00:00:00,-359.9142038482978,
2022-06-30 03:30:00,-298.92574173738194,
2022-06-30 04:00:00,-287.1734373881536,
2022-06-30 06:00:00,-305.6135678936589,
2022-06-30 08:00:00,-355.76180248277797,
2022-06-30 10:30:00,-341.5487387259727,
2022-06-30 11:00:00,-330.75165954575186,
2022-06-30 23:59:59,-313.94157479560545,c
2022-07-01 00:00:00,-368.1490305709758,
2022-07-01 03:30:00,-409.2176482326604,
2022-07-01 04:00:00,-412.1604600673036,
2022-07-01 06:00:00,-365.01118173316263,
2022-07-01 08:00:00,-397.4461327768058,
2022-07-01 10:30:00,-458.01014390446744,
2022-07-01 11:00:00,-433.6073897092265,
2022-07-01 23:59:59,-408.84172994240726,w
