date,MDIV_2022_Q4,meta
2022-11-21 00:00:00,-416.13942785022095,
2022-11-21 10:00:00,-374.17807334258055,
2022-11-21 10:30:00,-362.49140348993,
2022-11-21 12:00:00,-387.1394688523326,
2022-11-21 13:30:00,-406.6523028850522,
2022-11-21 15:00:00,-410.5016682053672,
2022-11-21 15:30:30,-410.5016682053672,
2022-11-21 23:59:59,-399.6490592865573,c
2022-11-22 00:00:00,-401.7120770703443,
2022-11-22 10:00:00,-394.44565581933625,
2022-11-22 10:30:00,-404.1558408370081,
2022-11-22 12:00:00,-385.33744438364397,
2022-11-22 13:30:00,-378.4944915419276,
2022-11-22 15:00:00,-385.89312871218385,
2022-11-22 15:30:30,-385.89312871218385,
2022-11-22 23:59:59,-390.86188812914247,c
2022-11-23 00:00:00,-378.85267947474426,
2022-11-23 10:00:00,-371.3137995515183,
2022-11-23 10:30:00,-378.20744866437394,
2022-11-23 12:00:00,-375.5429889227423,
2022-11-23 13:30:00,-371.7925129012094,
2022-11-23 15:00:00,-376.64523484701226,
2022-11-23 15:30:30,-376.64523484701226,
2022-11-23 23:59:59,-388.61146702717747,c
2022-11-24 00:00:00,-388.61146702717747,
2022-11-24 10:00:00,-388.61146702717747,
2022-11-24 10:30:00,-388.61146702717747,
2022-11-24 12:00:00,-388.61146702717747,
2022-11-24 13:30:00,-388.61146702717747,
2022-11-24 15:00:00,-388.61146702717747,
2022-11-24 15:30:30,-388.61146702717747,
2022-11-24 23:59:59,-388.61146702717747,c
2022-11-25 00:00:00,-365.4963077695468,
2022-11-25 10:00:00,-396.68844416047637,
2022-11-25 10:30:00,-393.6089104610908,
2022-11-25 12:00:00,-381.61506022876233,
2022-11-25 13:30:00,-381.61506022876233,
2022-11-25 15:00:00,-381.61506022876233,
2022-11-25 15:30:30,-381.61506022876233,
2022-11-25 23:59:59,-367.3282658473065,w
2022-11-28 00:00:00,-373.551117607248,
2022-11-28 10:00:00,-361.9195832207613,
2022-11-28 10:30:00,-347.9071409207329,
2022-11-28 12:00:00,-355.4101796076368,
2022-11-28 13:30:00,-347.8592403172968,
2022-11-28 15:00:00,-347.3159220268551,
2022-11-28 15:30:30,-347.3159220268551,
2022-11-28 23:59:59,-366.97167872140676,c
2022-11-29 00:00:00,-381.2581410502928,
2022-11-29 10:00:00,-369.92062042054044,
2022-11-29 10:30:00,-369.2855606842461,
2022-11-29 12:00:00,-377.90444859262493,
2022-11-29 13:30:00,-373.15344666853093,
2022-11-29 15:00:00,-365.0945245146461,
2022-11-29 15:30:30,-365.0945245146461,
2022-11-29 23:59:59,-358.2718379018845,c
2022-11-30 00:00:00,-294.62623135307535,
2022-11-30 10:00:00,-188.95759849167666,
2022-11-30 10:30:00,-177.93023342636639,
2022-11-30 12:00:00,-190.60928390632444,
2022-11-30 13:30:00,-167.24222736601473,
2022-11-30 15:00:00,-220.3500309103115,
2022-11-30 15:30:30,-220.3500309103115,s
2022-11-30 23:59:59,-211.57126506632153,c
2022-12-01 00:00:00,-202.87343114926466,
2022-12-01 10:00:00,-208.58911030180457,
2022-12-01 10:30:00,-178.72897138878943,
2022-12-01 12:00:00,-197.59423197800947,
2022-12-01 13:30:00,-181.75753721423553,
2022-12-01 15:00:00,-154.42670095639005,
2022-12-01 15:30:30,-154.42670095639005,
2022-12-01 23:59:59,-154.74049391983385,c
2022-12-02 00:00:00,-121.413406187811,
2022-12-02 10:00:00,-89.71966305313958,
2022-12-02 10:30:00,-76.7233006911074,
2022-12-02 12:00:00,-82.72719444394579,
2022-12-02 13:30:00,-108.44120981779065,
2022-12-02 15:00:00,-132.43603652807406,
2022-12-02 15:30:30,-132.43603652807406,
2022-12-02 23:59:59,-148.04161153985638,w
2022-12-05 00:00:00,-126.20309696988875,
2022-12-05 10:00:00,-98.3089997760394,
2022-12-05 10:30:00,-116.99421350105513,
2022-12-05 12:00:00,-94.98145691798914,
2022-12-05 13:30:00,-70.33698426865271,
2022-12-05 15:00:00,-67.75112653877,
2022-12-05 15:30:30,-67.75112653877,
2022-12-05 23:59:59,-74.3617714468653,c
2022-12-06 00:00:00,-53.58358239058589,
2022-12-06 10:00:00,-17.149468405589232,
2022-12-06 10:30:00,8.78705859577667,
2022-12-06 12:00:00,26.73257743623344,
2022-12-06 13:30:00,28.097035356117203,
2022-12-06 15:00:00,23.243157911380194,
2022-12-06 15:30:30,23.243157911380194,
2022-12-06 23:59:59,17.00901505830052,c
2022-12-07 00:00:00,46.004278538283415,
2022-12-07 10:00:00,24.82664526374856,
2022-12-07 10:30:00,19.05217143953473,
2022-12-07 12:00:00,24.253218821709652,
2022-12-07 13:30:00,11.047519364389473,
2022-12-07 15:00:00,12.277960973941163,
2022-12-07 15:30:30,12.277960973941163,
2022-12-07 23:59:59,27.742577065011574,c
2022-12-08 00:00:00,10.396092033877949,
2022-12-08 10:00:00,4.773102758980031,
2022-12-08 10:30:00,6.520672560843877,
2022-12-08 12:00:00,19.79724518093326,
2022-12-08 13:30:00,23.162975785334083,
2022-12-08 15:00:00,28.893778612958158,
2022-12-08 15:30:30,28.893778612958158,
2022-12-08 23:59:59,24.45967950665704,c
2022-12-09 00:00:00,39.16610170957051,
2022-12-09 10:00:00,19.173480950772046,
2022-12-09 10:30:00,19.35637900074539,
2022-12-09 12:00:00,3.7301858325831745,
2022-12-09 13:30:00,-5.8120613352862165,
2022-12-09 15:00:00,4.2439028165385935,
2022-12-09 15:30:30,4.2439028165385935,
2022-12-09 23:59:59,0.0,a
2022-12-12 00:00:00,-1.9715730115212864,
2022-12-12 10:00:00,39.20147314792598,
2022-12-12 10:30:00,44.53691412394937,
2022-12-12 12:00:00,-2.92008903905662,
2022-12-12 13:30:00,-8.263114842676032,
2022-12-12 15:00:00,1.401000952369941,
2022-12-12 15:30:30,1.401000952369941,
2022-12-12 23:59:59,0.3391190040570109,c
2022-12-13 00:00:00,-34.243329723288525,
2022-12-13 10:00:00,-74.54128562091319,
2022-12-13 10:30:00,-63.99863740079718,
2022-12-13 12:00:00,-48.701061773409265,
2022-12-13 13:30:00,-26.91512332289949,
2022-12-13 15:00:00,-40.69882131687291,
2022-12-13 15:30:30,-40.69882131687291,
2022-12-13 23:59:59,-15.514236627082937,c
2022-12-14 00:00:00,-3.732700288527667,
2022-12-14 10:00:00,19.149686226555332,
2022-12-14 10:30:00,16.55882185665223,
2022-12-14 12:00:00,19.453458416833428,
2022-12-14 13:30:00,19.99855587668185,
2022-12-14 15:00:00,30.365560993412828,
2022-12-14 15:30:30,30.365560993412828,
2022-12-14 23:59:59,21.113209597896912,c
2022-12-15 00:00:00,40.63136806845978,
2022-12-15 10:00:00,43.445371946398154,
2022-12-15 10:30:00,42.20999696405329,
2022-12-15 12:00:00,75.42408734241167,
2022-12-15 13:30:00,65.95264915395296,
2022-12-15 15:00:00,46.679444598489454,
2022-12-15 15:30:30,46.679444598489454,
2022-12-15 23:59:59,55.44485714249436,c
2022-12-16 00:00:00,59.98372378354043,
2022-12-16 10:00:00,72.88731516653002,
2022-12-16 10:30:00,72.56626041360914,
2022-12-16 12:00:00,67.55297271472205,
2022-12-16 13:30:00,96.70047089660011,
2022-12-16 15:00:00,89.14650433524002,
2022-12-16 15:30:30,89.14650433524002,
2022-12-16 23:59:59,90.29022992204227,e
2022-12-19 00:00:00,84.15296629706768,
2022-12-19 10:00:00,54.371042275419086,
2022-12-19 10:30:00,35.67990608296827,
2022-12-19 12:00:00,74.64673742167588,
2022-12-19 13:30:00,65.81248229482662,
2022-12-19 15:00:00,74.25148058215973,
2022-12-19 15:30:30,74.25148058215973,
2022-12-19 23:59:59,66.7225600071672,c
2022-12-20 00:00:00,57.437175034321626,
2022-12-20 10:00:00,62.6763259448976,
2022-12-20 10:30:00,50.79074358081243,
2022-12-20 12:00:00,75.09655513358052,
2022-12-20 13:30:00,65.58488505100877,
2022-12-20 15:00:00,68.46258859620093,
2022-12-20 15:30:30,68.46258859620093,
2022-12-20 23:59:59,74.94087531425862,c
2022-12-21 00:00:00,53.723068147578715,
2022-12-21 10:00:00,60.47696855241202,
2022-12-21 10:30:00,58.209666324812815,
2022-12-21 12:00:00,65.17545476712439,
2022-12-21 13:30:00,63.32485506605531,
2022-12-21 15:00:00,65.47688165877207,
2022-12-21 15:30:30,65.47688165877207,
2022-12-21 23:59:59,45.8760386057013,c
2022-12-22 00:00:00,60.230421740958946,
2022-12-22 10:00:00,64.98856546344382,
2022-12-22 10:30:00,41.66594672306064,
2022-12-22 12:00:00,18.142320888643326,
2022-12-22 13:30:00,39.39222392657484,
2022-12-22 15:00:00,45.32754669271617,
2022-12-22 15:30:30,45.32754669271617,
2022-12-22 23:59:59,70.31388217222934,c
2022-12-23 00:00:00,70.67445228103679,
2022-12-23 10:00:00,48.49092077557498,
2022-12-23 10:30:00,50.93434515317654,
2022-12-23 12:00:00,39.449583398616596,
2022-12-23 13:30:00,44.23305399972628,
2022-12-23 15:00:00,44.4508863594815,
2022-12-23 15:30:30,44.4508863594815,
2022-12-23 23:59:59,41.09729044244773,w
2022-12-26 00:00:00,41.09729044244773,
2022-12-26 10:00:00,41.09729044244773,
2022-12-26 10:30:00,41.09729044244773,
2022-12-26 12:00:00,41.09729044244773,
2022-12-26 13:30:00,41.09729044244773,
2022-12-26 15:00:00,41.09729044244773,
2022-12-26 15:30:30,41.09729044244773,
2022-12-26 23:59:59,41.09729044244773,c
2022-12-27 00:00:00,46.30591951998508,
2022-12-27 10:00:00,51.40009730153383,
2022-12-27 10:30:00,47.647975700808956,
2022-12-27 12:00:00,51.05733246477803,
2022-12-27 13:30:00,63.92433174453117,
2022-12-27 15:00:00,80.73217865075003,
2022-12-27 15:30:30,80.73217865075003,
2022-12-27 23:59:59,83.4296415774138,c
2022-12-28 00:00:00,87.10436452823978,
2022-12-28 10:00:00,101.29399829322597,
2022-12-28 10:30:00,129.36117341109525,
2022-12-28 12:00:00,140.76156978025665,
2022-12-28 13:30:00,126.10216272293519,
2022-12-28 15:00:00,122.10505290592641,
2022-12-28 15:30:30,122.10505290592641,
2022-12-28 23:59:59,136.56515299302373,c
2022-12-29 00:00:00,130.25494564080395,
2022-12-29 10:00:00,117.54921735417247,
2022-12-29 10:30:00,117.05685540029845,
2022-12-29 12:00:00,122.94247572491031,
2022-12-29 13:30:00,128.25942711868856,
2022-12-29 15:00:00,138.00863716081517,
2022-12-29 15:30:30,138.00863716081517,
2022-12-29 23:59:59,132.78206601365787,c
2022-12-30 00:00:00,136.5518995487471,
2022-12-30 10:00:00,155.78927497591076,
2022-12-30 10:30:00,138.93435315638976,
2022-12-30 12:00:00,136.70783441095682,
2022-12-30 13:30:00,118.99045054467047,
2022-12-30 15:00:00,109.07273539718403,
2022-12-30 15:30:30,109.07273539718403,
2022-12-30 23:59:59,115.3162755728988,w
