date,KBE_2021_Q4,meta
2021-12-14 10:30:00,48.30993813785403,
2021-12-14 12:00:00,37.219043223541846,
2021-12-14 13:30:00,16.05889530534532,
2021-12-14 15:00:00,-1.5718729826868199,
2021-12-14 15:30:30,-1.5718729826868199,
2021-12-14 23:59:59,-4.044293773787974,c
2021-12-15 00:00:00,2.7555864391072866,
2021-12-15 10:00:00,16.089358951964087,
2021-12-15 10:30:00,28.343854440793546,
2021-12-15 12:00:00,39.341590623869074,
2021-12-15 13:30:00,25.255501808203654,
2021-12-15 15:00:00,32.35570513913143,
2021-12-15 15:30:30,32.35570513913143,
2021-12-15 23:59:59,-6.5340526350223165,c
2021-12-16 00:00:00,-11.921366267015575,
2021-12-16 10:00:00,10.912395750381382,
2021-12-16 10:30:00,-20.1168997926541,
2021-12-16 12:00:00,-9.762193615639656,
2021-12-16 13:30:00,-48.34761592578536,
2021-12-16 15:00:00,-42.87967258894756,
2021-12-16 15:30:30,-42.87967258894756,
2021-12-16 23:59:59,-75.92700599888785,c
2021-12-17 00:00:00,-72.6211918002728,
2021-12-17 10:00:00,-108.90496553842944,
2021-12-17 10:30:00,-124.39723849732032,
2021-12-17 12:00:00,-149.622170375259,
2021-12-17 13:30:00,-154.21860682570014,
2021-12-17 15:00:00,-160.61550746120108,
2021-12-17 15:30:30,-160.61550746120108,
2021-12-17 23:59:59,-187.0701249139566,e
2021-12-20 00:00:00,-172.26153857748574,
2021-12-20 10:00:00,-190.9338081516911,
2021-12-20 10:30:00,-193.2692397442248,
2021-12-20 12:00:00,-183.77864033923444,
2021-12-20 13:30:00,-174.95135166629612,
2021-12-20 15:00:00,-156.32369589081407,
2021-12-20 15:30:30,-156.32369589081407,
2021-12-20 23:59:59,-161.51683811756396,c
2021-12-21 00:00:00,-158.50147428024945,
2021-12-21 10:00:00,-189.62655431405258,
2021-12-21 10:30:00,-179.8328415562445,
2021-12-21 12:00:00,-187.7869976829459,
2021-12-21 13:30:00,-172.71558867652507,
2021-12-21 15:00:00,-171.58101178716512,
2021-12-21 15:30:30,-171.58101178716512,
2021-12-21 23:59:59,-176.25784840716622,c
2021-12-22 00:00:00,-137.9346910404403,
2021-12-22 10:00:00,-189.12928845902664,
2021-12-22 10:30:00,-185.5134954532998,
2021-12-22 12:00:00,-191.89573772641972,
2021-12-22 13:30:00,-185.77009853744477,
2021-12-22 15:00:00,-182.40748508331632,
2021-12-22 15:30:30,-182.40748508331632,
2021-12-22 23:59:59,-172.9542991726688,c
2021-12-23 00:00:00,-129.0535140586885,
2021-12-23 10:00:00,-165.66233098029713,
2021-12-23 10:30:00,-168.27352797611053,
2021-12-23 12:00:00,-167.99448504241167,
2021-12-23 13:30:00,-190.1987744627752,
2021-12-23 15:00:00,-192.5718791145625,
2021-12-23 15:30:30,-192.5718791145625,
2021-12-23 23:59:59,-182.485215993814,c
2021-12-24 00:00:00,-182.485215993814,
2021-12-24 10:00:00,-182.485215993814,
2021-12-24 10:30:00,-182.485215993814,
2021-12-24 12:00:00,-182.485215993814,
2021-12-24 13:30:00,-182.485215993814,
2021-12-24 15:00:00,-182.485215993814,
2021-12-24 15:30:30,-182.485215993814,
2021-12-24 23:59:59,-182.485215993814,w
2021-12-27 00:00:00,-157.57425056043203,
2021-12-27 10:00:00,-170.6284810603126,
2021-12-27 10:30:00,-162.0431917829435,
2021-12-27 12:00:00,-156.55599679199395,
2021-12-27 13:30:00,-160.67240694788012,
2021-12-27 15:00:00,-143.07938392075584,
2021-12-27 15:30:30,-143.07938392075584,
2021-12-27 23:59:59,-136.29072041718308,c
2021-12-28 00:00:00,-118.61317872727322,
2021-12-28 10:00:00,-117.92898035839433,
2021-12-28 10:30:00,-122.93321232693897,
2021-12-28 12:00:00,-101.41999044216443,
2021-12-28 13:30:00,-89.19393648704263,
2021-12-28 15:00:00,-80.03429239623765,
2021-12-28 15:30:30,-80.03429239623765,
2021-12-28 23:59:59,-82.25704082203029,c
2021-12-29 00:00:00,-99.69630423224889,
2021-12-29 10:00:00,-65.38905296552875,
2021-12-29 10:30:00,-52.57171410720699,
2021-12-29 12:00:00,-52.059195078569346,
2021-12-29 13:30:00,-55.758954964665364,
2021-12-29 15:00:00,-67.96959319029072,
2021-12-29 15:30:30,-67.96959319029072,
2021-12-29 23:59:59,-55.05320348489988,c
2021-12-30 00:00:00,-94.54188593551285,
2021-12-30 10:00:00,-76.63266471639469,
2021-12-30 10:30:00,-63.65046986725112,
2021-12-30 12:00:00,-72.89240436927571,
2021-12-30 13:30:00,-89.52969506072124,
2021-12-30 15:00:00,-78.24571102527707,
2021-12-30 15:30:30,-78.24571102527707,
2021-12-30 23:59:59,-82.71627859261774,c
2021-12-31 00:00:00,-81.37383137320815,
2021-12-31 10:00:00,-80.25441726821462,
2021-12-31 10:30:00,-80.99663939357269,
2021-12-31 12:00:00,-81.70136006488588,
2021-12-31 13:30:00,-81.33453498872373,
2021-12-31 15:00:00,-72.26291396167143,
2021-12-31 15:30:30,-72.26291396167143,
2021-12-31 23:59:59,-66.55988620307127,w
