date,TAN_2022_Q1,meta
2022-03-08 10:30:00,-96.43634327286952,
2022-03-08 12:00:00,-199.29915199087748,
2022-03-08 13:30:00,-193.4133571297648,
2022-03-08 15:00:00,-236.3454328400136,
2022-03-08 15:30:30,-236.3454328400136,
2022-03-08 23:59:59,-203.32268589864816,c
2022-03-09 00:00:00,-132.99942786199813,
2022-03-09 10:00:00,-200.62215018330437,
2022-03-09 10:30:00,-225.15778084938904,
2022-03-09 12:00:00,-226.50985396987608,
2022-03-09 13:30:00,-192.8813710049933,
2022-03-09 15:00:00,-162.2766217738448,
2022-03-09 15:30:30,-162.2766217738448,
2022-03-09 23:59:59,-182.26831442591174,c
2022-03-10 00:00:00,-155.24779974949,
2022-03-10 10:00:00,-39.71213239866688,
2022-03-10 10:30:00,-11.936922211083242,
2022-03-10 12:00:00,-4.202767363107682,
2022-03-10 13:30:00,-9.721248080426335,
2022-03-10 15:00:00,-70.09112920563723,
2022-03-10 15:30:30,-70.09112920563723,
2022-03-10 23:59:59,-77.90176269127369,c
2022-03-11 00:00:00,-102.34325817168656,
2022-03-11 10:00:00,-20.418728850075695,
2022-03-11 10:30:00,-15.477898542497655,
2022-03-11 12:00:00,-1.7187796308245424,
2022-03-11 13:30:00,18.216037238812305,
2022-03-11 15:00:00,17.219977627078833,
2022-03-11 15:30:30,17.219977627078833,
2022-03-11 23:59:59,0.0,a
2022-03-14 00:00:00,57.51539198385069,
2022-03-14 10:00:00,188.5839352163162,
2022-03-14 10:30:00,121.33748677752146,
2022-03-14 12:00:00,244.70915966387338,
2022-03-14 13:30:00,278.34429355495257,
2022-03-14 15:00:00,223.40874848683018,
2022-03-14 15:30:30,223.40874848683018,
2022-03-14 23:59:59,217.65007828274537,c
2022-03-15 00:00:00,250.5989265008518,
2022-03-15 10:00:00,277.7293272902059,
2022-03-15 10:30:00,212.7219488492243,
2022-03-15 12:00:00,180.58103048587168,
2022-03-15 13:30:00,153.5069223550314,
2022-03-15 15:00:00,123.02136137855621,
2022-03-15 15:30:30,123.02136137855621,
2022-03-15 23:59:59,108.24605826488744,c
2022-03-16 00:00:00,10.427277453007264,
2022-03-16 10:00:00,37.262737118374616,
2022-03-16 10:30:00,11.342217911584726,
2022-03-16 12:00:00,-17.80750102949162,
2022-03-16 13:30:00,5.701915751657111,
2022-03-16 15:00:00,-30.05300892286391,
2022-03-16 15:30:30,-30.05300892286391,
2022-03-16 23:59:59,-44.84965367338566,c
2022-03-17 00:00:00,111.70972066347895,
2022-03-17 10:00:00,58.231850245215696,
2022-03-17 10:30:00,114.67403638811925,
2022-03-17 12:00:00,130.27426595154157,
2022-03-17 13:30:00,124.91394610185739,
2022-03-17 15:00:00,77.858916654729,
2022-03-17 15:30:30,77.858916654729,
2022-03-17 23:59:59,78.22455561148502,c
2022-03-18 00:00:00,150.77652159714285,
2022-03-18 10:00:00,101.5524317826297,
2022-03-18 10:30:00,77.25224754874034,
2022-03-18 12:00:00,33.77614069430956,
2022-03-18 13:30:00,53.00263689471626,
2022-03-18 15:00:00,74.85489305960334,
2022-03-18 15:30:30,74.85489305960334,
2022-03-18 23:59:59,98.03260197371287,e
2022-03-21 00:00:00,71.73312152655751,
2022-03-21 10:00:00,93.73497730406496,
2022-03-21 10:30:00,148.39351002183787,
2022-03-21 12:00:00,92.66904439184509,
2022-03-21 13:30:00,122.09668470386703,
2022-03-21 15:00:00,102.37535536512257,
2022-03-21 15:30:30,102.37535536512257,
2022-03-21 23:59:59,89.03928716066571,c
2022-03-22 00:00:00,62.12821801644702,
2022-03-22 10:00:00,-38.4502009961667,
2022-03-22 10:30:00,-33.10948017892713,
2022-03-22 12:00:00,-42.33246862485635,
2022-03-22 13:30:00,-8.904931599508132,
2022-03-22 15:00:00,-44.81013829047606,
2022-03-22 15:30:30,-44.81013829047606,
2022-03-22 23:59:59,-49.84242722025283,c
2022-03-23 00:00:00,-23.10804961232361,
2022-03-23 10:00:00,-64.04960577342695,
2022-03-23 10:30:00,-106.89533415832136,
2022-03-23 12:00:00,-179.12465700066446,
2022-03-23 13:30:00,-110.93243062739043,
2022-03-23 15:00:00,-76.22049452039676,
2022-03-23 15:30:30,-76.22049452039676,
2022-03-23 23:59:59,-76.02836037607085,c
2022-03-24 00:00:00,-73.73308642942709,
2022-03-24 10:00:00,-71.12685740122197,
2022-03-24 10:30:00,-10.435105002214868,
2022-03-24 12:00:00,-54.6603064167557,
2022-03-24 13:30:00,-93.17420631612606,
2022-03-24 15:00:00,-109.32108558493917,
2022-03-24 15:30:30,-109.32108558493917,
2022-03-24 23:59:59,-128.05361441328716,c
2022-03-25 00:00:00,-130.00253517732722,
2022-03-25 10:00:00,-72.18626303182725,
2022-03-25 10:30:00,-76.41487979738224,
2022-03-25 12:00:00,-71.3724498943916,
2022-03-25 13:30:00,-54.129701580307255,
2022-03-25 15:00:00,-87.97054039136776,
2022-03-25 15:30:30,-87.97054039136776,
2022-03-25 23:59:59,-101.16608947645398,w
2022-03-28 00:00:00,-99.88795494900194,
2022-03-28 10:00:00,-127.39010510254866,
2022-03-28 10:30:00,-127.97621692165922,
2022-03-28 12:00:00,-100.08470103251386,
2022-03-28 13:30:00,-125.35565899383482,
2022-03-28 15:00:00,-163.43454385290966,
2022-03-28 15:30:30,-163.43454385290966,
2022-03-28 23:59:59,-166.24583894435705,c
2022-03-29 00:00:00,-159.3267267416062,
2022-03-29 10:00:00,-140.5633884290197,
2022-03-29 10:30:00,-146.58294921235483,
2022-03-29 12:00:00,-189.66511313622175,
2022-03-29 13:30:00,-192.5693649692406,
2022-03-29 15:00:00,-183.27571838964343,
2022-03-29 15:30:30,-183.27571838964343,
2022-03-29 23:59:59,-167.13540694835933,c
2022-03-30 00:00:00,-144.32265027089284,
2022-03-30 10:00:00,-139.98005195241376,
2022-03-30 10:30:00,-147.38884350856358,
2022-03-30 12:00:00,-52.42606907582581,
2022-03-30 13:30:00,-31.205687254441727,
2022-03-30 15:00:00,15.061274132459289,
2022-03-30 15:30:30,15.061274132459289,
2022-03-30 23:59:59,-4.08721201473918,c
2022-03-31 00:00:00,6.527916009042201,
2022-03-31 10:00:00,27.4833459370808,
2022-03-31 10:30:00,43.64524811119247,
2022-03-31 12:00:00,-11.836073552921675,
2022-03-31 13:30:00,-16.99745594986041,
2022-03-31 15:00:00,-127.58221925496741,
2022-03-31 15:30:30,-127.58221925496741,
2022-03-31 23:59:59,-85.7839389874282,c
2022-04-01 00:00:00,-95.43650045841173,
2022-04-01 10:00:00,-238.41250350917198,
2022-04-01 10:30:00,-189.75841758571437,
2022-04-01 12:00:00,-133.6819167341082,
2022-04-01 13:30:00,-145.1613218974586,
2022-04-01 15:00:00,-127.36605211756375,
2022-04-01 15:30:30,-127.36605211756375,
2022-04-01 23:59:59,-141.17884755998728,w
