date,SPLV_HEDGED_2021_Q3,meta
2021-08-10 23:59:59,-27.128355376601576,c
2021-08-11 00:00:00,-37.123205965204534,
2021-08-11 10:00:00,-42.13801318576054,
2021-08-11 10:30:00,-40.44455895063993,
2021-08-11 12:00:00,-37.1607563196651,
2021-08-11 13:30:00,-39.858468818842425,
2021-08-11 15:00:00,-33.110693472413686,
2021-08-11 15:30:30,-33.110693472413686,
2021-08-11 23:59:59,-37.0230845196827,c
2021-08-12 00:00:00,-27.764689389483806,
2021-08-12 10:00:00,-22.093790737091126,
2021-08-12 10:30:00,-26.04465105838483,
2021-08-12 12:00:00,-10.260669958551603,
2021-08-12 13:30:00,-11.802995912800725,
2021-08-12 15:00:00,-12.89031470256532,
2021-08-12 15:30:30,-12.89031470256532,
2021-08-12 23:59:59,-5.142711500196583,c
2021-08-13 00:00:00,-6.45502544012561,
2021-08-13 10:00:00,-9.80537414344576,
2021-08-13 10:30:00,-3.385211344243203,
2021-08-13 12:00:00,-0.56280630279457,
2021-08-13 13:30:00,-1.198481446602159,
2021-08-13 15:00:00,2.0253266147177555,
2021-08-13 15:30:30,2.0253266147177555,
2021-08-13 23:59:59,0.0,a
2021-08-16 00:00:00,0.8050321633709245,
2021-08-16 10:00:00,-1.487248583011592,
2021-08-16 10:30:00,-0.9001299301709196,
2021-08-16 12:00:00,2.8397938257717215,
2021-08-16 13:30:00,-3.8708495359163635,
2021-08-16 15:00:00,-3.1970080215734242,
2021-08-16 15:30:30,-3.1970080215734242,
2021-08-16 23:59:59,-1.8976036866365575,c
2021-08-17 00:00:00,-8.091127418401129,
2021-08-17 10:00:00,-3.4819073989581284,
2021-08-17 10:30:00,-1.2592418303947852,
2021-08-17 12:00:00,-11.96267664001698,
2021-08-17 13:30:00,-20.002812160849544,
2021-08-17 15:00:00,-22.45534992840578,
2021-08-17 15:30:30,-22.45534992840578,
2021-08-17 23:59:59,-19.774249150645232,c
2021-08-18 00:00:00,-25.383602028925225,
2021-08-18 10:00:00,-18.930739529252946,
2021-08-18 10:30:00,-12.181759173471164,
2021-08-18 12:00:00,-3.1315331765686096,
2021-08-18 13:30:00,-4.40513492261266,
2021-08-18 15:00:00,-4.509691474820897,
2021-08-18 15:30:30,-4.509691474820897,
2021-08-18 23:59:59,0.4959438036704569,c
2021-08-19 00:00:00,3.080839081465001,
2021-08-19 10:00:00,0.016959797606091342,
2021-08-19 10:30:00,0.6865233724375912,
2021-08-19 12:00:00,-3.9697953780455464,
2021-08-19 13:30:00,-6.194928305839198,
2021-08-19 15:00:00,-10.892279836716057,
2021-08-19 15:30:30,-10.892279836716057,
2021-08-19 23:59:59,-8.75834766040748,c
2021-08-20 00:00:00,-7.183687111115205,
2021-08-20 10:00:00,-25.58431613557559,
2021-08-20 10:30:00,-32.32501610446161,
2021-08-20 12:00:00,-22.82339970921248,
2021-08-20 13:30:00,-26.351693225778263,
2021-08-20 15:00:00,-24.010576098758406,
2021-08-20 15:30:30,-24.010576098758406,
2021-08-20 23:59:59,-12.298895937113116,e
2021-08-23 00:00:00,-5.454391464969376,
2021-08-23 10:00:00,-19.549854330699986,
2021-08-23 10:30:00,-31.16823530418128,
2021-08-23 12:00:00,-22.905076772331654,
2021-08-23 13:30:00,-23.48613794869891,
2021-08-23 15:00:00,-16.20750921842682,
2021-08-23 15:30:30,-16.20750921842682,
2021-08-23 23:59:59,-16.366012439228484,c
2021-08-24 00:00:00,-15.170307789326785,
2021-08-24 10:00:00,0.6642286046935624,
2021-08-24 10:30:00,-8.922470006797084,
2021-08-24 12:00:00,-2.5202651250808685,
2021-08-24 13:30:00,-3.993107900583709,
2021-08-24 15:00:00,0.14148619038303423,
2021-08-24 15:30:30,0.14148619038303423,
2021-08-24 23:59:59,4.575843924231776,c
2021-08-25 00:00:00,10.122106877589431,
2021-08-25 10:00:00,8.27583983868567,
2021-08-25 10:30:00,9.332501712529279,
2021-08-25 12:00:00,8.674066250112674,
2021-08-25 13:30:00,8.168597385055818,
2021-08-25 15:00:00,5.184783210243495,
2021-08-25 15:30:30,5.184783210243495,
2021-08-25 23:59:59,10.471825278185065,c
2021-08-26 00:00:00,4.8343782285227235,
2021-08-26 10:00:00,25.556630465028434,
2021-08-26 10:30:00,28.056551273144464,
2021-08-26 12:00:00,23.47694231608773,
2021-08-26 13:30:00,20.309000063765893,
2021-08-26 15:00:00,18.95660858266092,
2021-08-26 15:30:30,18.95660858266092,
2021-08-26 23:59:59,24.030581877765258,c
2021-08-27 00:00:00,24.200987714159623,
2021-08-27 10:00:00,24.230056117990785,
2021-08-27 10:30:00,16.933581482417253,
2021-08-27 12:00:00,18.49659481075912,
2021-08-27 13:30:00,18.984129344753,
2021-08-27 15:00:00,18.612160284878314,
2021-08-27 15:30:30,18.612160284878314,
2021-08-27 23:59:59,16.39647212659031,w
2021-08-30 00:00:00,17.398103256559352,
2021-08-30 10:00:00,13.786645628880592,
2021-08-30 10:30:00,12.0160189953001,
2021-08-30 12:00:00,1.8205390483909696,
2021-08-30 13:30:00,0.4891254504382232,
2021-08-30 15:00:00,6.184676402571654,
2021-08-30 15:30:30,6.184676402571654,
2021-08-30 23:59:59,10.275159088875853,c
2021-08-31 00:00:00,11.281652967559694,
2021-08-31 10:00:00,4.597084597026424,
2021-08-31 10:30:00,-2.114406865315459,
2021-08-31 12:00:00,-3.701944053145553,
2021-08-31 13:30:00,0.9552017739133589,
2021-08-31 15:00:00,2.432434781594111,
2021-08-31 15:30:30,2.432434781594111,m
2021-08-31 23:59:59,5.343868305970204,c
2021-09-01 00:00:00,-0.49472442739988765,
2021-09-01 10:00:00,-9.2735163359838,
2021-09-01 10:30:00,-0.5086325760460113,
2021-09-01 12:00:00,-5.172372711911407,
2021-09-01 13:30:00,-10.189971769226872,
2021-09-01 15:00:00,-15.233872658275232,
2021-09-01 15:30:30,-15.233872658275232,
2021-09-01 23:59:59,-10.195550788510559,c
2021-09-02 00:00:00,-21.579957094033148,
2021-09-02 10:00:00,-16.9997887126882,
2021-09-02 10:30:00,-11.138752189330717,
2021-09-02 12:00:00,-2.75934506468991,
2021-09-02 13:30:00,-13.135586659617843,
2021-09-02 15:00:00,-9.694172869541603,
2021-09-02 15:30:30,-9.694172869541603,
2021-09-02 23:59:59,-11.622513869777663,c
2021-09-03 00:00:00,-3.7344031859281586,
2021-09-03 10:00:00,-12.905129882947449,
2021-09-03 10:30:00,-6.518850403127885,
2021-09-03 12:00:00,-13.09375416530031,
2021-09-03 13:30:00,-12.104260443127714,
2021-09-03 15:00:00,-13.631079038481175,
2021-09-03 15:30:30,-13.631079038481175,
2021-09-03 23:59:59,-8.968010061675045,w
