date,EU_FTSE_DM_AD_2022_Q1,meta
2022-03-15 06:00:00,-138.65834173128792,
2022-03-15 08:00:00,-136.29995189281772,
2022-03-15 10:30:00,-228.49177863622776,
2022-03-15 11:00:00,-246.06348526769602,
2022-03-15 23:59:59,-293.3872214800808,c
2022-03-16 00:00:00,-278.1807603864668,
2022-03-16 03:30:00,-278.1807603864668,
2022-03-16 04:00:00,-278.1807603864668,
2022-03-16 06:00:00,-197.26275946688497,
2022-03-16 08:00:00,-195.46281825728784,
2022-03-16 10:30:00,-143.29568896866363,
2022-03-16 11:00:00,-161.32532825655085,
2022-03-16 23:59:59,-144.26351665138827,c
2022-03-17 00:00:00,-178.7563600280705,
2022-03-17 03:30:00,-178.7563600280705,
2022-03-17 04:00:00,-178.7563600280705,
2022-03-17 06:00:00,-118.71991560913989,
2022-03-17 08:00:00,-91.59492595594418,
2022-03-17 10:30:00,-125.57056466822769,
2022-03-17 11:00:00,-152.94748803624043,
2022-03-17 23:59:59,-163.2562675660913,c
2022-03-18 00:00:00,-130.6129652262373,
2022-03-18 03:30:00,-130.6129652262373,
2022-03-18 04:00:00,-130.6129652262373,
2022-03-18 06:00:00,-124.75897742818051,
2022-03-18 08:00:00,-175.2417234496138,
2022-03-18 10:30:00,-129.16536819637463,
2022-03-18 11:00:00,-123.25569510331252,
2022-03-18 23:59:59,-145.37989702981736,e
2022-03-21 00:00:00,-134.4134227379477,
2022-03-21 03:30:00,-134.4134227379477,
2022-03-21 04:00:00,-134.4134227379477,
2022-03-21 06:00:00,-243.30512963337924,
2022-03-21 08:00:00,-208.32428261648192,
2022-03-21 10:30:00,-211.18859073459316,
2022-03-21 11:00:00,-197.33161490168277,
2022-03-21 23:59:59,-188.3013132625024,c
2022-03-22 00:00:00,-202.24621397520355,
2022-03-22 03:30:00,-202.24621397520355,
2022-03-22 04:00:00,-202.24621397520355,
2022-03-22 06:00:00,-283.43066710003814,
2022-03-22 08:00:00,-454.1573643049685,
2022-03-22 10:30:00,-443.8227060561044,
2022-03-22 11:00:00,-430.3402339461186,
2022-03-22 23:59:59,-289.69160054679196,c
2022-03-23 00:00:00,-281.87957378060855,
2022-03-23 03:30:00,-281.87957378060855,
2022-03-23 04:00:00,-281.87957378060855,
2022-03-23 06:00:00,-232.12952030442216,
2022-03-23 08:00:00,-311.23802947901186,
2022-03-23 10:30:00,-352.41708407491706,
2022-03-23 11:00:00,-355.58829439754436,
2022-03-23 23:59:59,-355.61884652123626,c
2022-03-24 00:00:00,-395.11431291656913,
2022-03-24 03:30:00,-395.11431291656913,
2022-03-24 04:00:00,-395.11431291656913,
2022-03-24 06:00:00,-393.5802513312326,
2022-03-24 08:00:00,-387.76988092630745,
2022-03-24 10:30:00,-386.28922767103245,
2022-03-24 11:00:00,-387.901436510532,
2022-03-24 23:59:59,-376.08023166656835,c
2022-03-25 00:00:00,-353.7343541348728,
2022-03-25 03:30:00,-353.7343541348728,
2022-03-25 04:00:00,-353.7343541348728,
2022-03-25 06:00:00,-251.55092904759613,
2022-03-25 08:00:00,-320.6050015317685,
2022-03-25 10:30:00,-413.3114745964008,
2022-03-25 11:00:00,-407.4071520749144,
2022-03-25 23:59:59,-459.4434663740551,w
2022-03-28 00:00:00,-467.8835715764217,
2022-03-28 03:30:00,-476.84602963287284,
2022-03-28 04:00:00,-497.00726401310544,
2022-03-28 06:00:00,-526.7592026043139,
2022-03-28 08:00:00,-532.2708474378805,
2022-03-28 10:30:00,-548.0577339858589,
2022-03-28 11:00:00,-539.0238614381983,
2022-03-28 23:59:59,-544.9899271865495,c
2022-03-29 00:00:00,-534.3801151457792,
2022-03-29 03:30:00,-509.62590936319066,
2022-03-29 04:00:00,-539.1441649500014,
2022-03-29 06:00:00,-531.7300443145814,
